partition,date_utc,signal_ts,method,structural_outcome,wick_filled,wick_exit_reason,wick_net,close_filled,close_exit_reason,close_net
development,2023-12-21,2023-12-21 14:00:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.197592687219688,True,CLOSE_INVALID,-5.906160222562895
development,2023-12-21,2023-12-21 14:00:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.562827640984914,True,CLOSE_INVALID,-6.270872574605724
development,2023-12-21,2023-12-21 14:00:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.927524236067782,True,CLOSE_INVALID,-6.635047338284505
development,2023-12-21,2023-12-21 14:00:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-6.29168366190801,True,CLOSE_INVALID,-6.998685701336981
development,2023-12-26,2023-12-26 14:30:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-8.601124939268223,True,CLOSE_INVALID,-11.783703329969686
development,2023-12-26,2023-12-26 14:30:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.682157383263375,True,CLOSE_INVALID,-7.890096591343864
development,2023-12-26,2023-12-26 14:30:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.106342461765545,True,CLOSE_INVALID,-8.311536640662464
development,2023-12-26,2023-12-26 14:30:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.529802211749802,True,CLOSE_INVALID,-8.732256055281985
development,2023-12-26,2023-12-26 14:30:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.952538492022697,True,CLOSE_INVALID,-9.15225668198032
development,2023-12-26,2023-12-26 14:30:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-6.374553155045081,True,CLOSE_INVALID,-9.571540361230246
development,2023-12-26,2023-12-26 14:30:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-6.795848046958586,True,CLOSE_INVALID,-9.99010892722656
development,2023-12-26,2023-12-26 14:30:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-7.2164250076128695,True,CLOSE_INVALID,-10.407964207912668
development,2024-01-08,2024-01-08 15:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.7405993678229597,True,TP_RANGE_EDGE,1.7405993678229597
development,2024-01-08,2024-01-08 15:45:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-01-08,2024-01-08 15:45:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-01-08,2024-01-08 15:45:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-01-08,2024-01-08 15:45:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-01-08,2024-01-08 15:45:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-01-08,2024-01-08 15:45:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,3.926345358618089,True,TP_RANGE_EDGE,3.926345358618089
development,2024-01-08,2024-01-08 15:45:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,3.0550971095570483,True,TP_RANGE_EDGE,3.0550971095570483
development,2024-01-09,2024-01-09 13:55:00+00:00,NEXT_OPEN,NO_BREAK,True,TIME_EXIT_SESSION_END,-0.883813559141455,True,TIME_EXIT_SESSION_END,-0.883813559141455
development,2024-01-09,2024-01-09 13:55:00+00:00,F50,NO_BREAK,False,NO_FILL,,False,,
development,2024-01-09,2024-01-09 13:55:00+00:00,F55,NO_BREAK,False,NO_FILL,,False,,
development,2024-01-09,2024-01-09 13:55:00+00:00,F60,NO_BREAK,False,NO_FILL,,False,,
development,2024-01-09,2024-01-09 13:55:00+00:00,F65,NO_BREAK,True,TIME_EXIT_SESSION_END,3.702856405403088,True,TIME_EXIT_SESSION_END,3.702856405403088
development,2024-01-09,2024-01-09 13:55:00+00:00,F70,NO_BREAK,True,TIME_EXIT_SESSION_END,2.7937049124012296,True,TIME_EXIT_SESSION_END,2.7937049124012296
development,2024-01-09,2024-01-09 13:55:00+00:00,F75,NO_BREAK,True,TIME_EXIT_SESSION_END,1.8878268324045826,True,TIME_EXIT_SESSION_END,1.8878268324045826
development,2024-01-09,2024-01-09 13:55:00+00:00,F80,NO_BREAK,True,TIME_EXIT_SESSION_END,0.9852045182269901,True,TIME_EXIT_SESSION_END,0.9852045182269901
development,2024-02-05,2024-02-05 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.39769815967864963,True,TP_RANGE_EDGE,-0.39769815967864963
development,2024-02-05,2024-02-05 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-05,2024-02-05 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-05,2024-02-05 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-05,2024-02-05 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-05,2024-02-05 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-05,2024-02-05 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-05,2024-02-05 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-06,2024-02-06 15:25:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.12148725804210747,True,TP_RANGE_EDGE,-0.12148725804210747
development,2024-02-06,2024-02-06 15:25:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-06,2024-02-06 15:25:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-06,2024-02-06 15:25:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-06,2024-02-06 15:25:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-06,2024-02-06 15:25:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-06,2024-02-06 15:25:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-06,2024-02-06 15:25:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-07,2024-02-07 14:20:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.0256392157591114,True,TP_RANGE_EDGE,1.0256392157591114
development,2024-02-07,2024-02-07 14:20:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-07,2024-02-07 14:20:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-07,2024-02-07 14:20:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,1.3546403173221981,True,TP_RANGE_EDGE,1.3546403173221981
development,2024-02-07,2024-02-07 14:20:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,1.1346370936276666,True,TP_RANGE_EDGE,1.1346370936276666
development,2024-02-07,2024-02-07 14:20:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,0.9148267140102865,True,TP_RANGE_EDGE,0.9148267140102865
development,2024-02-07,2024-02-07 14:20:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,0.6952089250245711,True,TP_RANGE_EDGE,0.6952089250245711
development,2024-02-07,2024-02-07 14:20:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.4757834736689007,True,TP_RANGE_EDGE,0.4757834736689007
development,2024-02-09,2024-02-09 14:15:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.8824205372290453,True,TP_RANGE_EDGE,0.8824205372290453
development,2024-02-09,2024-02-09 14:15:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,7.615727849820519,True,TP_RANGE_EDGE,7.615727849820519
development,2024-02-09,2024-02-09 14:15:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,6.802608235353791,True,TP_RANGE_EDGE,6.802608235353791
development,2024-02-09,2024-02-09 14:15:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,5.992087386702827,True,TP_RANGE_EDGE,5.992087386702827
development,2024-02-09,2024-02-09 14:15:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,5.184152865091396,True,TP_RANGE_EDGE,5.184152865091396
development,2024-02-09,2024-02-09 14:15:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,4.378792310999757,True,TP_RANGE_EDGE,4.378792310999757
development,2024-02-09,2024-02-09 14:15:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,3.575993443534165,True,TP_RANGE_EDGE,3.575993443534165
development,2024-02-09,2024-02-09 14:15:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,2.775744059803365,True,TP_RANGE_EDGE,2.775744059803365
development,2024-02-14,2024-02-14 14:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.07261714153434828,True,TP_RANGE_EDGE,0.07261714153434828
development,2024-02-14,2024-02-14 14:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-14,2024-02-14 14:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-14,2024-02-14 14:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-14,2024-02-14 14:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-14,2024-02-14 14:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-14,2024-02-14 14:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-14,2024-02-14 14:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-23,2024-02-23 14:25:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,TP_RANGE_EDGE,0.07901597825594775,True,TP_RANGE_EDGE,0.07901597825594775
development,2024-02-23,2024-02-23 14:25:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.5421796494401345,True,TP_RANGE_EDGE,1.7421796494401902
development,2024-02-23,2024-02-23 14:25:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.755388481329934,True,TP_RANGE_EDGE,1.527136030179022
development,2024-02-23,2024-02-23 14:25:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-2.968414776981498,True,TP_RANGE_EDGE,1.3122765179877764
development,2024-02-23,2024-02-23 14:25:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.1812587707091162,True,TP_RANGE_EDGE,1.0976008765357208
development,2024-02-23,2024-02-23 14:25:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.3939206964259,True,TP_RANGE_EDGE,0.8831088698967985
development,2024-02-23,2024-02-23 14:25:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.6064007876449473,True,TP_RANGE_EDGE,0.6688002625484083
development,2024-02-23,2024-02-23 14:25:00+00:00,F80,OPPOSITE_BREAK,True,TP_RANGE_EDGE,0.4546748193701825,True,TP_RANGE_EDGE,0.4546748193701825
development,2024-02-28,2024-02-28 15:00:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.4283368209235364,True,TP_RANGE_EDGE,0.4283368209235364
development,2024-02-28,2024-02-28 15:00:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-28,2024-02-28 15:00:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-28,2024-02-28 15:00:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-28,2024-02-28 15:00:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-28,2024-02-28 15:00:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-28,2024-02-28 15:00:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-28,2024-02-28 15:00:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-02-29,2024-02-29 14:35:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,TP_RANGE_EDGE,-0.38030202510945765,True,TP_RANGE_EDGE,-0.38030202510945765
development,2024-02-29,2024-02-29 14:35:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-6.020233477915848,True,CLOSE_INVALID,-6.9715460342855025
development,2024-02-29,2024-02-29 14:35:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-6.575315482744859,True,CLOSE_INVALID,-7.525559919994862
development,2024-02-29,2024-02-29 14:35:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-7.129152410436978,True,CLOSE_INVALID,-8.07833112441274
development,2024-02-29,2024-02-29 14:35:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-7.681748445456094,True,CLOSE_INVALID,-8.629863823951078
development,2024-02-29,2024-02-29 14:35:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-8.233107753536183,True,CLOSE_INVALID,-9.180162176327933
development,2024-02-29,2024-02-29 14:35:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-8.783234481786073,True,CLOSE_INVALID,-9.729230320672066
development,2024-02-29,2024-02-29 14:35:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-9.332132758793177,True,CLOSE_INVALID,-10.277072377626363
development,2024-03-04,2024-03-04 13:45:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.10265493195877917,True,TP_RANGE_EDGE,0.10265493195877917
development,2024-03-04,2024-03-04 13:45:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,5.914543790390425,True,TP_RANGE_EDGE,5.914543790390425
development,2024-03-04,2024-03-04 13:45:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,5.275921240706372,True,TP_RANGE_EDGE,5.275921240706372
development,2024-03-04,2024-03-04 13:45:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,4.638907671054526,True,TP_RANGE_EDGE,4.638907671054526
development,2024-03-04,2024-03-04 13:45:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,4.003497008458878,True,TP_RANGE_EDGE,4.003497008458878
development,2024-03-04,2024-03-04 13:45:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,3.369683210467556,True,TP_RANGE_EDGE,3.369683210467556
development,2024-03-04,2024-03-04 13:45:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,2.7374602649615336,True,TP_RANGE_EDGE,2.7374602649615336
development,2024-03-04,2024-03-04 13:45:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,2.1068221899642308,True,TP_RANGE_EDGE,2.1068221899642308
development,2024-03-07,2024-03-07 14:30:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.2566775631323456,True,TP_RANGE_EDGE,-0.2566775631323456
development,2024-03-07,2024-03-07 14:30:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-07,2024-03-07 14:30:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-07,2024-03-07 14:30:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-07,2024-03-07 14:30:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-07,2024-03-07 14:30:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-07,2024-03-07 14:30:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-07,2024-03-07 14:30:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-08,2024-03-08 13:50:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.27028760774965266,True,TP_RANGE_EDGE,-0.27028760774965266
development,2024-03-08,2024-03-08 13:50:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-08,2024-03-08 13:50:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-08,2024-03-08 13:50:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-08,2024-03-08 13:50:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-08,2024-03-08 13:50:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-08,2024-03-08 13:50:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-08,2024-03-08 13:50:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-11,2024-03-11 15:10:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.1502729961639474,True,TP_RANGE_EDGE,0.1502729961639474
development,2024-03-11,2024-03-11 15:10:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-11,2024-03-11 15:10:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-11,2024-03-11 15:10:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-11,2024-03-11 15:10:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-11,2024-03-11 15:10:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-11,2024-03-11 15:10:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-11,2024-03-11 15:10:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-15,2024-03-15 14:00:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.8226634354287613,True,TP_RANGE_EDGE,0.8226634354287613
development,2024-03-15,2024-03-15 14:00:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-15,2024-03-15 14:00:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-15,2024-03-15 14:00:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-03-15,2024-03-15 14:00:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,7.589315767454874,True,TP_RANGE_EDGE,7.589315767454874
development,2024-03-15,2024-03-15 14:00:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,6.4323889114014765,True,TP_RANGE_EDGE,6.4323889114014765
development,2024-03-15,2024-03-15 14:00:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,5.280719797184208,True,TP_RANGE_EDGE,5.280719797184208
development,2024-03-15,2024-03-15 14:00:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,4.134272664750371,True,TP_RANGE_EDGE,4.134272664750371
development,2024-03-20,2024-03-20 15:05:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-11.351137716701421,True,CLOSE_INVALID,-11.3636220917258
development,2024-03-20,2024-03-20 15:05:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-7.103311752400132,True,CLOSE_INVALID,-7.115904565366971
development,2024-03-20,2024-03-20 15:05:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-7.763770597642317,True,CLOSE_INVALID,-7.7763465505026215
development,2024-03-20,2024-03-20 15:05:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-8.422463273941183,True,CLOSE_INVALID,-8.435022411781445
development,2024-03-20,2024-03-20 15:05:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-9.079396856349609,True,CLOSE_INVALID,-9.091939224075796
development,2024-03-20,2024-03-20 15:05:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-9.734578382181768,True,CLOSE_INVALID,-9.747104024520159
development,2024-03-20,2024-03-20 15:05:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-10.388014851264549,True,CLOSE_INVALID,-10.40052381276273
development,2024-03-20,2024-03-20 15:05:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-11.039713226186675,True,CLOSE_INVALID,-11.05220555121449
development,2024-03-27,2024-03-27 13:35:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-13.418167950490323,True,CLOSE_INVALID,-14.584685530975793
development,2024-03-27,2024-03-27 13:35:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-8.585764896789517,True,CLOSE_INVALID,-9.763858028449857
development,2024-03-27,2024-03-27 13:35:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-9.38962399675879,True,CLOSE_INVALID,-10.565791562185224
development,2024-03-27,2024-03-27 13:35:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-10.1908596061978,True,CLOSE_INVALID,-11.365107889706449
development,2024-03-27,2024-03-27 13:35:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-10.989484547296913,True,CLOSE_INVALID,-12.161819802489749
development,2024-03-27,2024-03-27 13:35:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-11.785511558825057,True,CLOSE_INVALID,-12.955940008789456
development,2024-03-27,2024-03-27 13:35:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-12.578953296807516,True,CLOSE_INVALID,-13.747481134314665
development,2024-03-27,2024-03-27 13:35:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-13.36982233519628,True,CLOSE_INVALID,-14.53645572289768
development,2024-04-01,2024-04-01 13:35:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,TP_RANGE_EDGE,0.9087208005080342,True,TP_RANGE_EDGE,0.9087208005080342
development,2024-04-01,2024-04-01 13:35:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.545981283457,True,CLOSE_INVALID,-3.948649661284875
development,2024-04-01,2024-04-01 13:35:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.858403397331,True,CLOSE_INVALID,-4.260818577034186
development,2024-04-01,2024-04-01 13:35:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.170432855670636,True,CLOSE_INVALID,-4.572595155471304
development,2024-04-01,2024-04-01 13:35:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.482070398251759,True,CLOSE_INVALID,-4.883980135772504
development,2024-04-01,2024-04-01 13:35:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.793316762992927,True,CLOSE_INVALID,-5.194974255258378
development,2024-04-01,2024-04-01 13:35:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.104172685961405,True,CLOSE_INVALID,-5.505578249399612
development,2024-04-01,2024-04-01 13:35:00+00:00,F80,OPPOSITE_BREAK,True,TP_RANGE_EDGE,0.8536597253447468,True,TP_RANGE_EDGE,0.8536597253447468
development,2024-04-03,2024-04-03 14:10:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.5696002697381366,True,TP_RANGE_EDGE,1.5696002697381366
development,2024-04-03,2024-04-03 14:10:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-03,2024-04-03 14:10:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-03,2024-04-03 14:10:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-03,2024-04-03 14:10:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-03,2024-04-03 14:10:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-03,2024-04-03 14:10:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.7485481536414054,True,TP_RANGE_EDGE,1.7485481536414054
development,2024-04-03,2024-04-03 14:10:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.3173625884258082,True,TP_RANGE_EDGE,1.3173625884258082
development,2024-04-04,2024-04-04 13:55:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.3145634410644641,True,TP_RANGE_EDGE,0.3145634410644641
development,2024-04-04,2024-04-04 13:55:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-04,2024-04-04 13:55:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-04,2024-04-04 13:55:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-04,2024-04-04 13:55:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-04,2024-04-04 13:55:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-04,2024-04-04 13:55:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,2.289436646735599,True,TP_RANGE_EDGE,2.289436646735599
development,2024-04-04,2024-04-04 13:55:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.7492372224491963,True,TP_RANGE_EDGE,1.7492372224491963
development,2024-04-22,2024-04-22 14:05:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.9942926349254092,True,TP_RANGE_EDGE,0.9942926349254092
development,2024-04-22,2024-04-22 14:05:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-22,2024-04-22 14:05:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2024-04-22,2024-04-22 14:05:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
