side,partition,date_utc,signal_ts,regime_at_signal,regime_bar_start,regime_available_ts,alignment,target_break,clean_window,filled,h2,accepted_after_h2,e20_after_h2,entry_ts,regime_at_entry,entry_regime_available_ts,state_changed_signal_to_entry
SHORT,external,2021-10-12,2021-10-12 14:50:00+00:00,BULL,2021-10-12 08:00:00+00:00,2021-10-12 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-10-14,2021-10-14 15:05:00+00:00,BULL,2021-10-14 08:00:00+00:00,2021-10-14 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-10-26,2021-10-26 13:40:00+00:00,BULL,2021-10-26 08:00:00+00:00,2021-10-26 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,external,2021-11-01,2021-11-01 14:50:00+00:00,BULL,2021-11-01 08:00:00+00:00,2021-11-01 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-11-09,2021-11-09 15:00:00+00:00,BULL,2021-11-09 08:00:00+00:00,2021-11-09 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-11-10,2021-11-10 13:35:00+00:00,BULL,2021-11-10 08:00:00+00:00,2021-11-10 12:00:00+00:00,COUNTER,False,False,False,False,False,False,,,,False
SHORT,external,2021-11-15,2021-11-15 14:15:00+00:00,BULL,2021-11-15 08:00:00+00:00,2021-11-15 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-11-24,2021-11-24 13:50:00+00:00,BEAR,2021-11-24 08:00:00+00:00,2021-11-24 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,external,2021-12-14,2021-12-14 16:00:00+00:00,BEAR,2021-12-14 12:00:00+00:00,2021-12-14 16:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-12-14 16:10:00+00:00,BEAR,2021-12-14 16:00:00+00:00,False
SHORT,external,2021-12-20,2021-12-20 14:25:00+00:00,BEAR,2021-12-20 08:00:00+00:00,2021-12-20 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2021-12-20 14:30:00+00:00,BEAR,2021-12-20 12:00:00+00:00,False
SHORT,external,2021-12-21,2021-12-21 15:30:00+00:00,BULL,2021-12-21 08:00:00+00:00,2021-12-21 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-12-22,2021-12-22 13:35:00+00:00,BULL,2021-12-22 08:00:00+00:00,2021-12-22 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-12-22 13:45:00+00:00,BULL,2021-12-22 12:00:00+00:00,False
SHORT,reference_validation,2025-01-20,2025-01-20 15:55:00+00:00,BULL,2025-01-20 08:00:00+00:00,2025-01-20 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-01-24,2025-01-24 14:10:00+00:00,BULL,2025-01-24 08:00:00+00:00,2025-01-24 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-01-24 14:15:00+00:00,BULL,2025-01-24 12:00:00+00:00,False
SHORT,reference_validation,2025-01-29,2025-01-29 13:35:00+00:00,SIDEWAYS,2025-01-29 08:00:00+00:00,2025-01-29 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-01-29 13:40:00+00:00,SIDEWAYS,2025-01-29 12:00:00+00:00,False
SHORT,reference_validation,2025-01-30,2025-01-30 14:00:00+00:00,BULL,2025-01-30 08:00:00+00:00,2025-01-30 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-02-06,2025-02-06 14:45:00+00:00,SIDEWAYS,2025-02-06 08:00:00+00:00,2025-02-06 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-02-25,2025-02-25 15:05:00+00:00,BEAR,2025-02-25 08:00:00+00:00,2025-02-25 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-02-27,2025-02-27 13:55:00+00:00,BEAR,2025-02-27 08:00:00+00:00,2025-02-27 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-02-27 14:05:00+00:00,BEAR,2025-02-27 12:00:00+00:00,False
SHORT,reference_validation,2025-03-04,2025-03-04 13:35:00+00:00,BEAR,2025-03-04 08:00:00+00:00,2025-03-04 12:00:00+00:00,ALIGNED,False,True,True,True,True,True,2025-03-04 13:55:00+00:00,BEAR,2025-03-04 12:00:00+00:00,False
SHORT,reference_validation,2025-03-17,2025-03-17 13:35:00+00:00,BULL,2025-03-17 08:00:00+00:00,2025-03-17 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-03-17 13:45:00+00:00,BULL,2025-03-17 12:00:00+00:00,False
SHORT,reference_validation,2025-03-21,2025-03-21 13:35:00+00:00,SIDEWAYS,2025-03-21 08:00:00+00:00,2025-03-21 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-04-01,2025-04-01 13:40:00+00:00,SIDEWAYS,2025-04-01 08:00:00+00:00,2025-04-01 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2025-04-01 13:55:00+00:00,SIDEWAYS,2025-04-01 12:00:00+00:00,False
SHORT,reference_validation,2025-04-08,2025-04-08 14:55:00+00:00,BEAR,2025-04-08 08:00:00+00:00,2025-04-08 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-04-14,2025-04-14 13:50:00+00:00,BULL,2025-04-14 08:00:00+00:00,2025-04-14 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2025-04-14 13:55:00+00:00,BULL,2025-04-14 12:00:00+00:00,False
SHORT,reference_validation,2025-04-28,2025-04-28 13:50:00+00:00,BULL,2025-04-28 08:00:00+00:00,2025-04-28 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-04-29,2025-04-29 14:05:00+00:00,BULL,2025-04-29 08:00:00+00:00,2025-04-29 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2025-04-29 14:20:00+00:00,BULL,2025-04-29 12:00:00+00:00,False
SHORT,reference_validation,2025-05-07,2025-05-07 13:35:00+00:00,BULL,2025-05-07 08:00:00+00:00,2025-05-07 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-05-08,2025-05-08 13:45:00+00:00,BULL,2025-05-08 08:00:00+00:00,2025-05-08 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-05-09,2025-05-09 14:45:00+00:00,BULL,2025-05-09 08:00:00+00:00,2025-05-09 12:00:00+00:00,COUNTER,False,True,True,True,False,False,2025-05-09 16:00:00+00:00,BULL,2025-05-09 16:00:00+00:00,False
SHORT,reference_validation,2025-05-15,2025-05-15 14:50:00+00:00,BEAR,2025-05-15 08:00:00+00:00,2025-05-15 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-05-26,2025-05-26 14:00:00+00:00,BULL,2025-05-26 08:00:00+00:00,2025-05-26 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-05-26 14:15:00+00:00,BULL,2025-05-26 12:00:00+00:00,False
SHORT,reference_validation,2025-06-05,2025-06-05 14:00:00+00:00,BEAR,2025-06-05 08:00:00+00:00,2025-06-05 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-06-12,2025-06-12 13:35:00+00:00,BEAR,2025-06-12 08:00:00+00:00,2025-06-12 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2025-06-12 13:55:00+00:00,BEAR,2025-06-12 12:00:00+00:00,False
SHORT,reference_validation,2025-06-13,2025-06-13 14:15:00+00:00,BEAR,2025-06-13 08:00:00+00:00,2025-06-13 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-06-16,2025-06-16 13:40:00+00:00,BULL,2025-06-16 08:00:00+00:00,2025-06-16 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2025-06-16 13:45:00+00:00,BULL,2025-06-16 12:00:00+00:00,False
SHORT,reference_validation,2025-06-18,2025-06-18 13:35:00+00:00,BEAR,2025-06-18 08:00:00+00:00,2025-06-18 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-06-18 13:40:00+00:00,BEAR,2025-06-18 12:00:00+00:00,False
SHORT,reference_validation,2025-06-20,2025-06-20 13:40:00+00:00,BULL,2025-06-20 08:00:00+00:00,2025-06-20 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-06-23,2025-06-23 13:35:00+00:00,BEAR,2025-06-23 08:00:00+00:00,2025-06-23 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-06-26,2025-06-26 13:50:00+00:00,BULL,2025-06-26 08:00:00+00:00,2025-06-26 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-07-07,2025-07-07 13:45:00+00:00,BULL,2025-07-07 08:00:00+00:00,2025-07-07 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-07-07 14:10:00+00:00,BULL,2025-07-07 12:00:00+00:00,False
SHORT,reference_validation,2025-07-09,2025-07-09 14:40:00+00:00,BULL,2025-07-09 08:00:00+00:00,2025-07-09 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2025-07-09 14:50:00+00:00,BULL,2025-07-09 12:00:00+00:00,False
SHORT,reference_validation,2025-07-23,2025-07-23 13:40:00+00:00,BULL,2025-07-23 08:00:00+00:00,2025-07-23 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-08-01,2025-08-01 14:05:00+00:00,BEAR,2025-08-01 08:00:00+00:00,2025-08-01 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-08-01 17:55:00+00:00,BEAR,2025-08-01 16:00:00+00:00,False
SHORT,reference_validation,2025-08-04,2025-08-04 13:35:00+00:00,SIDEWAYS,2025-08-04 08:00:00+00:00,2025-08-04 12:00:00+00:00,SIDEWAYS,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-08-06,2025-08-06 13:40:00+00:00,SIDEWAYS,2025-08-06 08:00:00+00:00,2025-08-06 12:00:00+00:00,SIDEWAYS,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-08-14,2025-08-14 16:30:00+00:00,SIDEWAYS,2025-08-14 12:00:00+00:00,2025-08-14 16:00:00+00:00,SIDEWAYS,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-08-21,2025-08-21 14:45:00+00:00,BEAR,2025-08-21 08:00:00+00:00,2025-08-21 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2025-08-21 14:50:00+00:00,BEAR,2025-08-21 12:00:00+00:00,False
SHORT,reference_validation,2025-09-04,2025-09-04 13:50:00+00:00,BULL,2025-09-04 08:00:00+00:00,2025-09-04 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-09-17,2025-09-17 13:40:00+00:00,BULL,2025-09-17 08:00:00+00:00,2025-09-17 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-10-14,2025-10-14 13:40:00+00:00,SIDEWAYS,2025-10-14 08:00:00+00:00,2025-10-14 12:00:00+00:00,SIDEWAYS,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-10-15,2025-10-15 13:35:00+00:00,BEAR,2025-10-15 08:00:00+00:00,2025-10-15 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-10-20,2025-10-20 16:05:00+00:00,BULL,2025-10-20 12:00:00+00:00,2025-10-20 16:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-10-20 16:30:00+00:00,BULL,2025-10-20 16:00:00+00:00,False
SHORT,reference_validation,2025-10-29,2025-10-29 13:55:00+00:00,SIDEWAYS,2025-10-29 08:00:00+00:00,2025-10-29 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-11-06,2025-11-06 14:40:00+00:00,BEAR,2025-11-06 08:00:00+00:00,2025-11-06 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-11-11,2025-11-11 14:35:00+00:00,BULL,2025-11-11 08:00:00+00:00,2025-11-11 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-11-19,2025-11-19 14:30:00+00:00,BEAR,2025-11-19 08:00:00+00:00,2025-11-19 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2025-12-04,2025-12-04 13:50:00+00:00,BULL,2025-12-04 08:00:00+00:00,2025-12-04 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-12-04 14:00:00+00:00,BULL,2025-12-04 12:00:00+00:00,False
SHORT,reference_validation,2025-12-08,2025-12-08 13:45:00+00:00,BULL,2025-12-08 08:00:00+00:00,2025-12-08 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-12-08 13:50:00+00:00,BULL,2025-12-08 12:00:00+00:00,False
SHORT,reference_validation,2025-12-10,2025-12-10 14:55:00+00:00,BULL,2025-12-10 08:00:00+00:00,2025-12-10 12:00:00+00:00,COUNTER,True,True,True,True,True,False,2025-12-10 15:10:00+00:00,BULL,2025-12-10 12:00:00+00:00,False
SHORT,reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,BULL,2025-12-12 08:00:00+00:00,2025-12-12 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-12-12 15:00:00+00:00,BULL,2025-12-12 12:00:00+00:00,False
SHORT,reference_validation,2025-12-19,2025-12-19 14:35:00+00:00,SIDEWAYS,2025-12-19 08:00:00+00:00,2025-12-19 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,BULL,2025-12-22 12:00:00+00:00,2025-12-22 16:00:00+00:00,COUNTER,True,True,True,True,True,True,2025-12-22 17:25:00+00:00,BULL,2025-12-22 16:00:00+00:00,False
SHORT,reference_validation,2025-12-23,2025-12-23 14:45:00+00:00,BEAR,2025-12-23 08:00:00+00:00,2025-12-23 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-01-02,2026-01-02 14:20:00+00:00,BULL,2026-01-02 08:00:00+00:00,2026-01-02 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-01-08,2026-01-08 14:10:00+00:00,BEAR,2026-01-08 08:00:00+00:00,2026-01-08 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-01-13,2026-01-13 13:35:00+00:00,BULL,2026-01-13 08:00:00+00:00,2026-01-13 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-01-16,2026-01-16 14:40:00+00:00,BULL,2026-01-16 08:00:00+00:00,2026-01-16 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-01-26,2026-01-26 14:35:00+00:00,BEAR,2026-01-26 08:00:00+00:00,2026-01-26 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-02-09,2026-02-09 14:10:00+00:00,BEAR,2026-02-09 08:00:00+00:00,2026-02-09 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2026-02-09 14:30:00+00:00,BEAR,2026-02-09 12:00:00+00:00,False
SHORT,reference_validation,2026-02-16,2026-02-16 13:40:00+00:00,BEAR,2026-02-16 08:00:00+00:00,2026-02-16 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-02-18,2026-02-18 14:00:00+00:00,BEAR,2026-02-18 08:00:00+00:00,2026-02-18 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2026-02-18 14:05:00+00:00,BEAR,2026-02-18 12:00:00+00:00,False
SHORT,reference_validation,2026-02-19,2026-02-19 13:35:00+00:00,BEAR,2026-02-19 08:00:00+00:00,2026-02-19 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-02-23,2026-02-23 14:45:00+00:00,BEAR,2026-02-23 08:00:00+00:00,2026-02-23 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2026-02-23 14:50:00+00:00,BEAR,2026-02-23 12:00:00+00:00,False
SHORT,reference_validation,2026-02-26,2026-02-26 14:05:00+00:00,BULL,2026-02-26 08:00:00+00:00,2026-02-26 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,SIDEWAYS,2026-02-27 08:00:00+00:00,2026-02-27 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2026-02-27 13:45:00+00:00,SIDEWAYS,2026-02-27 12:00:00+00:00,False
SHORT,reference_validation,2026-03-05,2026-03-05 15:15:00+00:00,BULL,2026-03-05 08:00:00+00:00,2026-03-05 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-03-17,2026-03-17 13:55:00+00:00,BULL,2026-03-17 08:00:00+00:00,2026-03-17 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-03-18,2026-03-18 14:00:00+00:00,SIDEWAYS,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-03-25,2026-03-25 15:15:00+00:00,BULL,2026-03-25 08:00:00+00:00,2026-03-25 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-03-26,2026-03-26 15:10:00+00:00,BEAR,2026-03-26 08:00:00+00:00,2026-03-26 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-03-27,2026-03-27 13:40:00+00:00,BEAR,2026-03-27 08:00:00+00:00,2026-03-27 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-03-30,2026-03-30 14:20:00+00:00,SIDEWAYS,2026-03-30 08:00:00+00:00,2026-03-30 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-04-02,2026-04-02 13:35:00+00:00,BEAR,2026-04-02 08:00:00+00:00,2026-04-02 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-04-09,2026-04-09 13:40:00+00:00,BULL,2026-04-09 08:00:00+00:00,2026-04-09 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-04-24,2026-04-24 18:20:00+00:00,BULL,2026-04-24 12:00:00+00:00,2026-04-24 16:00:00+00:00,COUNTER,False,True,True,False,False,False,2026-04-24 18:30:00+00:00,BULL,2026-04-24 16:00:00+00:00,False
SHORT,reference_validation,2026-04-28,2026-04-28 14:20:00+00:00,BEAR,2026-04-28 08:00:00+00:00,2026-04-28 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,BULL,2026-05-06 08:00:00+00:00,2026-05-06 12:00:00+00:00,COUNTER,True,True,True,True,True,False,2026-05-06 14:55:00+00:00,BULL,2026-05-06 12:00:00+00:00,False
SHORT,reference_validation,2026-05-07,2026-05-07 13:45:00+00:00,BULL,2026-05-07 08:00:00+00:00,2026-05-07 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-05-08,2026-05-08 13:45:00+00:00,BEAR,2026-05-08 08:00:00+00:00,2026-05-08 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2026-05-08 15:20:00+00:00,BEAR,2026-05-08 12:00:00+00:00,False
SHORT,reference_validation,2026-05-13,2026-05-13 13:45:00+00:00,BEAR,2026-05-13 08:00:00+00:00,2026-05-13 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-05-20,2026-05-20 13:35:00+00:00,SIDEWAYS,2026-05-20 08:00:00+00:00,2026-05-20 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-05-22,2026-05-22 13:35:00+00:00,SIDEWAYS,2026-05-22 08:00:00+00:00,2026-05-22 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-05-27,2026-05-27 13:35:00+00:00,BEAR,2026-05-27 08:00:00+00:00,2026-05-27 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-06-01,2026-06-01 13:35:00+00:00,BEAR,2026-06-01 08:00:00+00:00,2026-06-01 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-06-02,2026-06-02 13:40:00+00:00,BEAR,2026-06-02 08:00:00+00:00,2026-06-02 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,BEAR,2026-06-03 08:00:00+00:00,2026-06-03 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2026-06-03 13:55:00+00:00,BEAR,2026-06-03 12:00:00+00:00,False
SHORT,reference_validation,2026-06-12,2026-06-12 13:45:00+00:00,BULL,2026-06-12 08:00:00+00:00,2026-06-12 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2026-06-12 13:50:00+00:00,BULL,2026-06-12 12:00:00+00:00,False
SHORT,reference_validation,2026-06-30,2026-06-30 13:35:00+00:00,BEAR,2026-06-30 08:00:00+00:00,2026-06-30 12:00:00+00:00,ALIGNED,False,True,True,True,False,False,2026-06-30 13:45:00+00:00,BEAR,2026-06-30 12:00:00+00:00,False
SHORT,reference_validation,2026-07-06,2026-07-06 13:35:00+00:00,SIDEWAYS,2026-07-06 08:00:00+00:00,2026-07-06 12:00:00+00:00,SIDEWAYS,False,True,True,False,False,False,2026-07-06 13:45:00+00:00,SIDEWAYS,2026-07-06 12:00:00+00:00,False
SHORT,reference_validation,2026-07-07,2026-07-07 14:05:00+00:00,BULL,2026-07-07 08:00:00+00:00,2026-07-07 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,reference_validation,2026-07-08,2026-07-08 13:50:00+00:00,BEAR,2026-07-08 08:00:00+00:00,2026-07-08 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-07-23,2026-07-23 13:50:00+00:00,SIDEWAYS,2026-07-23 08:00:00+00:00,2026-07-23 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,reference_validation,2026-07-29,2026-07-29 14:30:00+00:00,SIDEWAYS,2026-07-29 08:00:00+00:00,2026-07-29 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
