partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,eligible,terminal_type,terminal_ts,minutes_to_terminal,max_high_ext_r4,max_close_ext_r4,final_close_above_L,close_ext_05,close_ext_10,close_ext_15,close_ext_25,close_ext_50
development,BEAR,12-16,2024-06-18 12:00:00+00:00,2024-06-18 16:00:00+00:00,2024-06-18 12:35:00+00:00,65724.6,65080.9,643.7000000000044,True,REBREAK_LOW,2024-06-18 12:40:00+00:00,5.0,0.13779711045517554,0.0,False,False,False,False,False,False
development,BEAR,08-12,2024-06-21 08:00:00+00:00,2024-06-21 12:00:00+00:00,2024-06-21 08:45:00+00:00,64715.9,64167.1,548.8000000000029,True,REBREAK_LOW,2024-06-21 08:50:00+00:00,5.0,0.11005830903790294,0.0,False,False,False,False,False,False
development,BEAR,12-16,2024-06-21 12:00:00+00:00,2024-06-21 16:00:00+00:00,2024-06-21 14:00:00+00:00,64350.0,63485.0,865.0,True,REBREAK_LOW,2024-06-21 15:45:00+00:00,105.0,0.9908670520231198,0.9128323699421949,True,True,True,True,True,True
development,BEAR,16-20,2024-06-22 16:00:00+00:00,2024-06-22 20:00:00+00:00,2024-06-22 19:40:00+00:00,64390.3,64222.0,168.3000000000029,True,NO_BOUNDARY_BY_BLOCK_END,2024-06-22 20:00:00+00:00,20.0,0.291146761734992,0.29055258467023537,True,True,True,True,True,False
development,BEAR,16-20,2024-06-23 16:00:00+00:00,2024-06-23 20:00:00+00:00,2024-06-23 17:20:00+00:00,64409.1,64034.2,374.90000000000146,True,NO_BOUNDARY_BY_BLOCK_END,2024-06-23 20:00:00+00:00,160.0,0.3526273672979564,0.3526273672979564,True,True,True,True,True,False
development,BEAR,04-08,2024-06-27 04:00:00+00:00,2024-06-27 08:00:00+00:00,2024-06-27 06:30:00+00:00,61327.9,60752.2,575.7000000000044,True,REBREAK_LOW,2024-06-27 06:40:00+00:00,10.0,0.1292339760291834,0.03143998610388342,True,False,False,False,False,False
development,BEAR,16-20,2024-06-29 16:00:00+00:00,2024-06-29 20:00:00+00:00,2024-06-29 16:35:00+00:00,61188.6,60951.1,237.5,True,REBREAK_LOW,2024-06-29 19:35:00+00:00,180.0,0.5882105263158078,0.5389473684210526,True,True,True,True,True,True
development,BEAR,00-04,2024-06-30 00:00:00+00:00,2024-06-30 04:00:00+00:00,2024-06-30 03:40:00+00:00,61097.0,60883.1,213.90000000000146,True,NO_BOUNDARY_BY_BLOCK_END,2024-06-30 04:00:00+00:00,20.0,0.2828424497428686,0.15848527349229183,True,True,True,True,False,False
development,SIDEWAYS,04-08,2024-07-07 04:00:00+00:00,2024-07-07 08:00:00+00:00,2024-07-07 04:25:00+00:00,58443.0,57820.0,623.0,True,REBREAK_LOW,2024-07-07 04:35:00+00:00,10.0,0.13563402889245585,0.07704654895666131,False,True,False,False,False,False
development,BULL,16-20,2024-07-10 16:00:00+00:00,2024-07-10 20:00:00+00:00,2024-07-10 19:20:00+00:00,58544.5,57416.5,1128.0,True,REBREAK_LOW,2024-07-10 20:00:00+00:00,40.0,0.11391843971631206,0.076861702127657,False,True,False,False,False,False
development,BEAR,12-16,2024-07-25 12:00:00+00:00,2024-07-25 16:00:00+00:00,2024-07-25 14:20:00+00:00,64474.2,63857.2,617.0,True,HIGH_BREAK,2024-07-25 14:40:00+00:00,20.0,1.3627228525121604,1.2320907617504122,True,True,True,True,True,True
development,BULL,16-20,2024-07-27 16:00:00+00:00,2024-07-27 20:00:00+00:00,2024-07-27 20:00:00+00:00,69381.7,68162.9,1218.800000000003,False,NO_FOLLOWTHROUGH_WINDOW,,,,,,,,,,
development,BEAR,00-04,2024-08-01 00:00:00+00:00,2024-08-01 04:00:00+00:00,2024-08-01 00:55:00+00:00,65399.0,64500.4,898.5999999999985,True,REBREAK_LOW,2024-08-01 01:20:00+00:00,25.0,0.3355219229913204,0.24805252615179368,False,True,True,True,False,False
development,BEAR,16-20,2024-08-03 16:00:00+00:00,2024-08-03 20:00:00+00:00,2024-08-03 16:30:00+00:00,62166.0,60800.0,1366.0,True,REBREAK_LOW,2024-08-03 16:40:00+00:00,10.0,0.33857979502196195,0.27020497803806626,False,True,True,True,True,False
development,BEAR,04-08,2024-08-04 04:00:00+00:00,2024-08-04 08:00:00+00:00,2024-08-04 08:00:00+00:00,61089.5,60290.9,798.5999999999985,False,NO_FOLLOWTHROUGH_WINDOW,,,,,,,,,,
development,BEAR,20-00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-06 21:20:00+00:00,56999.9,56205.1,794.8000000000029,True,REBREAK_LOW,2024-08-06 22:30:00+00:00,70.0,0.8992199295420253,0.8297684952189199,False,True,True,True,True,True
development,BULL,12-16,2024-08-10 12:00:00+00:00,2024-08-10 16:00:00+00:00,2024-08-10 13:25:00+00:00,61082.0,60582.4,499.59999999999854,True,REBREAK_LOW,2024-08-10 13:50:00+00:00,25.0,0.19295436349079612,0.11669335468373859,False,True,True,False,False,False
development,SIDEWAYS,12-16,2024-08-12 12:00:00+00:00,2024-08-12 16:00:00+00:00,2024-08-12 14:10:00+00:00,59937.8,58086.1,1851.7000000000044,True,HIGH_BREAK,2024-08-12 14:40:00+00:00,30.0,1.2893557271696248,1.2271426256953057,True,True,True,True,True,True
development,BEAR,08-12,2024-08-13 08:00:00+00:00,2024-08-13 12:00:00+00:00,2024-08-13 09:30:00+00:00,59442.5,58803.0,639.5,True,REBREAK_LOW,2024-08-13 09:45:00+00:00,15.0,0.380297107114929,0.04534792806880375,False,False,False,False,False,False
development,BULL,20-00,2024-08-24 20:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 21:45:00+00:00,64414.2,63897.6,516.5999999999985,True,REBREAK_LOW,2024-08-24 21:55:00+00:00,10.0,0.09117305458768618,0.022648083623701895,True,False,False,False,False,False
development,BULL,08-12,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 09:40:00+00:00,64183.2,63541.9,641.2999999999956,True,NO_BOUNDARY_BY_BLOCK_END,2024-08-26 12:00:00+00:00,140.0,0.748947450491188,0.6227974426945333,True,True,True,True,True,True
development,BEAR,16-20,2024-08-30 16:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 16:40:00+00:00,59914.9,57901.2,2013.7000000000044,True,NO_BOUNDARY_BY_BLOCK_END,2024-08-30 20:00:00+00:00,200.0,0.717385906540201,0.7144559765605608,True,True,True,True,True,True
development,BEAR,16-20,2024-08-31 16:00:00+00:00,2024-08-31 20:00:00+00:00,2024-08-31 17:20:00+00:00,59215.8,58860.0,355.8000000000029,True,REBREAK_LOW,2024-08-31 17:25:00+00:00,5.0,0.1557054525014081,0.0,False,False,False,False,False,False
development,BEAR,12-16,2024-09-01 12:00:00+00:00,2024-09-01 16:00:00+00:00,2024-09-01 13:55:00+00:00,58469.9,57800.0,669.9000000000015,True,REBREAK_LOW,2024-09-01 14:15:00+00:00,20.0,0.5836692043588583,0.5023137781758461,True,True,True,True,True,True
development,SIDEWAYS,04-08,2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,2024-09-03 05:10:00+00:00,59790.0,59000.0,790.0,True,REBREAK_LOW,2024-09-03 06:10:00+00:00,60.0,0.29962025316455326,0.2772151898734177,True,True,True,True,True,False
development,BULL,12-16,2024-09-12 12:00:00+00:00,2024-09-12 16:00:00+00:00,2024-09-12 14:15:00+00:00,58317.5,57867.0,450.5,True,HIGH_BREAK,2024-09-12 14:35:00+00:00,20.0,1.641731409544947,1.3382907880133217,False,True,True,True,True,True
development,BULL,12-16,2024-09-13 12:00:00+00:00,2024-09-13 16:00:00+00:00,2024-09-13 12:50:00+00:00,58321.9,57792.5,529.4000000000015,True,REBREAK_LOW,2024-09-13 12:55:00+00:00,5.0,0.16830374008310975,0.0,True,False,False,False,False,False
development,BULL,08-12,2024-09-18 08:00:00+00:00,2024-09-18 12:00:00+00:00,2024-09-18 08:35:00+00:00,60664.9,60166.7,498.20000000000437,True,REBREAK_LOW,2024-09-18 08:40:00+00:00,5.0,0.06403050983540982,0.0,False,False,False,False,False,False
development,BULL,08-12,2024-09-23 08:00:00+00:00,2024-09-23 12:00:00+00:00,2024-09-23 08:50:00+00:00,64427.9,63356.8,1071.0999999999985,True,NO_BOUNDARY_BY_BLOCK_END,2024-09-23 12:00:00+00:00,190.0,0.29091588087013254,0.2736439174680225,True,True,True,True,True,False
development,BEAR,08-12,2024-10-02 08:00:00+00:00,2024-10-02 12:00:00+00:00,2024-10-02 10:20:00+00:00,61926.7,61325.0,601.6999999999971,True,REBREAK_LOW,2024-10-02 10:55:00+00:00,35.0,0.3446900448728643,0.24796410171181288,False,True,True,True,False,False
development,BEAR,12-16,2024-10-10 12:00:00+00:00,2024-10-10 16:00:00+00:00,2024-10-10 14:40:00+00:00,61297.0,60600.0,697.0,True,REBREAK_LOW,2024-10-10 14:45:00+00:00,5.0,0.030703012912484152,0.0,True,False,False,False,False,False
development,BULL,08-12,2024-10-19 08:00:00+00:00,2024-10-19 12:00:00+00:00,2024-10-19 10:35:00+00:00,68544.6,68270.8,273.8000000000029,True,REBREAK_LOW,2024-10-19 10:50:00+00:00,15.0,0.13805697589482288,0.04127100073047038,False,False,False,False,False,False
development,BULL,16-20,2024-10-19 16:00:00+00:00,2024-10-19 20:00:00+00:00,2024-10-19 17:05:00+00:00,68347.2,68063.5,283.6999999999971,True,REBREAK_LOW,2024-10-19 17:10:00+00:00,5.0,0.1092703560098707,0.0,True,False,False,False,False,False
development,BULL,12-16,2024-10-20 12:00:00+00:00,2024-10-20 16:00:00+00:00,2024-10-20 13:40:00+00:00,68498.0,68330.0,168.0,True,HIGH_BREAK,2024-10-20 14:05:00+00:00,25.0,1.3392857142857142,1.1636904761904763,True,True,True,True,True,True
development,BEAR,16-20,2024-10-23 16:00:00+00:00,2024-10-23 20:00:00+00:00,2024-10-23 16:35:00+00:00,66921.7,65900.0,1021.6999999999971,True,REBREAK_LOW,2024-10-23 16:55:00+00:00,20.0,0.2094548301849864,0.13409024175393988,True,True,True,False,False,False
development,BEAR,08-12,2024-10-24 08:00:00+00:00,2024-10-24 12:00:00+00:00,2024-10-24 10:35:00+00:00,67457.0,67050.0,407.0,True,REBREAK_LOW,2024-10-24 10:40:00+00:00,5.0,0.039066339066324764,0.0,True,False,False,False,False,False
development,BULL,00-04,2024-10-25 00:00:00+00:00,2024-10-25 04:00:00+00:00,2024-10-25 01:20:00+00:00,68842.5,67890.0,952.5,True,REBREAK_LOW,2024-10-25 01:40:00+00:00,20.0,0.09511811023622659,0.09511811023622659,True,True,False,False,False,False
development,BEAR,08-12,2024-10-27 08:00:00+00:00,2024-10-27 12:00:00+00:00,2024-10-27 09:55:00+00:00,67291.8,67081.6,210.1999999999971,True,REBREAK_LOW,2024-10-27 10:35:00+00:00,40.0,0.4438629876307785,0.31541389153182336,True,True,True,True,True,False
development,BEAR,16-20,2024-11-01 16:00:00+00:00,2024-11-01 20:00:00+00:00,2024-11-01 19:20:00+00:00,71650.0,69036.0,2614.0,True,NO_BOUNDARY_BY_BLOCK_END,2024-11-01 20:00:00+00:00,40.0,0.16679418515684774,0.09280795715378952,True,True,False,False,False,False
development,BEAR,08-12,2024-11-04 08:00:00+00:00,2024-11-04 12:00:00+00:00,2024-11-04 08:15:00+00:00,69397.2,68600.9,796.3000000000029,True,REBREAK_LOW,2024-11-04 08:20:00+00:00,5.0,0.1432877056385852,0.0,True,False,False,False,False,False
development,BULL,00-04,2024-11-09 00:00:00+00:00,2024-11-09 04:00:00+00:00,2024-11-09 02:00:00+00:00,77080.4,76278.5,801.8999999999942,True,REBREAK_LOW,2024-11-09 02:05:00+00:00,5.0,0.0392817059483729,0.0,True,False,False,False,False,False
development,BULL,08-12,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,2024-11-12 10:10:00+00:00,90070.1,87769.0,2301.100000000006,True,REBREAK_LOW,2024-11-12 10:25:00+00:00,15.0,0.17874060232063008,0.1162052931206786,False,True,True,False,False,False
development,BULL,12-16,2024-11-12 12:00:00+00:00,2024-11-12 16:00:00+00:00,2024-11-12 13:55:00+00:00,89590.2,85500.0,4090.199999999997,True,NO_BOUNDARY_BY_BLOCK_END,2024-11-12 16:00:00+00:00,125.0,0.4922497677375179,0.4729842061512902,True,True,True,True,True,False
development,BULL,04-08,2024-11-13 04:00:00+00:00,2024-11-13 08:00:00+00:00,2024-11-13 05:00:00+00:00,88619.0,87061.6,1557.3999999999942,True,REBREAK_LOW,2024-11-13 05:05:00+00:00,5.0,0.23243867985103464,0.0,True,False,False,False,False,False
development,BULL,04-08,2024-11-14 04:00:00+00:00,2024-11-14 08:00:00+00:00,2024-11-14 07:05:00+00:00,90642.5,89531.7,1110.800000000003,True,REBREAK_LOW,2024-11-14 07:10:00+00:00,5.0,0.10289881166726919,0.0,True,False,False,False,False,False
development,BULL,16-20,2024-11-14 16:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-14 16:20:00+00:00,91846.1,87855.0,3991.100000000006,True,NO_BOUNDARY_BY_BLOCK_END,2024-11-14 20:00:00+00:00,220.0,0.4782891934554362,0.45270727368394686,True,True,True,True,True,False
development,BULL,20-00,2024-11-17 20:00:00+00:00,2024-11-18 00:00:00+00:00,2024-11-17 20:40:00+00:00,90701.0,89713.7,987.3000000000029,True,REBREAK_LOW,2024-11-17 20:50:00+00:00,10.0,0.14554846551199904,0.07525574799959758,True,True,False,False,False,False
development,BULL,20-00,2024-11-19 20:00:00+00:00,2024-11-20 00:00:00+00:00,2024-11-19 21:30:00+00:00,93985.9,92105.9,1880.0,True,REBREAK_LOW,2024-11-19 21:40:00+00:00,10.0,0.20925531914894083,0.05196808510638917,True,True,False,False,False,False
development,BULL,12-16,2024-11-22 12:00:00+00:00,2024-11-22 16:00:00+00:00,2024-11-22 15:25:00+00:00,99340.0,98300.0,1040.0,True,REBREAK_LOW,2024-11-22 15:35:00+00:00,10.0,0.13115384615384057,0.038461538461538464,True,False,False,False,False,False
development,BULL,20-00,2024-11-23 20:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 20:20:00+00:00,98504.4,97368.0,1136.3999999999942,True,REBREAK_LOW,2024-11-23 20:30:00+00:00,10.0,0.04531854980640643,0.008623724040833298,True,False,False,False,False,False
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:35:00+00:00,97041.1,96239.7,801.4000000000087,True,REBREAK_LOW,2024-12-04 14:55:00+00:00,20.0,0.4927626653356681,0.3194409782879925,False,True,True,True,True,False
development,SIDEWAYS,04-08,2024-12-09 04:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 07:25:00+00:00,101300.0,98500.1,2799.899999999994,True,NO_BOUNDARY_BY_BLOCK_END,2024-12-09 08:00:00+00:00,35.0,0.46358798528518974,0.44998035644130036,True,True,True,True,True,False
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:15:00+00:00,98320.6,95639.5,2681.100000000006,True,REBREAK_LOW,2024-12-10 16:20:00+00:00,5.0,0.06750960426690523,0.0,True,False,False,False,False,False
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 01:30:00+00:00,95787.7,94200.0,1587.699999999997,True,REBREAK_LOW,2024-12-23 02:15:00+00:00,45.0,0.5612521257164499,0.5038735277445371,True,True,True,True,True,True
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:05:00+00:00,96499.0,94974.2,1524.800000000003,True,REBREAK_LOW,2024-12-23 14:40:00+00:00,35.0,0.39729800629590883,0.331715634837357,False,True,True,True,True,False
development,BEAR,20-00,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,2024-12-23 20:20:00+00:00,94249.3,92634.7,1614.6000000000058,True,HIGH_BREAK,2024-12-23 22:20:00+00:00,120.0,1.0237210454601775,1.0127585779759638,True,True,True,True,True,True
development,SIDEWAYS,20-00,2024-12-24 20:00:00+00:00,2024-12-25 00:00:00+00:00,2024-12-24 21:05:00+00:00,99450.0,97522.5,1927.5,True,NO_BOUNDARY_BY_BLOCK_END,2024-12-25 00:00:00+00:00,175.0,0.8053437094682246,0.7719844357976654,True,True,True,True,True,True
development,BEAR,16-20,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,2024-12-27 17:35:00+00:00,96999.0,93982.4,3016.600000000006,True,REBREAK_LOW,2024-12-27 17:40:00+00:00,5.0,0.03358085261552832,0.0,True,False,False,False,False,False
development,BEAR,00-04,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-29 02:05:00+00:00,95700.0,94836.0,864.0,True,NO_BOUNDARY_BY_BLOCK_END,2024-12-29 04:00:00+00:00,115.0,0.41087962962962965,0.38611111111111784,True,True,True,True,True,False
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:10:00+00:00,95195.0,93925.4,1269.6000000000058,True,REBREAK_LOW,2024-12-29 17:30:00+00:00,20.0,0.11515437933208174,0.08656269691241984,False,True,False,False,False,False
external,BULL,08-12,2020-01-08 08:00:00+00:00,2020-01-08 12:00:00+00:00,2020-01-08 08:20:00+00:00,8381.87,8280.0,101.8700000000008,True,NO_BOUNDARY_BY_BLOCK_END,2020-01-08 12:00:00+00:00,220.0,0.9768332188082796,0.7909099833120553,True,True,True,True,True,True
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:20:00+00:00,8060.0,7932.0,128.0,True,REBREAK_LOW,2020-01-09 06:40:00+00:00,20.0,0.1171875,0.046875,True,False,False,False,False,False
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:15:00+00:00,7980.73,7898.0,82.72999999999956,True,REBREAK_LOW,2020-01-09 09:20:00+00:00,5.0,0.12087513598452862,0.0,False,False,False,False,False,False
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:35:00+00:00,8261.33,8131.93,129.39999999999964,True,REBREAK_LOW,2020-01-11 04:40:00+00:00,5.0,0.028902627511590357,0.0,False,False,False,False,False,False
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:45:00+00:00,8686.0,8601.0,85.0,True,REBREAK_LOW,2020-01-20 12:55:00+00:00,10.0,0.1458823529411722,0.0032941176470665276,True,False,False,False,False,False
external,BULL,08-12,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2020-01-28 10:10:00+00:00,9149.09,8977.61,171.47999999999956,True,NO_BOUNDARY_BY_BLOCK_END,2020-01-28 12:00:00+00:00,110.0,0.8619664100769762,0.7628294844879859,True,True,True,True,True,True
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 01:45:00+00:00,9599.0,9481.58,117.42000000000007,True,REBREAK_LOW,2020-01-31 02:05:00+00:00,20.0,0.15687276443536077,0.11429058082098505,False,True,True,False,False,False
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:45:00+00:00,9421.4,9354.52,66.8799999999992,True,REBREAK_LOW,2020-02-02 00:55:00+00:00,10.0,0.20828349282297334,0.014653110047840538,False,False,False,False,False,False
external,SIDEWAYS,04-08,2020-02-04 04:00:00+00:00,2020-02-04 08:00:00+00:00,2020-02-04 05:15:00+00:00,9368.0,9271.18,96.81999999999971,True,REBREAK_LOW,2020-02-04 05:30:00+00:00,15.0,0.2310473042759662,0.14924602354884273,True,True,True,False,False,False
external,BULL,04-08,2020-02-07 04:00:00+00:00,2020-02-07 08:00:00+00:00,2020-02-07 04:30:00+00:00,9867.3,9762.0,105.29999999999927,True,REBREAK_LOW,2020-02-07 06:00:00+00:00,90.0,0.636277302943974,0.5722697056030449,True,True,True,True,True,True
external,SIDEWAYS,00-04,2020-02-11 00:00:00+00:00,2020-02-11 04:00:00+00:00,2020-02-11 00:40:00+00:00,9908.0,9825.88,82.1200000000008,True,REBREAK_LOW,2020-02-11 00:45:00+00:00,5.0,0.10131514856309604,0.0,False,False,False,False,False,False
external,SIDEWAYS,08-12,2020-02-16 08:00:00+00:00,2020-02-16 12:00:00+00:00,2020-02-16 11:15:00+00:00,10042.06,9942.0,100.05999999999949,True,REBREAK_LOW,2020-02-16 12:00:00+00:00,45.0,0.38976614031581247,0.3300019988007256,False,True,True,True,True,False
external,BEAR,12-16,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 13:50:00+00:00,9802.59,9645.23,157.36000000000058,True,REBREAK_LOW,2020-02-18 14:00:00+00:00,10.0,0.11076512455516158,0.06672597864768659,True,True,False,False,False,False
external,BULL,20-00,2020-02-23 20:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-23 21:00:00+00:00,9905.0,9860.0,45.0,True,HIGH_BREAK,2020-02-23 22:55:00+00:00,115.0,1.2,1.1166666666666667,True,True,True,True,True,True
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,2020-03-08 00:15:00+00:00,8932.31,8865.0,67.30999999999949,True,REBREAK_LOW,2020-03-08 00:20:00+00:00,5.0,0.09404248997177203,0.0,False,False,False,False,False,False
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,2020-03-09 13:55:00+00:00,7996.28,7762.06,234.21999999999935,True,REBREAK_LOW,2020-03-09 14:40:00+00:00,45.0,0.37366578430535297,0.1955853471095535,True,True,True,True,False,False
external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,2020-03-11 15:55:00+00:00,7930.0,7758.18,171.8199999999997,True,NO_BOUNDARY_BY_BLOCK_END,2020-03-11 16:00:00+00:00,5.0,0.19246886276335565,0.15912000931207188,True,True,True,True,False,False
external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,2020-03-24 15:45:00+00:00,6840.0,6564.21,275.78999999999996,True,NO_BOUNDARY_BY_BLOCK_END,2020-03-24 16:00:00+00:00,15.0,0.11693679973893181,0.08959715725733362,True,True,False,False,False,False
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,2020-03-25 02:05:00+00:00,6790.75,6605.0,185.75,True,REBREAK_LOW,2020-03-25 02:35:00+00:00,30.0,0.23687752355316286,0.21900403768506213,False,True,True,True,False,False
external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 21:55:00+00:00,6699.99,6569.0,130.98999999999978,True,NO_BOUNDARY_BY_BLOCK_END,2020-03-26 00:00:00+00:00,125.0,0.9924421711581053,0.8709825177494491,True,True,True,True,True,True
external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2020-04-05 17:50:00+00:00,6819.12,6754.53,64.59000000000015,True,NO_BOUNDARY_BY_BLOCK_END,2020-04-05 20:00:00+00:00,130.0,0.9362130360736974,0.7659080352995842,True,True,True,True,True,True
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,2020-04-11 14:25:00+00:00,6893.4,6828.19,65.21000000000004,True,REBREAK_LOW,2020-04-11 14:30:00+00:00,5.0,0.08955681643919862,0.0,True,False,False,False,False,False
external,BEAR,12-16,2020-04-13 12:00:00+00:00,2020-04-13 16:00:00+00:00,2020-04-13 14:05:00+00:00,6830.0,6651.0,179.0,True,NO_BOUNDARY_BY_BLOCK_END,2020-04-13 16:00:00+00:00,115.0,0.8324022346368715,0.6583240223463696,True,True,True,True,True,True
external,BEAR,00-04,2020-04-15 00:00:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 00:25:00+00:00,6925.95,6825.99,99.96000000000004,True,NO_BOUNDARY_BY_BLOCK_END,2020-04-15 04:00:00+00:00,215.0,0.8604441776710703,0.7574029611844739,True,True,True,True,True,True
