partition,date_utc,obs_start,obs_end,regime,side,router_selected,entry_start,entry_px,H,L,range,activated,activation_bar_start,ratchets,exit_ts,exit_px,exit_reason,net_pnl_usd,win,stop_px,E20_DOWN
development,2023-03-17,2023-03-17 20:00:00+00:00,2023-03-18 00:00:00+00:00,BULL,LONG,True,2023-03-17 20:35:00+00:00,26774.2,26850.0,26250.0,600.0,True,2023-03-17 21:40:00+00:00,0,2023-03-17 21:45:00+00:00,26970.0,LONG_PROFIT_FLOOR_HIT,3.2565051430107466,True,,
development,2023-03-19,2023-03-19 20:00:00+00:00,2023-03-20 00:00:00+00:00,BULL,LONG,True,2023-03-19 23:25:00+00:00,28252.2,28383.6,27456.0,927.5999999999985,False,,0,2023-03-20 00:00:00+00:00,27955.8,LONG_TIME_EXIT_4H_BOUNDARY,-5.645609191496637,False,,
development,2023-03-21,2023-03-21 04:00:00+00:00,2023-03-21 08:00:00+00:00,BULL,LONG,True,2023-03-21 04:50:00+00:00,27897.3,27940.0,27653.7,286.2999999999993,False,,0,2023-03-21 06:05:00+00:00,27726.1,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.4683973000971697,False,,
development,2023-03-21,2023-03-21 08:00:00+00:00,2023-03-21 12:00:00+00:00,BULL,LONG,True,2023-03-21 10:00:00+00:00,27916.5,27960.7,27288.0,672.7000000000007,True,2023-03-21 10:20:00+00:00,0,2023-03-21 10:25:00+00:00,28087.0,LONG_PROFIT_FLOOR_GAP_OPEN,2.6537495746243427,True,,
development,2023-03-21,2023-03-21 12:00:00+00:00,2023-03-21 16:00:00+00:00,BULL,LONG,True,2023-03-21 13:35:00+00:00,28089.9,28172.5,27382.5,790.0,False,,0,2023-03-21 16:00:00+00:00,28028.7,LONG_TIME_EXIT_4H_BOUNDARY,-1.4893595206818429,False,,
development,2023-03-21,2023-03-21 20:00:00+00:00,2023-03-22 00:00:00+00:00,BULL,SHORT,False,2023-03-21 22:45:00+00:00,28002.275,28460.0,27921.5,538.5,False,,0,2023-03-22 00:00:00+00:00,28091.1,SHORT_TIME_EXIT_4H_BOUNDARY,-1.9860318491979219,False,28163.825,27813.8
development,2023-03-23,2023-03-23 08:00:00+00:00,2023-03-23 12:00:00+00:00,SIDEWAYS,LONG,False,2023-03-23 08:45:00+00:00,27629.3,27680.0,27231.3,448.7000000000007,False,,0,2023-03-23 12:00:00+00:00,27573.5,LONG_TIME_EXIT_4H_BOUNDARY,-1.4097975699709937,False,,
development,2023-03-26,2023-03-26 12:00:00+00:00,2023-03-26 16:00:00+00:00,SIDEWAYS,LONG,False,2023-03-26 13:20:00+00:00,27913.9,27991.5,27460.9,530.5999999999985,True,2023-03-26 13:35:00+00:00,0,2023-03-26 13:40:00+00:00,28030.1,LONG_PROFIT_FLOOR_GAP_OPEN,1.6814003059407283,True,,
development,2023-03-29,2023-03-29 20:00:00+00:00,2023-03-30 00:00:00+00:00,BULL,LONG,True,2023-03-29 21:20:00+00:00,28414.6,28444.0,28119.5,324.5,False,,0,2023-03-29 22:05:00+00:00,28210.1,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.99850217845753,False,,
development,2023-04-01,2023-04-01 16:00:00+00:00,2023-04-01 20:00:00+00:00,BULL,LONG,True,2023-04-01 16:40:00+00:00,28408.7,28430.0,28180.0,250.0,False,,0,2023-04-01 20:00:00+00:00,28368.4,LONG_TIME_EXIT_4H_BOUNDARY,-1.1092897598270919,False,,
development,2023-04-01,2023-04-01 20:00:00+00:00,2023-04-02 00:00:00+00:00,BULL,LONG,True,2023-04-01 20:20:00+00:00,28418.8,28430.0,28259.2,170.79999999999927,True,2023-04-01 20:30:00+00:00,0,2023-04-01 20:35:00+00:00,28464.16,LONG_PROFIT_FLOOR_HIT,0.39806325390230357,True,,
development,2023-04-06,2023-04-06 12:00:00+00:00,2023-04-06 16:00:00+00:00,BEAR,LONG,False,2023-04-06 15:05:00+00:00,27997.6,28024.6,27684.2,340.3999999999978,True,2023-04-06 15:30:00+00:00,0,2023-04-06 15:35:00+00:00,28092.679999999997,LONG_PROFIT_FLOOR_HIT,1.2980026859444442,True,,
development,2023-04-07,2023-04-07 12:00:00+00:00,2023-04-07 16:00:00+00:00,BEAR,LONG,False,2023-04-07 14:30:00+00:00,27943.4,27954.0,27772.6,181.40000000000146,False,,0,2023-04-07 16:00:00+00:00,27930.2,LONG_TIME_EXIT_4H_BOUNDARY,-0.6361917304264938,False,,
development,2023-04-11,2023-04-11 20:00:00+00:00,2023-04-12 00:00:00+00:00,BULL,SHORT,False,2023-04-11 20:40:00+00:00,30099.73,30564.0,30017.8,546.2000000000007,False,,0,2023-04-11 22:50:00+00:00,30263.59,SHORT_PRE_E20_HARD_STOP_TOUCH,-3.1219513264736816,False,30263.59,29908.559999999998
development,2023-04-15,2023-04-15 20:00:00+00:00,2023-04-16 00:00:00+00:00,BULL,LONG,True,2023-04-15 20:30:00+00:00,30314.6,30333.0,30186.0,147.0,False,,0,2023-04-16 00:00:00+00:00,30280.4,LONG_TIME_EXIT_4H_BOUNDARY,-0.9640846324872495,False,,
development,2023-04-16,2023-04-16 16:00:00+00:00,2023-04-16 20:00:00+00:00,BULL,LONG,True,2023-04-16 18:25:00+00:00,30333.5,30363.2,30142.5,220.70000000000073,True,2023-04-16 18:55:00+00:00,1,2023-04-16 19:40:00+00:00,30463.7,LONG_PROFIT_FLOOR_HIT,1.7461420541645238,True,,
development,2023-04-21,2023-04-21 12:00:00+00:00,2023-04-21 16:00:00+00:00,BEAR,LONG,False,2023-04-21 13:25:00+00:00,28188.0,28225.8,27904.4,321.3999999999978,True,2023-04-21 13:30:00+00:00,0,2023-04-21 13:35:00+00:00,28273.3,LONG_PROFIT_FLOOR_GAP_OPEN,1.1130552007946997,True,,
development,2023-04-21,2023-04-21 20:00:00+00:00,2023-04-22 00:00:00+00:00,BEAR,SHORT,True,2023-04-21 23:05:00+00:00,27322.760000000002,28086.4,27188.0,898.4000000000015,False,,0,2023-04-22 00:00:00+00:00,27252.6,SHORT_TIME_EXIT_4H_BOUNDARY,0.8839112886107173,True,27592.280000000002,27008.32
development,2023-04-23,2023-04-23 08:00:00+00:00,2023-04-23 12:00:00+00:00,BEAR,LONG,False,2023-04-23 08:40:00+00:00,27720.0,27738.5,27519.2,219.29999999999927,False,,0,2023-04-23 10:20:00+00:00,27582.1,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.887373737373788,False,,
development,2023-04-24,2023-04-24 12:00:00+00:00,2023-04-24 16:00:00+00:00,BEAR,LONG,False,2023-04-24 12:20:00+00:00,27488.4,27544.0,27140.0,404.0,True,2023-04-24 13:35:00+00:00,0,2023-04-24 13:40:00+00:00,27593.4,LONG_PROFIT_FLOOR_GAP_OPEN,1.5098965381760814,True,,
development,2023-04-25,2023-04-25 12:00:00+00:00,2023-04-25 16:00:00+00:00,BEAR,LONG,False,2023-04-25 13:05:00+00:00,27399.0,27430.0,27176.6,253.40000000000146,False,,0,2023-04-25 14:35:00+00:00,27245.9,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.193897587503147,False,,
development,2023-04-29,2023-04-29 12:00:00+00:00,2023-04-29 16:00:00+00:00,BULL,LONG,True,2023-04-29 13:50:00+00:00,29333.9,29349.9,29225.0,124.90000000000146,True,2023-04-29 13:50:00+00:00,0,2023-04-29 13:55:00+00:00,29366.3,LONG_PROFIT_FLOOR_GAP_OPEN,0.152262058573838,True,,
development,2023-04-30,2023-04-30 00:00:00+00:00,2023-04-30 04:00:00+00:00,BULL,SHORT,False,2023-04-30 01:15:00+00:00,29137.05,29258.6,29115.6,143.0,True,2023-04-30 01:55:00+00:00,0,2023-04-30 02:00:00+00:00,29087.0,SHORT_PROFIT_CEILING_HIT,0.45887212329316396,True,29179.95,29087.0
development,2023-05-07,2023-05-07 12:00:00+00:00,2023-05-07 16:00:00+00:00,BEAR,LONG,False,2023-05-07 13:35:00+00:00,28933.1,28950.0,28691.2,258.7999999999993,True,2023-05-07 14:30:00+00:00,0,2023-05-07 14:35:00+00:00,29001.76,LONG_PROFIT_FLOOR_HIT,0.7865303061199261,True,,
development,2023-05-08,2023-05-08 12:00:00+00:00,2023-05-08 16:00:00+00:00,BEAR,LONG,False,2023-05-08 15:20:00+00:00,27920.4,27977.6,27550.0,427.59999999999854,False,,0,2023-05-08 16:00:00+00:00,27874.2,LONG_TIME_EXIT_4H_BOUNDARY,-1.2273520436670178,False,,
development,2023-05-09,2023-05-09 00:00:00+00:00,2023-05-09 04:00:00+00:00,BEAR,LONG,False,2023-05-09 01:30:00+00:00,27670.4,27686.5,27250.0,436.5,False,,0,2023-05-09 04:00:00+00:00,27612.4,LONG_TIME_EXIT_4H_BOUNDARY,-1.4480513472880814,False,,
development,2023-05-10,2023-05-10 00:00:00+00:00,2023-05-10 04:00:00+00:00,BEAR,LONG,False,2023-05-10 00:40:00+00:00,27730.3,27769.4,27501.3,268.1000000000022,True,2023-05-10 01:20:00+00:00,0,2023-05-10 01:25:00+00:00,27789.1,LONG_PROFIT_FLOOR_GAP_OPEN,0.6602121145462106,True,,
development,2023-05-14,2023-05-14 04:00:00+00:00,2023-05-14 08:00:00+00:00,BEAR,LONG,False,2023-05-14 04:15:00+00:00,26831.3,26865.4,26557.0,308.40000000000146,False,,0,2023-05-14 08:00:00+00:00,26839.9,LONG_TIME_EXIT_4H_BOUNDARY,-0.23973940882475697,False,,
development,2023-05-15,2023-05-15 04:00:00+00:00,2023-05-15 08:00:00+00:00,BULL,LONG,True,2023-05-15 04:30:00+00:00,27195.1,27279.0,26694.4,584.5999999999985,True,2023-05-15 06:15:00+00:00,0,2023-05-15 06:20:00+00:00,27395.92,LONG_PROFIT_FLOOR_HIT,3.292209258285506,True,,
development,2023-05-15,2023-05-15 16:00:00+00:00,2023-05-15 20:00:00+00:00,BULL,LONG,True,2023-05-15 17:05:00+00:00,27511.3,27525.0,27200.0,325.0,True,2023-05-15 17:05:00+00:00,0,2023-05-15 17:10:00+00:00,27575.7,LONG_PROFIT_FLOOR_GAP_OPEN,0.770428151341496,True,,
development,2023-05-15,2023-05-15 20:00:00+00:00,2023-05-16 00:00:00+00:00,BULL,SHORT,False,2023-05-15 22:25:00+00:00,27353.01,27650.0,27300.6,349.40000000000146,True,2023-05-15 23:35:00+00:00,0,2023-05-15 23:40:00+00:00,27253.3,SHORT_PROFIT_CEILING_GAP_OPEN,1.4226513279525625,True,27457.829999999998,27230.719999999998
development,2023-05-17,2023-05-17 00:00:00+00:00,2023-05-17 04:00:00+00:00,BEAR,LONG,False,2023-05-17 00:35:00+00:00,27029.6,27046.2,26881.2,165.0,True,2023-05-17 00:35:00+00:00,0,2023-05-17 00:40:00+00:00,27079.2,LONG_PROFIT_FLOOR_HIT,0.5175126527954935,True,,
development,2023-05-17,2023-05-17 20:00:00+00:00,2023-05-18 00:00:00+00:00,SIDEWAYS,LONG,False,2023-05-17 21:20:00+00:00,27363.7,27441.7,26730.0,711.7000000000007,False,,0,2023-05-18 00:00:00+00:00,27395.7,LONG_TIME_EXIT_4H_BOUNDARY,0.18471624816824883,True,,
development,2023-05-18,2023-05-18 16:00:00+00:00,2023-05-18 20:00:00+00:00,SIDEWAYS,SHORT,False,2023-05-18 16:40:00+00:00,27076.76,27471.5,27007.1,464.40000000000146,True,2023-05-18 17:35:00+00:00,1,2023-05-18 18:35:00+00:00,26631.0,SHORT_PROFIT_CEILING_HIT,7.831413211920447,True,27216.079999999998,26914.219999999998
development,2023-05-19,2023-05-19 04:00:00+00:00,2023-05-19 08:00:00+00:00,BEAR,LONG,False,2023-05-19 06:35:00+00:00,26901.9,26922.5,26733.4,189.09999999999854,False,,0,2023-05-19 08:00:00+00:00,26842.0,LONG_TIME_EXIT_4H_BOUNDARY,-1.5133042647545887,False,,
development,2023-05-24,2023-05-24 08:00:00+00:00,2023-05-24 12:00:00+00:00,BEAR,LONG,False,2023-05-24 09:40:00+00:00,26795.3,26810.0,26566.5,243.5,False,,0,2023-05-24 12:00:00+00:00,26731.7,LONG_TIME_EXIT_4H_BOUNDARY,-1.5867752926819074,False,,
development,2023-06-02,2023-06-02 12:00:00+00:00,2023-06-02 16:00:00+00:00,SIDEWAYS,SHORT,False,2023-06-02 13:10:00+00:00,27059.719999999998,27181.1,27038.3,142.79999999999927,True,2023-06-02 13:20:00+00:00,0,2023-06-02 13:25:00+00:00,27050.8,SHORT_PROFIT_CEILING_GAP_OPEN,-0.23517937362254016,False,27102.559999999998,27009.739999999998
development,2023-06-03,2023-06-03 12:00:00+00:00,2023-06-03 16:00:00+00:00,BEAR,LONG,False,2023-06-03 14:05:00+00:00,27169.1,27173.8,27100.0,73.79999999999927,True,2023-06-03 15:25:00+00:00,1,2023-06-03 15:45:00+00:00,27189.0,LONG_PROFIT_FLOOR_HIT,-0.03377513425177858,False,,
development,2023-06-04,2023-06-04 08:00:00+00:00,2023-06-04 12:00:00+00:00,SIDEWAYS,LONG,False,2023-06-04 08:15:00+00:00,27136.6,27154.0,27015.0,139.0,True,2023-06-04 09:10:00+00:00,0,2023-06-04 09:15:00+00:00,27181.8,LONG_PROFIT_FLOOR_HIT,0.43282356669589495,True,,
development,2023-06-08,2023-06-08 04:00:00+00:00,2023-06-08 08:00:00+00:00,BEAR,LONG,False,2023-06-08 07:10:00+00:00,26423.5,26459.5,26195.4,264.09999999999854,True,2023-06-08 07:30:00+00:00,0,2023-06-08 07:35:00+00:00,26469.2,LONG_PROFIT_FLOOR_GAP_OPEN,0.46476053512973825,True,,
development,2023-06-16,2023-06-16 04:00:00+00:00,2023-06-16 08:00:00+00:00,BEAR,LONG,False,2023-06-16 06:25:00+00:00,25582.1,25596.0,25420.1,175.90000000000146,False,,0,2023-06-16 08:00:00+00:00,25526.1,LONG_TIME_EXIT_4H_BOUNDARY,-1.4945153056238776,False,,
development,2023-06-16,2023-06-16 08:00:00+00:00,2023-06-16 12:00:00+00:00,BEAR,SHORT,True,2023-06-16 11:50:00+00:00,25484.85,25620.0,25461.0,159.0,False,,0,2023-06-16 12:00:00+00:00,25462.9,SHORT_TIME_EXIT_4H_BOUNDARY,0.030648012446577222,True,25532.55,25429.2
development,2023-06-16,2023-06-16 16:00:00+00:00,2023-06-16 20:00:00+00:00,SIDEWAYS,LONG,False,2023-06-16 16:50:00+00:00,25835.9,25896.0,25142.1,753.9000000000015,True,2023-06-16 17:05:00+00:00,0,2023-06-16 17:10:00+00:00,26046.78,LONG_PROFIT_FLOOR_HIT,3.681142905801527,True,,
development,2023-06-17,2023-06-17 12:00:00+00:00,2023-06-17 16:00:00+00:00,BULL,SHORT,False,2023-06-17 14:35:00+00:00,26484.1,26649.0,26455.0,194.0,True,2023-06-17 15:15:00+00:00,0,2023-06-17 15:20:00+00:00,26423.3,SHORT_PROFIT_CEILING_GAP_OPEN,0.7478585264366181,True,26542.3,26416.2
development,2023-06-18,2023-06-18 12:00:00+00:00,2023-06-18 16:00:00+00:00,BULL,SHORT,False,2023-06-18 14:10:00+00:00,26465.16,26587.9,26443.5,144.40000000000146,False,,0,2023-06-18 14:25:00+00:00,26508.48,SHORT_PRE_E20_HARD_STOP_TOUCH,-1.2184345003015014,False,26508.48,26414.62
development,2023-06-21,2023-06-21 00:00:00+00:00,2023-06-21 04:00:00+00:00,BULL,LONG,True,2023-06-21 00:35:00+00:00,28324.8,28397.8,27855.6,542.2000000000007,True,2023-06-21 01:00:00+00:00,4,2023-06-21 02:30:00+00:00,28765.3,LONG_PROFIT_FLOOR_HIT,7.37587132124502,True,,
development,2023-06-22,2023-06-22 20:00:00+00:00,2023-06-23 00:00:00+00:00,BULL,LONG,True,2023-06-22 20:15:00+00:00,30184.9,30236.0,29811.9,424.09999999999854,False,,0,2023-06-22 22:55:00+00:00,29918.2,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.81777179980718,False,,
development,2023-06-24,2023-06-24 00:00:00+00:00,2023-06-24 04:00:00+00:00,BULL,SHORT,False,2023-06-24 01:45:00+00:00,30516.445,30943.4,30441.1,502.3000000000029,False,,0,2023-06-24 02:30:00+00:00,30667.135000000002,SHORT_PRE_E20_HARD_STOP_TOUCH,-2.86899663443767,False,30667.135000000002,30340.64
development,2023-06-24,2023-06-24 08:00:00+00:00,2023-06-24 12:00:00+00:00,BULL,SHORT,False,2023-06-24 09:10:00+00:00,30580.0,30750.0,30550.0,200.0,False,,0,2023-06-24 10:10:00+00:00,30640.0,SHORT_PRE_E20_HARD_STOP_TOUCH,-1.3810333551341087,False,30640.0,30510.0
development,2023-06-25,2023-06-25 00:00:00+00:00,2023-06-25 04:00:00+00:00,BULL,LONG,True,2023-06-25 01:40:00+00:00,30601.0,30622.3,30395.0,227.29999999999927,True,2023-06-25 02:35:00+00:00,0,2023-06-25 02:40:00+00:00,30662.3,LONG_PROFIT_FLOOR_GAP_OPEN,0.6016012548609287,True,,
development,2023-06-29,2023-06-29 00:00:00+00:00,2023-06-29 04:00:00+00:00,BEAR,LONG,False,2023-06-29 02:20:00+00:00,30171.3,30209.6,29929.2,280.3999999999978,False,,0,2023-06-29 04:00:00+00:00,30162.3,LONG_TIME_EXIT_4H_BOUNDARY,-0.5491483628481283,False,,
development,2023-07-02,2023-07-02 16:00:00+00:00,2023-07-02 20:00:00+00:00,BULL,LONG,True,2023-07-02 16:35:00+00:00,30576.1,30626.2,30149.9,476.2999999999993,False,,0,2023-07-02 20:00:00+00:00,30552.7,LONG_TIME_EXIT_4H_BOUNDARY,-0.7826518097467813,False,,
development,2023-07-03,2023-07-03 08:00:00+00:00,2023-07-03 12:00:00+00:00,BULL,SHORT,False,2023-07-03 08:40:00+00:00,30629.24,30785.3,30601.7,183.59999999999854,False,,0,2023-07-03 12:00:00+00:00,30619.7,SHORT_TIME_EXIT_4H_BOUNDARY,-0.24426645910901013,False,30684.32,30564.98
development,2023-07-04,2023-07-04 00:00:00+00:00,2023-07-04 04:00:00+00:00,BULL,LONG,True,2023-07-04 01:55:00+00:00,31283.8,31300.5,30875.2,425.2999999999993,False,,0,2023-07-04 04:00:00+00:00,31189.8,LONG_TIME_EXIT_4H_BOUNDARY,-1.902375031166292,False,,
development,2023-07-04,2023-07-04 12:00:00+00:00,2023-07-04 16:00:00+00:00,BULL,LONG,True,2023-07-04 12:55:00+00:00,31047.9,31078.5,30856.0,222.5,False,,0,2023-07-04 15:30:00+00:00,30920.5,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.4516685508520926,False,,
development,2023-07-05,2023-07-05 12:00:00+00:00,2023-07-05 16:00:00+00:00,BEAR,SHORT,True,2023-07-05 12:25:00+00:00,30396.71,30797.4,30326.0,471.40000000000146,True,2023-07-05 13:00:00+00:00,0,2023-07-05 13:05:00+00:00,30278.5,SHORT_PROFIT_CEILING_GAP_OPEN,1.5444538570128068,True,30538.13,30231.72
development,2023-07-07,2023-07-07 04:00:00+00:00,2023-07-07 08:00:00+00:00,BEAR,LONG,False,2023-07-07 04:30:00+00:00,30092.9,30154.9,29680.0,474.90000000000146,True,2023-07-07 05:25:00+00:00,0,2023-07-07 05:30:00+00:00,30184.5,LONG_PROFIT_FLOOR_GAP_OPEN,1.121953683427002,True,,
development,2023-07-07,2023-07-07 16:00:00+00:00,2023-07-07 20:00:00+00:00,BEAR,LONG,False,2023-07-07 16:40:00+00:00,30378.2,30430.0,30012.1,417.90000000000146,False,,0,2023-07-07 18:40:00+00:00,30141.4,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.297531782659947,False,,
development,2023-07-10,2023-07-10 16:00:00+00:00,2023-07-10 20:00:00+00:00,SIDEWAYS,LONG,False,2023-07-10 17:10:00+00:00,30327.6,30359.7,30131.0,228.70000000000073,True,2023-07-10 18:35:00+00:00,0,2023-07-10 18:40:00+00:00,30386.7,LONG_PROFIT_FLOOR_GAP_OPEN,0.5743599889210363,True,,
development,2023-07-12,2023-07-12 04:00:00+00:00,2023-07-12 08:00:00+00:00,BULL,LONG,True,2023-07-12 06:05:00+00:00,30651.4,30672.0,30485.0,187.0,True,2023-07-12 06:25:00+00:00,0,2023-07-12 06:30:00+00:00,30709.4,LONG_PROFIT_FLOOR_HIT,0.5461231787128987,True,,
development,2023-07-13,2023-07-13 08:00:00+00:00,2023-07-13 12:00:00+00:00,BEAR,LONG,False,2023-07-13 08:45:00+00:00,30392.2,30414.0,30233.0,181.0,True,2023-07-13 09:00:00+00:00,0,2023-07-13 09:05:00+00:00,30450.2,LONG_PROFIT_FLOOR_HIT,0.5541921940497966,True,,
development,2023-07-15,2023-07-15 12:00:00+00:00,2023-07-15 16:00:00+00:00,BEAR,SHORT,True,2023-07-15 15:20:00+00:00,30274.065000000002,30360.0,30258.9,101.09999999999854,False,,0,2023-07-15 15:45:00+00:00,30304.395,SHORT_PRE_E20_HARD_STOP_TOUCH,-0.9009238105289082,False,30304.395,30238.68
development,2023-07-18,2023-07-18 16:00:00+00:00,2023-07-18 20:00:00+00:00,BEAR,SHORT,True,2023-07-18 17:15:00+00:00,29712.824999999997,30028.6,29657.1,371.5,False,,0,2023-07-18 18:00:00+00:00,29824.274999999998,SHORT_PRE_E20_HARD_STOP_TOUCH,-2.2754527716566826,False,29824.274999999998,29582.8
development,2023-07-20,2023-07-20 04:00:00+00:00,2023-07-20 08:00:00+00:00,BEAR,LONG,False,2023-07-20 05:30:00+00:00,30023.8,30037.9,29866.0,171.90000000000146,True,2023-07-20 05:30:00+00:00,0,2023-07-20 05:35:00+00:00,30061.2,LONG_PROFIT_FLOOR_GAP_OPEN,0.22283921422345843,True,,
development,2023-07-20,2023-07-20 20:00:00+00:00,2023-07-21 00:00:00+00:00,BEAR,LONG,False,2023-07-20 22:35:00+00:00,29823.1,29863.0,29468.8,394.2000000000007,False,,0,2023-07-21 00:00:00+00:00,29791.0,LONG_TIME_EXIT_4H_BOUNDARY,-0.9381734293215535,False,,
development,2023-07-21,2023-07-21 00:00:00+00:00,2023-07-21 04:00:00+00:00,BEAR,LONG,False,2023-07-21 01:45:00+00:00,29848.6,29880.2,29652.7,227.5,True,2023-07-21 02:25:00+00:00,0,2023-07-21 02:30:00+00:00,29919.3,LONG_PROFIT_FLOOR_GAP_OPEN,0.7843101518999033,True,,
development,2023-07-26,2023-07-26 12:00:00+00:00,2023-07-26 16:00:00+00:00,BEAR,LONG,False,2023-07-26 12:55:00+00:00,29217.9,29229.3,29145.2,84.09999999999854,True,2023-07-26 13:10:00+00:00,0,2023-07-26 13:15:00+00:00,29246.12,LONG_PROFIT_FLOOR_HIT,0.0829231395822031,True,,
development,2023-07-29,2023-07-29 08:00:00+00:00,2023-07-29 12:00:00+00:00,BEAR,SHORT,True,2023-07-29 09:25:00+00:00,29290.63,29397.9,29271.7,126.20000000000073,False,,0,2023-07-29 12:00:00+00:00,29253.2,SHORT_TIME_EXIT_4H_BOUNDARY,0.23894153181409672,True,29328.49,29246.46
development,2023-07-29,2023-07-29 12:00:00+00:00,2023-07-29 16:00:00+00:00,BEAR,LONG,False,2023-07-29 13:20:00+00:00,29309.1,29321.1,29237.5,83.59999999999854,False,,0,2023-07-29 14:55:00+00:00,29263.2,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-1.18303325588297,False,,
development,2023-07-31,2023-07-31 08:00:00+00:00,2023-07-31 12:00:00+00:00,BULL,SHORT,False,2023-07-31 09:25:00+00:00,29356.725,29434.5,29343.0,91.5,True,2023-07-31 09:45:00+00:00,0,2023-07-31 09:50:00+00:00,29338.9,SHORT_PROFIT_CEILING_GAP_OPEN,-0.09640687099808887,False,29384.175,29324.7
development,2023-08-03,2023-08-03 12:00:00+00:00,2023-08-03 16:00:00+00:00,BEAR,LONG,False,2023-08-03 13:50:00+00:00,29169.7,29193.5,28955.4,238.09999999999854,True,2023-08-03 14:05:00+00:00,0,2023-08-03 14:10:00+00:00,29216.0,LONG_PROFIT_FLOOR_GAP_OPEN,0.3936317480125021,True,,
development,2023-08-04,2023-08-04 12:00:00+00:00,2023-08-04 16:00:00+00:00,BEAR,LONG,False,2023-08-04 13:05:00+00:00,29234.8,29250.0,29121.3,128.70000000000073,True,2023-08-04 13:35:00+00:00,0,2023-08-04 13:40:00+00:00,29260.7,LONG_PROFIT_FLOOR_GAP_OPEN,0.04296523321518675,True,,
development,2023-08-05,2023-08-05 16:00:00+00:00,2023-08-05 20:00:00+00:00,BEAR,LONG,False,2023-08-05 19:40:00+00:00,29057.0,29072.9,28960.0,112.90000000000146,False,,0,2023-08-05 20:00:00+00:00,29056.9,LONG_TIME_EXIT_4H_BOUNDARY,-0.4017207557558852,False,,
development,2023-08-06,2023-08-06 04:00:00+00:00,2023-08-06 08:00:00+00:00,BEAR,LONG,False,2023-08-06 05:00:00+00:00,29064.8,29070.3,29023.4,46.89999999999782,True,2023-08-06 05:55:00+00:00,0,2023-08-06 06:05:00+00:00,29079.68,LONG_PROFIT_FLOOR_HIT,-0.14402025818165376,False,,
development,2023-08-06,2023-08-06 08:00:00+00:00,2023-08-06 12:00:00+00:00,BEAR,LONG,False,2023-08-06 08:45:00+00:00,29097.8,29100.0,29028.0,72.0,True,2023-08-06 08:45:00+00:00,0,2023-08-06 08:50:00+00:00,29114.4,LONG_PROFIT_FLOOR_HIT,-0.11475506739337915,False,,
development,2023-08-08,2023-08-08 12:00:00+00:00,2023-08-08 16:00:00+00:00,BULL,LONG,True,2023-08-08 12:15:00+00:00,29399.2,29439.0,29160.0,279.0,True,2023-08-08 12:35:00+00:00,0,2023-08-08 12:40:00+00:00,29494.8,LONG_PROFIT_FLOOR_HIT,1.2258945821654437,True,,
development,2023-08-10,2023-08-10 00:00:00+00:00,2023-08-10 04:00:00+00:00,BULL,LONG,True,2023-08-10 01:00:00+00:00,29612.7,29619.7,29362.0,257.7000000000007,False,,0,2023-08-10 04:00:00+00:00,29568.9,LONG_TIME_EXIT_4H_BOUNDARY,-1.1395475589865307,False,,
development,2023-08-10,2023-08-10 16:00:00+00:00,2023-08-10 20:00:00+00:00,SIDEWAYS,SHORT,False,2023-08-10 17:40:00+00:00,29432.47,29729.8,29380.0,349.7999999999993,False,,0,2023-08-10 20:00:00+00:00,29435.4,SHORT_TIME_EXIT_4H_BOUNDARY,-0.44977495942404266,False,29537.41,29310.04
development,2023-08-15,2023-08-15 12:00:00+00:00,2023-08-15 16:00:00+00:00,BEAR,SHORT,True,2023-08-15 15:30:00+00:00,29356.145,29446.5,29340.2,106.29999999999927,False,,0,2023-08-15 15:35:00+00:00,29388.035,SHORT_PRE_E20_HARD_STOP_TOUCH,-0.9431571481882003,False,29388.035,29318.940000000002
development,2023-08-16,2023-08-16 00:00:00+00:00,2023-08-16 04:00:00+00:00,BEAR,LONG,False,2023-08-16 01:25:00+00:00,29222.2,29234.6,29125.8,108.79999999999927,False,,0,2023-08-16 04:00:00+00:00,29216.7,LONG_TIME_EXIT_4H_BOUNDARY,-0.4941065354422288,False,,
development,2023-08-25,2023-08-25 08:00:00+00:00,2023-08-25 12:00:00+00:00,BEAR,LONG,False,2023-08-25 09:45:00+00:00,26082.0,26102.9,25960.0,142.90000000000146,False,,0,2023-08-25 12:00:00+00:00,26087.7,LONG_TIME_EXIT_4H_BOUNDARY,-0.2907292385552648,False,,
development,2023-08-25,2023-08-25 20:00:00+00:00,2023-08-26 00:00:00+00:00,BEAR,LONG,False,2023-08-25 21:10:00+00:00,26042.9,26059.8,25820.0,239.79999999999927,False,,0,2023-08-26 00:00:00+00:00,26051.7,LONG_TIME_EXIT_4H_BOUNDARY,-0.23104800156663574,False,,
