partition,date_utc,source_start,source_end,obs_start,obs_end,H,L,range,off_return_bp,close_break_high,close_break_low,first_close_break,first_close_break_ts
external,2021-05-12,2021-05-12 13:30:00+00:00,2021-05-12 20:00:00+00:00,2021-05-12 20:00:00+00:00,2021-05-13 00:00:00+00:00,56912.3,53555.85,3356.4500000000044,-894.6763634414234,False,True,LOW,2021-05-12 22:10:00+00:00
external,2021-05-13,2021-05-13 13:30:00+00:00,2021-05-13 20:00:00+00:00,2021-05-13 20:00:00+00:00,2021-05-14 00:00:00+00:00,50878.95,46994.97,3883.979999999996,220.59614232786683,False,False,NO_BREAK,
external,2021-05-14,2021-05-14 13:30:00+00:00,2021-05-14 20:00:00+00:00,2021-05-14 20:00:00+00:00,2021-05-15 00:00:00+00:00,51533.0,50124.25,1408.75,-63.17549090612107,False,True,LOW,2021-05-14 20:30:00+00:00
external,2021-05-17,2021-05-17 13:30:00+00:00,2021-05-17 20:00:00+00:00,2021-05-17 20:00:00+00:00,2021-05-18 00:00:00+00:00,45284.5,42151.0,3133.5,-153.86583358551587,False,False,NO_BREAK,
external,2021-05-18,2021-05-18 13:30:00+00:00,2021-05-18 20:00:00+00:00,2021-05-18 20:00:00+00:00,2021-05-19 00:00:00+00:00,43963.82,42400.0,1563.8199999999997,-92.55795846651705,False,True,LOW,2021-05-18 23:10:00+00:00
external,2021-05-19,2021-05-19 13:30:00+00:00,2021-05-19 20:00:00+00:00,2021-05-19 20:00:00+00:00,2021-05-20 00:00:00+00:00,40497.81,32620.0,7877.809999999998,-673.3093038526061,False,False,NO_BREAK,
external,2021-05-20,2021-05-20 13:30:00+00:00,2021-05-20 20:00:00+00:00,2021-05-20 20:00:00+00:00,2021-05-21 00:00:00+00:00,42311.77,38091.68,4220.0899999999965,102.51104158861324,False,False,NO_BREAK,
external,2021-05-21,2021-05-21 13:30:00+00:00,2021-05-21 20:00:00+00:00,2021-05-21 20:00:00+00:00,2021-05-22 00:00:00+00:00,41740.26,35462.8,6277.459999999999,324.0314168227987,False,True,LOW,2021-05-21 20:20:00+00:00
external,2021-05-24,2021-05-24 13:30:00+00:00,2021-05-24 20:00:00+00:00,2021-05-24 20:00:00+00:00,2021-05-25 00:00:00+00:00,39778.33,36842.11,2936.220000000001,-198.21615069098186,False,False,NO_BREAK,
external,2021-05-25,2021-05-25 13:30:00+00:00,2021-05-25 20:00:00+00:00,2021-05-25 20:00:00+00:00,2021-05-26 00:00:00+00:00,38560.0,37084.4,1475.5999999999985,277.152031533856,True,False,HIGH,2021-05-25 22:50:00+00:00
external,2021-05-26,2021-05-26 13:30:00+00:00,2021-05-26 20:00:00+00:00,2021-05-26 20:00:00+00:00,2021-05-27 00:00:00+00:00,39479.3,37900.0,1579.300000000003,195.07361915990228,False,False,NO_BREAK,
external,2021-05-27,2021-05-27 13:30:00+00:00,2021-05-27 20:00:00+00:00,2021-05-27 20:00:00+00:00,2021-05-28 00:00:00+00:00,40370.82,38520.0,1850.8199999999997,-63.52503463044279,False,True,LOW,2021-05-27 20:50:00+00:00
external,2021-05-28,2021-05-28 13:30:00+00:00,2021-05-28 20:00:00+00:00,2021-05-28 20:00:00+00:00,2021-05-29 00:00:00+00:00,37142.97,35550.0,1592.9700000000012,-35.82199952345544,False,True,LOW,2021-05-28 20:35:00+00:00
external,2021-05-31,2021-05-31 13:30:00+00:00,2021-05-31 20:00:00+00:00,2021-05-31 20:00:00+00:00,2021-06-01 00:00:00+00:00,37444.0,36320.17,1123.8300000000017,104.3277542103871,True,False,HIGH,2021-05-31 23:40:00+00:00
external,2021-06-01,2021-06-01 13:30:00+00:00,2021-06-01 20:00:00+00:00,2021-06-01 20:00:00+00:00,2021-06-02 00:00:00+00:00,37462.79,35712.0,1750.7900000000009,201.22542335043514,False,False,NO_BREAK,
external,2021-06-02,2021-06-02 13:30:00+00:00,2021-06-02 20:00:00+00:00,2021-06-02 20:00:00+00:00,2021-06-03 00:00:00+00:00,38232.99,37461.58,771.4099999999962,-84.45502360913792,False,True,LOW,2021-06-02 22:40:00+00:00
external,2021-06-03,2021-06-03 13:30:00+00:00,2021-06-03 20:00:00+00:00,2021-06-03 20:00:00+00:00,2021-06-04 00:00:00+00:00,38999.9,38360.0,639.9000000000015,164.54707791997646,True,False,HIGH,2021-06-03 23:10:00+00:00
external,2021-06-04,2021-06-04 13:30:00+00:00,2021-06-04 20:00:00+00:00,2021-06-04 20:00:00+00:00,2021-06-05 00:00:00+00:00,37252.0,36143.84,1108.1600000000035,7.913277866109514,False,False,NO_BREAK,
external,2021-06-07,2021-06-07 13:30:00+00:00,2021-06-07 20:00:00+00:00,2021-06-07 20:00:00+00:00,2021-06-08 00:00:00+00:00,36565.38,35353.5,1211.8799999999974,-586.8582272713508,False,True,LOW,2021-06-07 20:50:00+00:00
external,2021-06-08,2021-06-08 13:30:00+00:00,2021-06-08 20:00:00+00:00,2021-06-08 20:00:00+00:00,2021-06-09 00:00:00+00:00,32980.0,30969.0,2011.0,162.70026158479612,True,False,HIGH,2021-06-08 20:30:00+00:00
external,2021-06-09,2021-06-09 13:30:00+00:00,2021-06-09 20:00:00+00:00,2021-06-09 20:00:00+00:00,2021-06-10 00:00:00+00:00,37068.61,34557.15,2511.459999999999,316.4467325433762,True,False,HIGH,2021-06-09 22:30:00+00:00
external,2021-06-10,2021-06-10 13:30:00+00:00,2021-06-10 20:00:00+00:00,2021-06-10 20:00:00+00:00,2021-06-11 00:00:00+00:00,38199.0,36104.76,2094.239999999998,1.396444630152871,False,True,LOW,2021-06-10 20:20:00+00:00
external,2021-06-11,2021-06-11 13:30:00+00:00,2021-06-11 20:00:00+00:00,2021-06-11 20:00:00+00:00,2021-06-12 00:00:00+00:00,37533.0,36500.1,1032.9000000000015,20.648213120937342,False,False,NO_BREAK,
external,2021-06-14,2021-06-14 13:30:00+00:00,2021-06-14 20:00:00+00:00,2021-06-14 20:00:00+00:00,2021-06-15 00:00:00+00:00,41000.0,39291.97,1708.0299999999988,196.3052744451077,False,False,NO_BREAK,
external,2021-06-15,2021-06-15 13:30:00+00:00,2021-06-15 20:00:00+00:00,2021-06-15 20:00:00+00:00,2021-06-16 00:00:00+00:00,41413.0,39693.44,1719.5599999999977,45.77221526908648,False,True,LOW,2021-06-15 20:05:00+00:00
external,2021-06-16,2021-06-16 13:30:00+00:00,2021-06-16 20:00:00+00:00,2021-06-16 20:00:00+00:00,2021-06-17 00:00:00+00:00,39700.0,38270.0,1430.0,-85.96223380807011,False,True,LOW,2021-06-16 23:25:00+00:00
external,2021-06-17,2021-06-17 13:30:00+00:00,2021-06-17 20:00:00+00:00,2021-06-17 20:00:00+00:00,2021-06-18 00:00:00+00:00,39150.0,37504.91,1645.0899999999965,100.4265134699911,False,False,NO_BREAK,
external,2021-06-18,2021-06-18 13:30:00+00:00,2021-06-18 20:00:00+00:00,2021-06-18 20:00:00+00:00,2021-06-19 00:00:00+00:00,37298.18,35100.0,2198.1800000000003,143.39551028674347,False,False,NO_BREAK,
external,2021-06-21,2021-06-21 13:30:00+00:00,2021-06-21 20:00:00+00:00,2021-06-21 20:00:00+00:00,2021-06-22 00:00:00+00:00,33190.0,32018.0,1172.0,-288.0520854907065,False,True,LOW,2021-06-21 21:20:00+00:00
external,2021-06-22,2021-06-22 13:30:00+00:00,2021-06-22 20:00:00+00:00,2021-06-22 20:00:00+00:00,2021-06-23 00:00:00+00:00,33274.0,28780.01,4493.990000000002,33.04829793855602,False,False,NO_BREAK,
external,2021-06-23,2021-06-23 13:30:00+00:00,2021-06-23 20:00:00+00:00,2021-06-23 20:00:00+00:00,2021-06-24 00:00:00+00:00,34654.0,32855.0,1799.0,236.1502900125978,False,True,LOW,2021-06-23 20:05:00+00:00
external,2021-06-24,2021-06-24 13:30:00+00:00,2021-06-24 20:00:00+00:00,2021-06-24 20:00:00+00:00,2021-06-25 00:00:00+00:00,35406.74,33751.0,1655.739999999998,-55.788053618072155,False,False,NO_BREAK,
external,2021-06-25,2021-06-25 13:30:00+00:00,2021-06-25 20:00:00+00:00,2021-06-25 20:00:00+00:00,2021-06-26 00:00:00+00:00,33458.22,31471.0,1987.2200000000012,-195.03049913979999,False,True,LOW,2021-06-25 22:50:00+00:00
external,2021-06-28,2021-06-28 13:30:00+00:00,2021-06-28 20:00:00+00:00,2021-06-28 20:00:00+00:00,2021-06-29 00:00:00+00:00,35000.0,33932.68,1067.3199999999997,18.074074074074797,False,False,NO_BREAK,
external,2021-06-29,2021-06-29 13:30:00+00:00,2021-06-29 20:00:00+00:00,2021-06-29 20:00:00+00:00,2021-06-30 00:00:00+00:00,36623.0,35918.7,704.3000000000029,-127.73020811312041,False,True,LOW,2021-06-29 22:25:00+00:00
external,2021-06-30,2021-06-30 13:30:00+00:00,2021-06-30 20:00:00+00:00,2021-06-30 20:00:00+00:00,2021-07-01 00:00:00+00:00,34892.87,34042.74,850.1300000000047,82.45236496511099,True,False,HIGH,2021-06-30 20:05:00+00:00
external,2021-07-01,2021-07-01 13:30:00+00:00,2021-07-01 20:00:00+00:00,2021-07-01 20:00:00+00:00,2021-07-02 00:00:00+00:00,33780.0,32672.04,1107.9599999999991,126.32063374091507,False,False,NO_BREAK,
external,2021-07-02,2021-07-02 13:30:00+00:00,2021-07-02 20:00:00+00:00,2021-07-02 20:00:00+00:00,2021-07-03 00:00:00+00:00,33788.0,33100.0,688.0,138.31690607363444,True,True,LOW,2021-07-02 20:20:00+00:00
external,2021-07-05,2021-07-05 13:30:00+00:00,2021-07-05 20:00:00+00:00,2021-07-05 20:00:00+00:00,2021-07-06 00:00:00+00:00,34259.68,33032.0,1227.6800000000003,-124.92558367327655,False,False,NO_BREAK,
external,2021-07-06,2021-07-06 13:30:00+00:00,2021-07-06 20:00:00+00:00,2021-07-06 20:00:00+00:00,2021-07-07 00:00:00+00:00,34287.0,33500.0,787.0,60.77167855070398,False,False,NO_BREAK,
external,2021-07-07,2021-07-07 13:30:00+00:00,2021-07-07 20:00:00+00:00,2021-07-07 20:00:00+00:00,2021-07-08 00:00:00+00:00,34865.29,34406.41,458.8799999999974,-221.00769244993378,False,True,LOW,2021-07-07 21:25:00+00:00
external,2021-07-08,2021-07-08 13:30:00+00:00,2021-07-08 20:00:00+00:00,2021-07-08 20:00:00+00:00,2021-07-09 00:00:00+00:00,33195.0,32326.0,869.0,-40.30621200733941,False,False,NO_BREAK,
external,2021-07-09,2021-07-09 13:30:00+00:00,2021-07-09 20:00:00+00:00,2021-07-09 20:00:00+00:00,2021-07-10 00:00:00+00:00,33700.0,33251.0,449.0,115.07029829649129,True,False,HIGH,2021-07-09 21:40:00+00:00
external,2021-07-12,2021-07-12 13:30:00+00:00,2021-07-12 20:00:00+00:00,2021-07-12 20:00:00+00:00,2021-07-13 00:00:00+00:00,33605.02,32714.42,890.5999999999985,73.80459343657276,False,True,LOW,2021-07-12 20:05:00+00:00
external,2021-07-13,2021-07-13 13:30:00+00:00,2021-07-13 20:00:00+00:00,2021-07-13 20:00:00+00:00,2021-07-14 00:00:00+00:00,32957.44,32228.0,729.4400000000023,124.54997738859942,False,False,NO_BREAK,
external,2021-07-14,2021-07-14 13:30:00+00:00,2021-07-14 20:00:00+00:00,2021-07-14 20:00:00+00:00,2021-07-15 00:00:00+00:00,33176.47,32560.0,616.4700000000012,25.98876825525398,False,False,NO_BREAK,
external,2021-07-15,2021-07-15 13:30:00+00:00,2021-07-15 20:00:00+00:00,2021-07-15 20:00:00+00:00,2021-07-16 00:00:00+00:00,31935.23,31140.0,795.2299999999996,111.83604488038456,False,False,NO_BREAK,
external,2021-07-16,2021-07-16 13:30:00+00:00,2021-07-16 20:00:00+00:00,2021-07-16 20:00:00+00:00,2021-07-17 00:00:00+00:00,32245.0,31718.0,527.0,-161.4739723656833,False,True,LOW,2021-07-16 22:00:00+00:00
external,2021-07-19,2021-07-19 13:30:00+00:00,2021-07-19 20:00:00+00:00,2021-07-19 20:00:00+00:00,2021-07-20 00:00:00+00:00,30970.0,30358.77,611.2299999999996,28.833577354807627,False,False,NO_BREAK,
external,2021-07-20,2021-07-20 13:30:00+00:00,2021-07-20 20:00:00+00:00,2021-07-20 20:00:00+00:00,2021-07-21 00:00:00+00:00,29978.0,29242.24,735.7599999999984,7.064387421491514,False,False,NO_BREAK,
external,2021-07-21,2021-07-21 13:30:00+00:00,2021-07-21 20:00:00+00:00,2021-07-21 20:00:00+00:00,2021-07-22 00:00:00+00:00,32883.9,31432.0,1451.9000000000015,158.62252620779228,False,False,NO_BREAK,
external,2021-07-22,2021-07-22 13:30:00+00:00,2021-07-22 20:00:00+00:00,2021-07-22 20:00:00+00:00,2021-07-23 00:00:00+00:00,32583.48,31957.79,625.6899999999987,-24.73096573493816,False,False,NO_BREAK,
external,2021-07-23,2021-07-23 13:30:00+00:00,2021-07-23 20:00:00+00:00,2021-07-23 20:00:00+00:00,2021-07-24 00:00:00+00:00,32599.98,31970.82,629.1599999999999,438.63452337022267,True,False,HIGH,2021-07-23 21:45:00+00:00
external,2021-07-26,2021-07-26 13:30:00+00:00,2021-07-26 20:00:00+00:00,2021-07-26 20:00:00+00:00,2021-07-27 00:00:00+00:00,40578.93,38100.0,2478.9300000000003,-543.8000528476783,False,True,LOW,2021-07-26 20:30:00+00:00
external,2021-07-27,2021-07-27 13:30:00+00:00,2021-07-27 20:00:00+00:00,2021-07-27 20:00:00+00:00,2021-07-28 00:00:00+00:00,38748.53,37325.0,1423.5299999999988,439.84513732852724,True,False,HIGH,2021-07-27 22:45:00+00:00
external,2021-07-28,2021-07-28 13:30:00+00:00,2021-07-28 20:00:00+00:00,2021-07-28 20:00:00+00:00,2021-07-29 00:00:00+00:00,40682.0,38753.0,1929.0,-92.19002707100631,False,False,NO_BREAK,
external,2021-07-29,2021-07-29 13:30:00+00:00,2021-07-29 20:00:00+00:00,2021-07-29 20:00:00+00:00,2021-07-30 00:00:00+00:00,40200.0,39365.33,834.6699999999983,92.07308845246453,True,False,HIGH,2021-07-29 23:25:00+00:00
external,2021-07-30,2021-07-30 13:30:00+00:00,2021-07-30 20:00:00+00:00,2021-07-30 20:00:00+00:00,2021-07-31 00:00:00+00:00,39880.0,38718.54,1161.4599999999991,588.4464859225891,True,False,HIGH,2021-07-30 20:10:00+00:00
external,2021-08-02,2021-08-02 13:30:00+00:00,2021-08-02 20:00:00+00:00,2021-08-02 20:00:00+00:00,2021-08-03 00:00:00+00:00,39960.0,39000.0,960.0,-6.843774322392582,False,True,LOW,2021-08-02 20:10:00+00:00
external,2021-08-03,2021-08-03 13:30:00+00:00,2021-08-03 20:00:00+00:00,2021-08-03 20:00:00+00:00,2021-08-04 00:00:00+00:00,38700.0,37600.0,1100.0,49.45118106487456,False,False,NO_BREAK,
external,2021-08-04,2021-08-04 13:30:00+00:00,2021-08-04 20:00:00+00:00,2021-08-04 20:00:00+00:00,2021-08-05 00:00:00+00:00,39855.12,38825.03,1030.0900000000038,-3.4872161824950343,True,False,HIGH,2021-08-04 21:15:00+00:00
external,2021-08-05,2021-08-05 13:30:00+00:00,2021-08-05 20:00:00+00:00,2021-08-05 20:00:00+00:00,2021-08-06 00:00:00+00:00,41350.0,37692.79,3657.209999999999,46.24984549391531,False,False,NO_BREAK,
external,2021-08-06,2021-08-06 13:30:00+00:00,2021-08-06 20:00:00+00:00,2021-08-06 20:00:00+00:00,2021-08-07 00:00:00+00:00,43400.0,40625.45,2774.550000000003,-20.343613654969506,False,False,NO_BREAK,
external,2021-08-09,2021-08-09 13:30:00+00:00,2021-08-09 20:00:00+00:00,2021-08-09 20:00:00+00:00,2021-08-10 00:00:00+00:00,46483.0,45279.6,1203.4000000000015,59.35186562393113,False,True,LOW,2021-08-09 21:15:00+00:00
external,2021-08-10,2021-08-10 13:30:00+00:00,2021-08-10 20:00:00+00:00,2021-08-10 20:00:00+00:00,2021-08-11 00:00:00+00:00,46138.21,44670.05,1468.1599999999962,16.0797771372323,False,False,NO_BREAK,
external,2021-08-11,2021-08-11 13:30:00+00:00,2021-08-11 20:00:00+00:00,2021-08-11 20:00:00+00:00,2021-08-12 00:00:00+00:00,46754.27,46180.0,574.2699999999968,-199.42762328026942,False,True,LOW,2021-08-11 21:05:00+00:00
external,2021-08-12,2021-08-12 13:30:00+00:00,2021-08-12 20:00:00+00:00,2021-08-12 20:00:00+00:00,2021-08-13 00:00:00+00:00,44722.44,43800.0,922.4400000000023,3.340074333557652,False,False,NO_BREAK,
external,2021-08-13,2021-08-13 13:30:00+00:00,2021-08-13 20:00:00+00:00,2021-08-13 20:00:00+00:00,2021-08-14 00:00:00+00:00,46639.06,46160.0,479.0599999999977,285.4486545582091,True,False,HIGH,2021-08-13 20:10:00+00:00
external,2021-08-16,2021-08-16 13:30:00+00:00,2021-08-16 20:00:00+00:00,2021-08-16 20:00:00+00:00,2021-08-17 00:00:00+00:00,47206.25,45922.39,1283.8600000000006,-43.14341630383245,False,True,LOW,2021-08-16 20:05:00+00:00
external,2021-08-17,2021-08-17 13:30:00+00:00,2021-08-17 20:00:00+00:00,2021-08-17 20:00:00+00:00,2021-08-18 00:00:00+00:00,46600.0,45293.86,1306.1399999999994,-168.70176697903582,False,True,LOW,2021-08-17 20:05:00+00:00
external,2021-08-18,2021-08-18 13:30:00+00:00,2021-08-18 20:00:00+00:00,2021-08-18 20:00:00+00:00,2021-08-19 00:00:00+00:00,46050.0,44793.99,1256.010000000002,-46.44419428650237,False,True,LOW,2021-08-18 20:40:00+00:00
external,2021-08-19,2021-08-19 13:30:00+00:00,2021-08-19 20:00:00+00:00,2021-08-19 20:00:00+00:00,2021-08-20 00:00:00+00:00,46783.0,44400.77,2382.230000000003,11.168707413684587,True,False,HIGH,2021-08-19 23:00:00+00:00
external,2021-08-20,2021-08-20 13:30:00+00:00,2021-08-20 20:00:00+00:00,2021-08-20 20:00:00+00:00,2021-08-21 00:00:00+00:00,49178.31,47433.23,1745.0799999999945,131.34904368498513,True,False,HIGH,2021-08-20 22:00:00+00:00
external,2021-08-23,2021-08-23 13:30:00+00:00,2021-08-23 20:00:00+00:00,2021-08-23 20:00:00+00:00,2021-08-24 00:00:00+00:00,50393.25,49120.83,1272.4199999999983,48.00832019776324,False,False,NO_BREAK,
external,2021-08-24,2021-08-24 13:30:00+00:00,2021-08-24 20:00:00+00:00,2021-08-24 20:00:00+00:00,2021-08-25 00:00:00+00:00,48870.56,47750.05,1120.5099999999948,-113.48921854495653,False,True,LOW,2021-08-24 23:50:00+00:00
external,2021-08-25,2021-08-25 13:30:00+00:00,2021-08-25 20:00:00+00:00,2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,49192.0,47333.0,1859.0,66.68432367725075,False,False,NO_BREAK,
external,2021-08-26,2021-08-26 13:30:00+00:00,2021-08-26 20:00:00+00:00,2021-08-26 20:00:00+00:00,2021-08-27 00:00:00+00:00,47425.0,46519.19,905.8099999999977,-19.829102066943882,False,False,NO_BREAK,
external,2021-08-27,2021-08-27 13:30:00+00:00,2021-08-27 20:00:00+00:00,2021-08-27 20:00:00+00:00,2021-08-28 00:00:00+00:00,48587.71,47111.0,1476.7099999999991,163.8929440389303,True,False,HIGH,2021-08-27 20:30:00+00:00
external,2021-08-30,2021-08-30 13:30:00+00:00,2021-08-30 20:00:00+00:00,2021-08-30 20:00:00+00:00,2021-08-31 00:00:00+00:00,48671.0,47536.0,1135.0,-337.3811454339759,True,True,HIGH,2021-08-30 20:15:00+00:00
external,2021-08-31,2021-08-31 13:30:00+00:00,2021-08-31 20:00:00+00:00,2021-08-31 20:00:00+00:00,2021-09-01 00:00:00+00:00,48298.0,47044.31,1253.6900000000023,-40.87333027344875,False,True,LOW,2021-08-31 20:55:00+00:00
external,2021-09-01,2021-09-01 13:30:00+00:00,2021-09-01 20:00:00+00:00,2021-09-01 20:00:00+00:00,2021-09-02 00:00:00+00:00,49160.79,47300.0,1860.7900000000009,133.29964068785392,False,False,NO_BREAK,
external,2021-09-02,2021-09-02 13:30:00+00:00,2021-09-02 20:00:00+00:00,2021-09-02 20:00:00+00:00,2021-09-03 00:00:00+00:00,50399.0,49251.0,1148.0,-21.093711256422452,False,False,NO_BREAK,
external,2021-09-03,2021-09-03 13:30:00+00:00,2021-09-03 20:00:00+00:00,2021-09-03 20:00:00+00:00,2021-09-04 00:00:00+00:00,51111.0,50150.06,960.9400000000023,-108.47501863543107,False,True,LOW,2021-09-03 20:45:00+00:00
external,2021-09-06,2021-09-06 13:30:00+00:00,2021-09-06 20:00:00+00:00,2021-09-06 20:00:00+00:00,2021-09-07 00:00:00+00:00,52087.99,51236.16,851.8299999999945,179.21251523723703,True,False,HIGH,2021-09-06 21:45:00+00:00
external,2021-09-07,2021-09-07 13:30:00+00:00,2021-09-07 20:00:00+00:00,2021-09-07 20:00:00+00:00,2021-09-08 00:00:00+00:00,51118.61,42088.0,9030.61,32.38061761222211,False,False,NO_BREAK,
external,2021-09-08,2021-09-08 13:30:00+00:00,2021-09-08 20:00:00+00:00,2021-09-08 20:00:00+00:00,2021-09-09 00:00:00+00:00,46834.31,45661.81,1172.5,-84.34773923174154,False,False,NO_BREAK,
external,2021-09-09,2021-09-09 13:30:00+00:00,2021-09-09 20:00:00+00:00,2021-09-09 20:00:00+00:00,2021-09-10 00:00:00+00:00,47400.0,46500.0,900.0,-38.48630272228593,False,True,LOW,2021-09-09 20:20:00+00:00
external,2021-09-10,2021-09-10 13:30:00+00:00,2021-09-10 20:00:00+00:00,2021-09-10 20:00:00+00:00,2021-09-11 00:00:00+00:00,46260.0,44758.15,1501.8499999999985,-177.1754274524684,False,True,LOW,2021-09-10 21:45:00+00:00
external,2021-09-13,2021-09-13 13:30:00+00:00,2021-09-13 20:00:00+00:00,2021-09-13 20:00:00+00:00,2021-09-14 00:00:00+00:00,46933.89,43323.93,3609.959999999999,47.541337014933575,False,False,NO_BREAK,
external,2021-09-14,2021-09-14 13:30:00+00:00,2021-09-14 20:00:00+00:00,2021-09-14 20:00:00+00:00,2021-09-15 00:00:00+00:00,46950.0,46165.0,785.0,133.3795305956431,True,False,HIGH,2021-09-14 22:25:00+00:00
external,2021-09-15,2021-09-15 13:30:00+00:00,2021-09-15 20:00:00+00:00,2021-09-15 20:00:00+00:00,2021-09-16 00:00:00+00:00,48400.0,47478.91,921.0899999999965,10.725304435081906,True,False,HIGH,2021-09-15 23:20:00+00:00
external,2021-09-16,2021-09-16 13:30:00+00:00,2021-09-16 20:00:00+00:00,2021-09-16 20:00:00+00:00,2021-09-17 00:00:00+00:00,48236.19,47206.09,1030.1000000000058,64.1149140265318,False,True,LOW,2021-09-16 20:55:00+00:00
external,2021-09-17,2021-09-17 13:30:00+00:00,2021-09-17 20:00:00+00:00,2021-09-17 20:00:00+00:00,2021-09-18 00:00:00+00:00,47740.0,46750.0,990.0,-41.24086822880457,False,False,NO_BREAK,
external,2021-09-20,2021-09-20 13:30:00+00:00,2021-09-20 20:00:00+00:00,2021-09-20 20:00:00+00:00,2021-09-21 00:00:00+00:00,44260.0,42910.0,1350.0,-188.22626374480956,False,True,LOW,2021-09-20 23:25:00+00:00
external,2021-09-21,2021-09-21 13:30:00+00:00,2021-09-21 20:00:00+00:00,2021-09-21 20:00:00+00:00,2021-09-22 00:00:00+00:00,43337.77,41480.11,1857.6599999999962,-303.3072150731464,False,True,LOW,2021-09-21 20:35:00+00:00
external,2021-09-22,2021-09-22 13:30:00+00:00,2021-09-22 20:00:00+00:00,2021-09-22 20:00:00+00:00,2021-09-23 00:00:00+00:00,43989.98,42044.0,1945.9800000000032,33.75556415782022,False,False,NO_BREAK,
external,2021-09-23,2021-09-23 13:30:00+00:00,2021-09-23 20:00:00+00:00,2021-09-23 20:00:00+00:00,2021-09-24 00:00:00+00:00,44928.8,43580.0,1348.800000000003,18.844997437643674,False,False,NO_BREAK,
external,2021-09-24,2021-09-24 13:30:00+00:00,2021-09-24 20:00:00+00:00,2021-09-24 20:00:00+00:00,2021-09-25 00:00:00+00:00,42640.64,41050.6,1590.0400000000009,108.84158036056802,True,False,HIGH,2021-09-24 20:40:00+00:00
external,2021-09-27,2021-09-27 13:30:00+00:00,2021-09-27 20:00:00+00:00,2021-09-27 20:00:00+00:00,2021-09-28 00:00:00+00:00,44060.72,42825.78,1234.9400000000023,-202.8430873400755,False,True,LOW,2021-09-27 20:05:00+00:00
external,2021-09-28,2021-09-28 13:30:00+00:00,2021-09-28 20:00:00+00:00,2021-09-28 20:00:00+00:00,2021-09-29 00:00:00+00:00,42488.0,41100.53,1387.4700000000012,-138.73858795033777,False,True,LOW,2021-09-28 23:45:00+00:00
external,2021-09-29,2021-09-29 13:30:00+00:00,2021-09-29 20:00:00+00:00,2021-09-29 20:00:00+00:00,2021-09-30 00:00:00+00:00,42243.82,41040.01,1203.8099999999977,73.13144533212635,False,True,LOW,2021-09-29 20:20:00+00:00
external,2021-09-30,2021-09-30 13:30:00+00:00,2021-09-30 20:00:00+00:00,2021-09-30 20:00:00+00:00,2021-10-01 00:00:00+00:00,44100.0,42810.06,1289.9400000000023,64.64397440254955,False,False,NO_BREAK,
external,2021-10-01,2021-10-01 13:30:00+00:00,2021-10-01 20:00:00+00:00,2021-10-01 20:00:00+00:00,2021-10-02 00:00:00+00:00,48234.29,46756.58,1477.7099999999991,23.834861051488243,True,False,HIGH,2021-10-01 21:20:00+00:00
