partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,swing_high_ts,swing_low_ts,range_known_ts,upper_test_candles,lower_test_candles,total_test_candles,ambiguous_both_candles,side_visits,side_switches,visit_sequence,true_swing_breakout
development,LONG,2023-01-11 16:00:00+00:00,12.165062967840546,17464.0,17360.0,2023-01-11 08:00:00+00:00,2023-01-11 00:00:00+00:00,2023-01-11 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-11 20:00:00+00:00,23.808836057895924,17464.0,17306.4,2023-01-11 08:00:00+00:00,2023-01-11 12:00:00+00:00,2023-01-11 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-12 16:00:00+00:00,43.65291010896673,18400.0,17306.4,2023-01-12 00:00:00+00:00,2023-01-11 12:00:00+00:00,2023-01-12 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-14 00:00:00+00:00,52.63816881149936,19120.0,18801.4,2023-01-12 20:00:00+00:00,2023-01-13 12:00:00+00:00,2023-01-13 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-21 08:00:00+00:00,-8.008007509769255,22812.4,20856.4,2023-01-21 00:00:00+00:00,2023-01-20 04:00:00+00:00,2023-01-21 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-23 08:00:00+00:00,-5.736936402053572,22825.9,22287.0,2023-01-23 00:00:00+00:00,2023-01-22 20:00:00+00:00,2023-01-23 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-24 00:00:00+00:00,-5.055909039699813,23193.1,22500.0,2023-01-23 16:00:00+00:00,2023-01-23 12:00:00+00:00,2023-01-24 00:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-01-24 08:00:00+00:00,7.207334116034869,23193.1,22500.0,2023-01-23 16:00:00+00:00,2023-01-23 12:00:00+00:00,2023-01-24 00:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-01-24 20:00:00+00:00,-10.257474312230608,23158.7,22677.9,2023-01-24 04:00:00+00:00,2023-01-24 12:00:00+00:00,2023-01-24 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-25 20:00:00+00:00,-7.277531373858381,22766.7,22327.2,2023-01-25 04:00:00+00:00,2023-01-25 12:00:00+00:00,2023-01-25 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-01-27 00:00:00+00:00,-7.132653258472388,23241.9,22850.0,2023-01-26 12:00:00+00:00,2023-01-26 16:00:00+00:00,2023-01-27 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-27 16:00:00+00:00,-7.450432747732982,23098.0,22516.6,2023-01-27 04:00:00+00:00,2023-01-27 00:00:00+00:00,2023-01-27 12:00:00+00:00,1,0,1,0,1,0,H,True
development,LONG,2023-01-29 00:00:00+00:00,9.453385079775734,23050.6,22870.8,2023-01-28 16:00:00+00:00,2023-01-28 12:00:00+00:00,2023-01-29 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-01-29 08:00:00+00:00,-6.353905249679926,23520.0,22935.1,2023-01-29 00:00:00+00:00,2023-01-28 20:00:00+00:00,2023-01-29 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-01-30 08:00:00+00:00,-13.474642906670264,23962.7,23568.0,2023-01-29 16:00:00+00:00,2023-01-30 00:00:00+00:00,2023-01-30 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-02-01 20:00:00+00:00,-9.040924395598829,23330.0,22911.3,2023-01-31 20:00:00+00:00,2023-02-01 08:00:00+00:00,2023-02-01 16:00:00+00:00,0,1,1,0,1,0,L,True
development,LONG,2023-02-03 12:00:00+00:00,-8.43140531585389,24149.0,23365.0,2023-02-02 16:00:00+00:00,2023-02-02 20:00:00+00:00,2023-02-03 04:00:00+00:00,0,1,1,0,1,0,L,False
development,SHORT,2023-02-04 04:00:00+00:00,-1.167502486879512,23719.9,23201.0,2023-02-03 16:00:00+00:00,2023-02-03 20:00:00+00:00,2023-02-04 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-02-04 08:00:00+00:00,2.635206685160552,23719.9,23201.0,2023-02-03 16:00:00+00:00,2023-02-03 20:00:00+00:00,2023-02-04 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-02-04 12:00:00+00:00,-2.208275797285153,23719.9,23250.0,2023-02-03 16:00:00+00:00,2023-02-04 04:00:00+00:00,2023-02-04 12:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-02-04 20:00:00+00:00,5.062512755867788,23591.4,23250.0,2023-02-04 12:00:00+00:00,2023-02-04 04:00:00+00:00,2023-02-04 20:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-02-05 12:00:00+00:00,-6.449137878774702,23436.0,23211.0,2023-02-05 04:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-05 12:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-02-08 08:00:00+00:00,3.0293908296189613,23450.0,22762.0,2023-02-08 00:00:00+00:00,2023-02-07 16:00:00+00:00,2023-02-08 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-02-08 12:00:00+00:00,14.117286024214314,23450.0,22762.0,2023-02-08 00:00:00+00:00,2023-02-07 16:00:00+00:00,2023-02-08 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-02-09 16:00:00+00:00,-13.73345439522782,23007.8,22341.1,2023-02-09 00:00:00+00:00,2023-02-09 04:00:00+00:00,2023-02-09 12:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-02-15 12:00:00+00:00,15.614562680936816,22275.0,22038.5,2023-02-14 20:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-02-15 20:00:00+00:00,-21.910148894286262,22275.0,22038.5,2023-02-14 20:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 08:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-02-24 16:00:00+00:00,6.806880629026912,24138.6,23590.0,2023-02-24 00:00:00+00:00,2023-02-23 12:00:00+00:00,2023-02-24 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-02-25 20:00:00+00:00,-10.038731195617425,23147.6,22845.6,2023-02-25 08:00:00+00:00,2023-02-25 12:00:00+00:00,2023-02-25 20:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-03-03 00:00:00+00:00,51.69715597317355,23790.5,23183.0,2023-03-02 00:00:00+00:00,2023-03-02 12:00:00+00:00,2023-03-02 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-03-10 08:00:00+00:00,-5.911420310988835,21823.0,19752.0,2023-03-09 12:00:00+00:00,2023-03-10 00:00:00+00:00,2023-03-10 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-03-10 12:00:00+00:00,16.854313578394578,21823.0,19752.0,2023-03-09 12:00:00+00:00,2023-03-10 00:00:00+00:00,2023-03-10 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-03-12 16:00:00+00:00,20.69231317342775,20488.5,20262.2,2023-03-12 08:00:00+00:00,2023-03-12 04:00:00+00:00,2023-03-12 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-03-12 20:00:00+00:00,55.78979177847927,20488.5,20270.0,2023-03-12 08:00:00+00:00,2023-03-12 12:00:00+00:00,2023-03-12 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-03-13 12:00:00+00:00,85.56776208921652,22598.0,20270.0,2023-03-13 00:00:00+00:00,2023-03-12 12:00:00+00:00,2023-03-13 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-03-19 16:00:00+00:00,-14.373956821287717,27282.7,26815.9,2023-03-19 04:00:00+00:00,2023-03-19 04:00:00+00:00,2023-03-19 12:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-03-20 00:00:00+00:00,-14.772274366112436,27282.7,26815.9,2023-03-19 04:00:00+00:00,2023-03-19 04:00:00+00:00,2023-03-19 12:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-03-20 04:00:00+00:00,-18.656208175799204,28397.0,26815.9,2023-03-19 20:00:00+00:00,2023-03-19 04:00:00+00:00,2023-03-20 04:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-03-22 16:00:00+00:00,-42.19032239910252,28286.3,27962.1,2023-03-22 00:00:00+00:00,2023-03-22 08:00:00+00:00,2023-03-22 16:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-03-30 12:00:00+00:00,-7.48381065523922,29184.8,28066.0,2023-03-30 00:00:00+00:00,2023-03-30 00:00:00+00:00,2023-03-30 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-04-01 20:00:00+00:00,-1.7834346445785738,28845.3,28180.0,2023-04-01 00:00:00+00:00,2023-04-01 12:00:00+00:00,2023-04-01 20:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-04-02 08:00:00+00:00,2.704614939548222,28575.0,28340.0,2023-04-01 20:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-02 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-04-02 12:00:00+00:00,8.223235064976697,28575.0,28340.0,2023-04-01 20:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-02 08:00:00+00:00,0,1,1,0,1,0,L,True
development,SHORT,2023-04-03 00:00:00+00:00,-8.208754024248298,28575.0,27820.0,2023-04-01 20:00:00+00:00,2023-04-02 16:00:00+00:00,2023-04-03 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-04-03 08:00:00+00:00,-5.698601792283475,28575.0,27552.4,2023-04-01 20:00:00+00:00,2023-04-03 00:00:00+00:00,2023-04-03 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-04-03 20:00:00+00:00,-5.760593966047822,28540.0,27552.4,2023-04-03 08:00:00+00:00,2023-04-03 00:00:00+00:00,2023-04-03 16:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-04-04 04:00:00+00:00,8.881338797424098,28540.0,27166.0,2023-04-03 08:00:00+00:00,2023-04-03 20:00:00+00:00,2023-04-04 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-04-05 00:00:00+00:00,-8.290005992409577,28450.0,27166.0,2023-04-04 08:00:00+00:00,2023-04-03 20:00:00+00:00,2023-04-04 16:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-04-05 12:00:00+00:00,-13.35734427985007,28800.0,27166.0,2023-04-05 00:00:00+00:00,2023-04-03 20:00:00+00:00,2023-04-05 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-04-10 16:00:00+00:00,26.893081752380432,28539.1,28180.0,2023-04-09 20:00:00+00:00,2023-04-10 04:00:00+00:00,2023-04-10 12:00:00+00:00,0,0,0,1,0,0,,True
development,LONG,2023-04-14 00:00:00+00:00,-6.7794423894800175,30648.9,29620.0,2023-04-13 12:00:00+00:00,2023-04-12 12:00:00+00:00,2023-04-13 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-04-14 12:00:00+00:00,19.89000850241669,31059.0,30185.0,2023-04-14 04:00:00+00:00,2023-04-13 20:00:00+00:00,2023-04-14 12:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-04-19 08:00:00+00:00,25.78088737201363,30450.0,29927.6,2023-04-18 20:00:00+00:00,2023-04-18 16:00:00+00:00,2023-04-19 04:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-04-21 16:00:00+00:00,-15.300856505925209,28368.9,27800.0,2023-04-21 00:00:00+00:00,2023-04-21 04:00:00+00:00,2023-04-21 12:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-04-25 20:00:00+00:00,24.010765483425025,27583.6,27176.6,2023-04-25 00:00:00+00:00,2023-04-25 08:00:00+00:00,2023-04-25 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-04-26 12:00:00+00:00,-14.869971244602088,27583.6,27176.6,2023-04-25 00:00:00+00:00,2023-04-25 08:00:00+00:00,2023-04-25 16:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-04-26 16:00:00+00:00,-36.764582249505786,27583.6,27176.6,2023-04-25 00:00:00+00:00,2023-04-25 08:00:00+00:00,2023-04-25 16:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-04-30 12:00:00+00:00,-8.403197905843918,29385.0,29067.4,2023-04-29 12:00:00+00:00,2023-04-30 00:00:00+00:00,2023-04-30 08:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-05-01 00:00:00+00:00,-14.060599181660294,29950.0,29150.0,2023-04-30 12:00:00+00:00,2023-04-30 08:00:00+00:00,2023-04-30 20:00:00+00:00,0,1,1,0,1,0,L,True
development,SHORT,2023-05-04 12:00:00+00:00,-6.838474870017364,29258.4,28080.0,2023-05-03 20:00:00+00:00,2023-05-03 12:00:00+00:00,2023-05-04 04:00:00+00:00,1,0,1,0,1,0,H,False
development,LONG,2023-05-05 00:00:00+00:00,-6.981697331003556,29380.0,28080.0,2023-05-04 08:00:00+00:00,2023-05-03 12:00:00+00:00,2023-05-04 16:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-05-05 12:00:00+00:00,-12.8235454468013,29551.0,28080.0,2023-05-05 00:00:00+00:00,2023-05-03 12:00:00+00:00,2023-05-05 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-05-06 12:00:00+00:00,24.41975215264426,29840.0,28618.3,2023-05-06 00:00:00+00:00,2023-05-05 12:00:00+00:00,2023-05-06 08:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-05-11 12:00:00+00:00,16.668942034800473,28297.0,26666.6,2023-05-10 12:00:00+00:00,2023-05-10 16:00:00+00:00,2023-05-11 00:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-05-12 04:00:00+00:00,-8.105179888948033,27630.0,26688.8,2023-05-11 12:00:00+00:00,2023-05-11 16:00:00+00:00,2023-05-12 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-05-12 20:00:00+00:00,-8.570556874691981,26599.4,26100.1,2023-05-12 12:00:00+00:00,2023-05-12 04:00:00+00:00,2023-05-12 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-05-18 16:00:00+00:00,-7.524063878918952,27500.0,27139.0,2023-05-17 20:00:00+00:00,2023-05-18 04:00:00+00:00,2023-05-18 12:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-05-20 08:00:00+00:00,0.5937287157824048,27180.0,26611.2,2023-05-19 12:00:00+00:00,2023-05-19 12:00:00+00:00,2023-05-19 20:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-05-20 12:00:00+00:00,2.529165429165437,27180.0,26611.2,2023-05-19 12:00:00+00:00,2023-05-19 12:00:00+00:00,2023-05-19 20:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-05-20 16:00:00+00:00,-3.249824242357024,27180.0,26611.2,2023-05-19 12:00:00+00:00,2023-05-19 12:00:00+00:00,2023-05-19 20:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-05-21 08:00:00+00:00,-5.241897233201609,27288.0,26611.2,2023-05-21 00:00:00+00:00,2023-05-19 12:00:00+00:00,2023-05-21 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-05-23 00:00:00+00:00,-10.857069534668684,27097.8,26690.0,2023-05-22 12:00:00+00:00,2023-05-22 12:00:00+00:00,2023-05-22 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-05-24 00:00:00+00:00,16.144639521852866,27383.0,27080.0,2023-05-23 12:00:00+00:00,2023-05-23 16:00:00+00:00,2023-05-24 00:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-05-25 00:00:00+00:00,-4.477016250749855,26834.0,26060.0,2023-05-24 08:00:00+00:00,2023-05-24 12:00:00+00:00,2023-05-24 20:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-05-26 12:00:00+00:00,14.358298270219684,26644.0,26313.9,2023-05-25 16:00:00+00:00,2023-05-26 04:00:00+00:00,2023-05-26 12:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-05-28 16:00:00+00:00,11.170398095826494,27387.0,26528.6,2023-05-28 08:00:00+00:00,2023-05-27 12:00:00+00:00,2023-05-28 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-05-28 20:00:00+00:00,-10.036153665195824,27387.0,27081.7,2023-05-28 08:00:00+00:00,2023-05-28 12:00:00+00:00,2023-05-28 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-05-30 00:00:00+00:00,-4.81668164659359,28442.0,27513.5,2023-05-29 00:00:00+00:00,2023-05-29 16:00:00+00:00,2023-05-30 00:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-05-31 04:00:00+00:00,18.68995815899578,28038.6,27530.0,2023-05-30 08:00:00+00:00,2023-05-30 16:00:00+00:00,2023-05-31 00:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-06-05 12:00:00+00:00,-16.135671497658866,27460.0,26900.0,2023-06-04 20:00:00+00:00,2023-06-03 20:00:00+00:00,2023-06-05 04:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-06-06 16:00:00+00:00,-19.27653149043522,25809.9,25360.1,2023-06-06 04:00:00+00:00,2023-06-05 16:00:00+00:00,2023-06-06 12:00:00+00:00,0,1,1,0,1,0,L,True
development,SHORT,2023-06-10 04:00:00+00:00,-14.106591567754778,26775.0,26371.0,2023-06-09 12:00:00+00:00,2023-06-09 16:00:00+00:00,2023-06-10 00:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-06-13 12:00:00+00:00,-13.595655297484678,26155.5,25640.0,2023-06-13 00:00:00+00:00,2023-06-12 16:00:00+00:00,2023-06-13 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-06-16 16:00:00+00:00,22.924775985832937,25620.0,24777.0,2023-06-16 04:00:00+00:00,2023-06-15 08:00:00+00:00,2023-06-16 12:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-06-20 16:00:00+00:00,35.0046836850328,27177.3,26290.3,2023-06-20 00:00:00+00:00,2023-06-19 16:00:00+00:00,2023-06-20 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-06-21 12:00:00+00:00,32.40166505233451,29086.6,26633.9,2023-06-21 00:00:00+00:00,2023-06-20 12:00:00+00:00,2023-06-21 08:00:00+00:00,1,0,1,0,1,0,H,True
development,LONG,2023-07-13 16:00:00+00:00,-14.648192275438666,30423.0,30233.0,2023-07-13 00:00:00+00:00,2023-07-13 04:00:00+00:00,2023-07-13 12:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-07-14 16:00:00+00:00,38.56358459662652,31850.0,31068.5,2023-07-13 16:00:00+00:00,2023-07-14 04:00:00+00:00,2023-07-14 12:00:00+00:00,0,1,1,0,1,0,L,True
development,SHORT,2023-08-17 20:00:00+00:00,-24.941802425431245,29229.6,28288.6,2023-08-16 16:00:00+00:00,2023-08-17 00:00:00+00:00,2023-08-17 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-08-29 16:00:00+00:00,-9.070021567217855,26200.0,25905.2,2023-08-29 00:00:00+00:00,2023-08-29 08:00:00+00:00,2023-08-29 16:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-08-30 00:00:00+00:00,13.442625058438528,28168.0,25905.2,2023-08-29 16:00:00+00:00,2023-08-29 08:00:00+00:00,2023-08-30 00:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-08-31 16:00:00+00:00,-15.031702532057034,27674.3,26950.0,2023-08-31 08:00:00+00:00,2023-08-30 12:00:00+00:00,2023-08-31 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-09-18 08:00:00+00:00,-9.931131596565656,26614.3,26358.6,2023-09-17 08:00:00+00:00,2023-09-18 00:00:00+00:00,2023-09-18 08:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-09-18 16:00:00+00:00,-9.607855778414542,26614.3,26358.6,2023-09-17 08:00:00+00:00,2023-09-18 00:00:00+00:00,2023-09-18 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-09-19 08:00:00+00:00,-7.564528878506104,27397.0,26653.2,2023-09-18 12:00:00+00:00,2023-09-19 00:00:00+00:00,2023-09-19 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-09-20 16:00:00+00:00,13.769747181097149,27381.0,26923.3,2023-09-20 00:00:00+00:00,2023-09-20 04:00:00+00:00,2023-09-20 12:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-09-24 20:00:00+00:00,-5.729287446059095,26620.6,26529.6,2023-09-23 16:00:00+00:00,2023-09-24 04:00:00+00:00,2023-09-24 12:00:00+00:00,1,0,1,0,1,0,H,True
development,LONG,2023-09-27 08:00:00+00:00,-10.616514611839756,26281.5,26080.0,2023-09-27 00:00:00+00:00,2023-09-26 20:00:00+00:00,2023-09-27 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-09-27 20:00:00+00:00,5.214652726141478,26849.9,26050.0,2023-09-27 12:00:00+00:00,2023-09-27 12:00:00+00:00,2023-09-27 20:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-09-28 12:00:00+00:00,20.41644287972517,26549.9,26050.0,2023-09-28 00:00:00+00:00,2023-09-27 12:00:00+00:00,2023-09-28 08:00:00+00:00,1,0,1,0,1,0,H,True
development,LONG,2023-10-01 20:00:00+00:00,-17.66861415082881,27279.5,26929.8,2023-10-01 08:00:00+00:00,2023-09-30 20:00:00+00:00,2023-10-01 16:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-10-11 00:00:00+00:00,-9.046072138870477,27727.3,27281.0,2023-10-10 08:00:00+00:00,2023-10-10 16:00:00+00:00,2023-10-11 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-10-16 04:00:00+00:00,23.334427313091837,27456.1,26790.4,2023-10-15 20:00:00+00:00,2023-10-15 12:00:00+00:00,2023-10-16 04:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-10-16 12:00:00+00:00,12.400268053510866,28168.6,26790.4,2023-10-16 04:00:00+00:00,2023-10-15 12:00:00+00:00,2023-10-16 12:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-10-18 08:00:00+00:00,-4.946850564649652,28596.0,28307.6,2023-10-17 16:00:00+00:00,2023-10-18 00:00:00+00:00,2023-10-18 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-10-19 12:00:00+00:00,8.577825851811726,28404.6,28076.0,2023-10-19 00:00:00+00:00,2023-10-19 00:00:00+00:00,2023-10-19 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-10-20 00:00:00+00:00,22.284264737586003,28933.4,28076.0,2023-10-19 16:00:00+00:00,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-10-23 00:00:00+00:00,27.412224359537674,30229.7,29760.6,2023-10-22 04:00:00+00:00,2023-10-22 12:00:00+00:00,2023-10-22 20:00:00+00:00,0,1,1,0,1,0,L,True
development,LONG,2023-10-23 20:00:00+00:00,53.17078067364085,30990.0,30333.0,2023-10-23 04:00:00+00:00,2023-10-23 08:00:00+00:00,2023-10-23 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-11-09 00:00:00+00:00,24.74572561067596,35921.7,35073.0,2023-11-07 20:00:00+00:00,2023-11-08 12:00:00+00:00,2023-11-08 20:00:00+00:00,1,0,1,0,1,0,H,True
development,LONG,2023-11-09 12:00:00+00:00,-5.4280683332660224,36888.0,35073.0,2023-11-09 00:00:00+00:00,2023-11-08 12:00:00+00:00,2023-11-09 08:00:00+00:00,1,0,1,0,1,0,H,True
development,SHORT,2023-11-09 16:00:00+00:00,-12.456517415122148,36888.0,35073.0,2023-11-09 00:00:00+00:00,2023-11-08 12:00:00+00:00,2023-11-09 08:00:00+00:00,1,0,1,0,1,0,H,False
development,SHORT,2023-11-11 00:00:00+00:00,-5.229458075447435,36940.6,36350.0,2023-11-10 00:00:00+00:00,2023-11-10 08:00:00+00:00,2023-11-10 16:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-11-13 00:00:00+00:00,13.773876322371937,37258.4,36955.0,2023-11-12 12:00:00+00:00,2023-11-12 12:00:00+00:00,2023-11-12 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-11-14 12:00:00+00:00,14.83965406648814,37074.3,36220.4,2023-11-13 16:00:00+00:00,2023-11-14 00:00:00+00:00,2023-11-14 08:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-11-14 16:00:00+00:00,-16.58705035971224,36779.9,36220.4,2023-11-14 08:00:00+00:00,2023-11-14 00:00:00+00:00,2023-11-14 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-11-15 16:00:00+00:00,-17.33962278228711,36779.9,34446.3,2023-11-14 08:00:00+00:00,2023-11-14 16:00:00+00:00,2023-11-15 00:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-11-16 12:00:00+00:00,-13.155571296395374,38000.0,34446.3,2023-11-15 20:00:00+00:00,2023-11-14 16:00:00+00:00,2023-11-16 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-11-19 20:00:00+00:00,-7.882114095216708,36720.9,36380.0,2023-11-19 08:00:00+00:00,2023-11-19 08:00:00+00:00,2023-11-19 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-11-20 12:00:00+00:00,-12.074449633088724,37528.2,36380.0,2023-11-19 20:00:00+00:00,2023-11-19 08:00:00+00:00,2023-11-20 04:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-11-21 12:00:00+00:00,-4.049684388167263,37675.0,36600.0,2023-11-21 00:00:00+00:00,2023-11-20 12:00:00+00:00,2023-11-21 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2023-11-21 20:00:00+00:00,-20.729070711027735,37675.0,36212.2,2023-11-21 00:00:00+00:00,2023-11-21 12:00:00+00:00,2023-11-21 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-11-22 16:00:00+00:00,24.419757137992782,36779.0,35610.7,2023-11-22 08:00:00+00:00,2023-11-22 00:00:00+00:00,2023-11-22 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-12-02 16:00:00+00:00,18.07708060604225,38815.5,38620.0,2023-12-02 04:00:00+00:00,2023-12-02 08:00:00+00:00,2023-12-02 16:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2023-12-04 00:00:00+00:00,18.023107714522823,39900.0,39367.0,2023-12-02 16:00:00+00:00,2023-12-03 12:00:00+00:00,2023-12-03 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2023-12-05 04:00:00+00:00,-5.076857440717664,42440.0,41120.1,2023-12-04 20:00:00+00:00,2023-12-04 12:00:00+00:00,2023-12-05 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-12-05 12:00:00+00:00,13.152007722373192,42440.0,41393.5,2023-12-04 20:00:00+00:00,2023-12-05 04:00:00+00:00,2023-12-05 12:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2023-12-05 16:00:00+00:00,-19.89856275950179,42440.0,41393.5,2023-12-04 20:00:00+00:00,2023-12-05 04:00:00+00:00,2023-12-05 12:00:00+00:00,1,0,1,0,1,0,H,True
