partition,tf,variant,week,week_start,signal_ts,side,route,vote_count,long_votes,short_votes,votes_json,entry_ts,exit_ts,entry,sl,tp,risk_frac,net_ret,reason
development,H4,CONF3_FORCED,2022-W04,2022-01-24 00:00:00+00:00,2022-01-28 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-01-28 16:00:00+00:00,2022-01-29 12:00:00+00:00,37169.99,36132.24785714285,38319.24211285714,0.027918816842757918,0.008556499880683356,TIME
development,H4,CONF3_FORCED,2022-W05,2022-01-31 00:00:00+00:00,2022-02-04 12:00:00+00:00,LONG,FALLBACK,2,"ORB,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": null}",2022-02-04 16:00:00+00:00,2022-02-04 16:00:00+00:00,39481.72,38628.335,40453.550160000006,0.02161468649288834,0.023114686492888448,TP
development,H4,CONF3_FORCED,2022-W06,2022-02-07 00:00:00+00:00,2022-02-11 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-02-11 16:00:00+00:00,2022-02-11 16:00:00+00:00,43648.86,42609.06071428571,44819.605865714286,0.02382191163100907,-0.02532191163100911,SL
development,H4,CONF3_FORCED,2022-W07,2022-02-14 00:00:00+00:00,2022-02-18 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2022-02-18 16:00:00+00:00,2022-02-19 12:00:00+00:00,39805.2,40698.10714285714,38792.877257142856,0.022431922031723072,-0.005140227909921245,TIME
development,H4,CONF3_FORCED,2022-W08,2022-02-21 00:00:00+00:00,2022-02-25 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-02-25 16:00:00+00:00,2022-02-26 12:00:00+00:00,39388.5,40706.05,37952.7845,0.03345011868946521,0.0034887657565025334,TIME
development,H4,CONF3_FORCED,2022-W09,2022-02-28 00:00:00+00:00,2022-03-04 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-03-04 16:00:00+00:00,2022-03-04 16:00:00+00:00,40694.6,39674.30714285714,41836.976657142855,0.025071947067740134,-0.026571947067740076,SL
development,H4,CONF3_FORCED,2022-W10,2022-03-07 00:00:00+00:00,2022-03-11 12:00:00+00:00,SHORT,FALLBACK,1,,FVG,"{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2022-03-11 16:00:00+00:00,2022-03-12 12:00:00+00:00,39070.0,40195.764285714286,37827.025714285715,0.028814033419869104,-0.00017673406705914644,TIME
development,H4,CONF3_FORCED,2022-W11,2022-03-14 00:00:00+00:00,2022-03-18 12:00:00+00:00,LONG,FALLBACK,1,FIB,,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-03-18 16:00:00+00:00,2022-03-18 16:00:00+00:00,40902.2,40140.78571428571,41786.32088571428,0.018615484881358103,0.020115484881358114,TP
development,H4,CONF3_FORCED,2022-W12,2022-03-21 00:00:00+00:00,2022-03-25 12:00:00+00:00,SHORT,FALLBACK,1,,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""SHORT""}",2022-03-25 16:00:00+00:00,2022-03-26 12:00:00+00:00,44320.2,45039.178571428565,43468.26082857143,0.016222367485448412,0.0013564853046691984,TIME
development,H4,CONF3_FORCED,2022-W13,2022-03-28 00:00:00+00:00,2022-04-01 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-04-01 16:00:00+00:00,2022-04-02 12:00:00+00:00,46523.6,47294.20714285714,45613.42205714286,0.0165637900518692,0.003647924924124525,TIME
development,H4,CONF3_FORCED,2022-W14,2022-04-04 00:00:00+00:00,2022-04-08 12:00:00+00:00,LONG,FALLBACK,1,SR,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,43636.3,42867.75,44535.75890000001,0.01761262985175187,-0.01911262985175194,SL
development,H4,CONF3_FORCED,2022-W15,2022-04-11 00:00:00+00:00,2022-04-15 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-04-15 16:00:00+00:00,2022-04-16 12:00:00+00:00,40397.9,39719.99285714286,41197.00084285714,0.01678075204050566,-0.010364322155359483,TIME
development,H4,CONF3_FORCED,2022-W16,2022-04-18 00:00:00+00:00,2022-04-22 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-04-22 16:00:00+00:00,2022-04-23 12:00:00+00:00,39414.5,38582.05714285714,40365.186357142855,0.021120218628749774,0.007263272399751499,TIME
development,H4,CONF3_FORCED,2022-W17,2022-04-25 00:00:00+00:00,2022-04-29 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2022-04-29 16:00:00+00:00,2022-04-30 12:00:00+00:00,38988.0,39729.58571428571,38129.45028571429,0.01902087089067698,0.012558171745152337,TIME
development,H4,CONF3_FORCED,2022-W18,2022-05-02 00:00:00+00:00,2022-05-06 12:00:00+00:00,LONG,FALLBACK,1,SR,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": ""LONG""}",2022-05-06 16:00:00+00:00,2022-05-07 12:00:00+00:00,35989.1,35023.892857142855,37062.27444285714,0.026819429851181135,-0.002667020014393283,TIME
development,H4,CONF3_FORCED,2022-W19,2022-05-09 00:00:00+00:00,2022-05-13 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-05-13 16:00:00+00:00,2022-05-14 12:00:00+00:00,30327.5,32043.785714285714,28520.231785714288,0.05659173074884887,0.04845136427334934,TIME
development,H4,CONF3_FORCED,2022-W20,2022-05-16 00:00:00+00:00,2022-05-20 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-05-20 16:00:00+00:00,2022-05-21 12:00:00+00:00,29141.4,28429.02857142857,29941.195628571433,0.024445339914054533,0.011886453636407225,TIME
development,H4,CONF3_FORCED,2022-W21,2022-05-23 00:00:00+00:00,2022-05-27 12:00:00+00:00,SHORT,FALLBACK,1,,FIB,"{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-05-27 16:00:00+00:00,2022-05-28 12:00:00+00:00,28835.6,29452.892857142855,28131.800342857143,0.021407317938342104,-0.006323898236901769,TIME
development,H4,CONF3_FORCED,2022-W22,2022-05-30 00:00:00+00:00,2022-06-03 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-03 16:00:00+00:00,2022-06-04 12:00:00+00:00,29486.8,28893.8,30168.2604,0.020110693598491523,0.01047484976328389,TIME
development,H4,CONF3_FORCED,2022-W23,2022-06-06 00:00:00+00:00,2022-06-10 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-10 16:00:00+00:00,2022-06-10 16:00:00+00:00,29438.2,28954.714285714286,30010.000314285717,0.016423752616862256,-0.017923752616862243,SL
development,H4,CONF3_FORCED,2022-W24,2022-06-13 00:00:00+00:00,2022-06-17 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-17 16:00:00+00:00,2022-06-18 04:00:00+00:00,20656.0,19695.735714285714,21678.232285714286,0.046488394931946446,-0.047988394931946454,SL
development,H4,CONF3_FORCED,2022-W25,2022-06-20 00:00:00+00:00,2022-06-24 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-06-24 16:00:00+00:00,2022-06-24 20:00:00+00:00,20875.5,21465.607142857145,20222.766357142857,0.02826792856971777,-0.029767928569717828,SL
development,H4,CONF3_FORCED,2022-W26,2022-06-27 00:00:00+00:00,2022-07-01 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2022-07-01 16:00:00+00:00,2022-07-02 12:00:00+00:00,19279.4,19894.442857142858,18606.518942857143,0.0319015559168261,0.001586195628494659,TIME
development,H4,CONF3_FORCED,2022-W27,2022-07-04 00:00:00+00:00,2022-07-08 12:00:00+00:00,LONG,FALLBACK,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2022-07-08 16:00:00+00:00,2022-07-09 00:00:00+00:00,21947.4,21437.34285714286,22523.299342857146,0.023239980264502504,-0.02473998026450247,SL
development,H4,CONF3_FORCED,2022-W28,2022-07-11 00:00:00+00:00,2022-07-15 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-07-15 16:00:00+00:00,2022-07-16 12:00:00+00:00,20785.1,21344.37857142857,20163.46612857143,0.026907668061667812,-0.008711896983897236,TIME
development,H4,CONF3_FORCED,2022-W29,2022-07-18 00:00:00+00:00,2022-07-22 12:00:00+00:00,SHORT,FALLBACK,1,,FIB,"{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-07-22 16:00:00+00:00,2022-07-22 16:00:00+00:00,23286.7,23883.628571428573,22619.91132857143,0.025633884209809523,0.0271338842098095,TP
development,H4,CONF3_FORCED,2022-W30,2022-07-25 00:00:00+00:00,2022-07-29 12:00:00+00:00,LONG,FALLBACK,1,FVG,,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2022-07-29 16:00:00+00:00,2022-07-30 12:00:00+00:00,24003.0,23363.87142857143,24714.137571428575,0.0266270287642616,0.020155626380035818,TIME
development,H4,CONF3_FORCED,2022-W31,2022-08-01 00:00:00+00:00,2022-08-05 12:00:00+00:00,SHORT,FALLBACK,1,,FIB,"{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-08-05 16:00:00+00:00,2022-08-06 12:00:00+00:00,22979.1,23419.35,22469.912699999997,0.019158713787746258,-0.010730126506260205,TIME
development,H4,CONF3_FORCED,2022-W32,2022-08-08 00:00:00+00:00,2022-08-12 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-08-12 16:00:00+00:00,2022-08-13 00:00:00+00:00,23966.7,24470.885714285716,23390.614185714287,0.021036926831216426,-0.022536926831216497,SL
development,H4,CONF3_FORCED,2022-W33,2022-08-15 00:00:00+00:00,2022-08-19 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-08-19 16:00:00+00:00,2022-08-19 20:00:00+00:00,21431.0,21015.0,21911.293,0.01941113340488077,-0.020911133404880766,SL
development,H4,CONF3_FORCED,2022-W34,2022-08-22 00:00:00+00:00,2022-08-26 12:00:00+00:00,SHORT,FALLBACK,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2022-08-26 16:00:00+00:00,2022-08-26 20:00:00+00:00,20769.6,21123.60714285714,20353.284057142857,0.01704448534671554,0.018544485346715434,TP
development,H4,CONF3_FORCED,2022-W35,2022-08-29 00:00:00+00:00,2022-09-02 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-02 16:00:00+00:00,2022-09-02 16:00:00+00:00,20344.8,20695.82857142857,19932.737028571428,0.017253970126448564,0.018753970126448583,TP
development,H4,CONF3_FORCED,2022-W36,2022-09-05 00:00:00+00:00,2022-09-09 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-09 16:00:00+00:00,2022-09-09 20:00:00+00:00,21258.5,21652.27142857143,20800.953071428572,0.018523010963681752,-0.02002301096368181,SL
development,H4,CONF3_FORCED,2022-W37,2022-09-12 00:00:00+00:00,2022-09-16 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-16 16:00:00+00:00,2022-09-17 12:00:00+00:00,19653.3,19278.121428571427,20087.43847142857,0.01908985114095705,0.013678112581601955,TIME
development,H4,CONF3_FORCED,2022-W38,2022-09-19 00:00:00+00:00,2022-09-23 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-23 16:00:00+00:00,2022-09-23 20:00:00+00:00,18704.4,18142.614285714288,19322.298914285715,0.030034949759720403,0.03153494975972043,TP
development,H4,CONF3_FORCED,2022-W39,2022-09-26 00:00:00+00:00,2022-09-30 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-09-30 16:00:00+00:00,2022-09-30 20:00:00+00:00,19749.5,20200.592857142856,19239.158642857143,0.022840722911610753,0.024340722911610768,TP
development,H4,CONF3_FORCED,2022-W40,2022-10-03 00:00:00+00:00,2022-10-07 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-10-07 16:00:00+00:00,2022-10-08 12:00:00+00:00,19574.1,19280.98571428571,19925.936585714284,0.014974598357742433,-0.0063073730082097695,TIME
development,H4,CONF3_FORCED,2022-W41,2022-10-10 00:00:00+00:00,2022-10-14 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-10-14 16:00:00+00:00,2022-10-15 12:00:00+00:00,19352.9,19709.0,18938.7413,0.018400343101033972,0.01056020803083785,TIME
development,H4,CONF3_FORCED,2022-W42,2022-10-17 00:00:00+00:00,2022-10-21 12:00:00+00:00,LONG,FALLBACK,2,"SR,FIB",,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2022-10-21 16:00:00+00:00,2022-10-22 12:00:00+00:00,19158.6,18945.05,19429.625799999998,0.011146430323718814,0.0018979518336413328,TIME
development,H4,CONF3_FORCED,2022-W43,2022-10-24 00:00:00+00:00,2022-10-28 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-10-28 16:00:00+00:00,2022-10-29 00:00:00+00:00,20473.2,20818.57142857143,20066.408971428573,0.016869440467119412,-0.01836944046711947,SL
development,H4,CONF3_FORCED,2022-W44,2022-10-31 00:00:00+00:00,2022-11-04 12:00:00+00:00,LONG,FALLBACK,1,FVG,,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2022-11-04 16:00:00+00:00,2022-11-04 20:00:00+00:00,20829.2,20542.014285714286,21178.873314285716,0.013787649755425768,0.015287649755425793,TP
development,H4,CONF3_FORCED,2022-W45,2022-11-07 00:00:00+00:00,2022-11-08 16:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2022-11-08 20:00:00+00:00,2022-11-09 08:00:00+00:00,18238.0,18835.485714285714,17585.800285714286,0.032760484388952446,0.034260484388952406,TP
development,H4,CONF3_FORCED,2022-W46,2022-11-14 00:00:00+00:00,2022-11-18 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-11-18 16:00:00+00:00,2022-11-19 12:00:00+00:00,16686.7,16457.564285714285,16965.895814285715,0.013731637428953261,-0.0037892483235151806,TIME
development,H4,CONF3_FORCED,2022-W47,2022-11-21 00:00:00+00:00,2022-11-25 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-11-25 16:00:00+00:00,2022-11-26 00:00:00+00:00,16505.3,16698.364285714284,16262.719814285712,0.011697108547817123,-0.013197108547817025,SL
development,H4,CONF3_FORCED,2022-W48,2022-11-28 00:00:00+00:00,2022-12-02 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-12-02 16:00:00+00:00,2022-12-03 00:00:00+00:00,16928.9,17120.2,16686.8133,0.011300202612101217,-0.012800202612101184,SL
development,H4,CONF3_FORCED,2022-W49,2022-12-05 00:00:00+00:00,2022-12-09 12:00:00+00:00,SHORT,FALLBACK,1,,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""SHORT""}",2022-12-09 16:00:00+00:00,2022-12-10 12:00:00+00:00,17170.3,17312.15714285714,16976.931957142857,0.008261774276345965,-0.0032472030191667543,TIME
development,H4,CONF3_FORCED,2022-W50,2022-12-12 00:00:00+00:00,2022-12-16 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-12-16 16:00:00+00:00,2022-12-16 16:00:00+00:00,16961.8,16704.60714285714,17269.878257142856,0.015163063893151505,-0.016663063893151586,SL
development,H4,CONF3_FORCED,2022-W51,2022-12-19 00:00:00+00:00,2022-12-23 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2022-12-23 16:00:00+00:00,2022-12-24 12:00:00+00:00,16826.0,16958.457142857143,16643.064857142857,0.007872170620298524,-0.001749613693094064,TIME
development,H4,CONF3_FORCED,2022-W52,2022-12-26 00:00:00+00:00,2022-12-30 12:00:00+00:00,LONG,FALLBACK,1,SR,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2022-12-30 16:00:00+00:00,2022-12-31 12:00:00+00:00,16547.7,16432.492857142857,16712.550242857145,0.006962124214068599,0.0008145210512638403,TIME
development,H4,CONF3_FORCED,2023-W01,2023-01-02 00:00:00+00:00,2023-01-06 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-01-06 16:00:00+00:00,2023-01-06 16:00:00+00:00,16834.1,16930.399999999998,16687.2977,0.005720531540147665,-0.007220531540147622,SL
development,H4,CONF3_FORCED,2023-W02,2023-01-09 00:00:00+00:00,2023-01-13 12:00:00+00:00,LONG,FALLBACK,1,ORB,,"{""FIB"": null, ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2023-01-13 16:00:00+00:00,2023-01-13 20:00:00+00:00,19252.6,18922.835714285713,19640.122085714283,0.017128298812331105,0.018628298812331023,TP
development,H4,CONF3_FORCED,2023-W03,2023-01-16 00:00:00+00:00,2023-01-20 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-01-20 16:00:00+00:00,2023-01-20 16:00:00+00:00,21139.7,21450.87142857143,20765.109471428572,0.014719765586617993,-0.01621976558661803,SL
development,H4,CONF3_FORCED,2023-W04,2023-01-23 00:00:00+00:00,2023-01-27 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-01-27 16:00:00+00:00,2023-01-27 20:00:00+00:00,22928.8,22571.1,23355.2864,0.015600467534280042,0.017100467534280128,TP
development,H4,CONF3_FORCED,2023-W05,2023-01-30 00:00:00+00:00,2023-02-03 12:00:00+00:00,LONG,FALLBACK,1,FIB,,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-02-03 16:00:00+00:00,2023-02-03 20:00:00+00:00,23601.1,23239.257142857143,24033.746157142854,0.015331609846272307,-0.016831609846272244,SL
development,H4,CONF3_FORCED,2023-W06,2023-02-06 00:00:00+00:00,2023-02-10 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2023-02-10 16:00:00+00:00,2023-02-11 12:00:00+00:00,21648.9,21984.39285714286,21248.460442857144,0.015496993248749693,-0.00510757359496322,TIME
development,H4,CONF3_FORCED,2023-W07,2023-02-13 00:00:00+00:00,2023-02-17 12:00:00+00:00,LONG,FALLBACK,1,FIB,,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-02-17 16:00:00+00:00,2023-02-17 20:00:00+00:00,24131.3,23529.342857142856,24805.651042857142,0.024945077258877162,0.02644507725887718,TP
development,H4,CONF3_FORCED,2023-W08,2023-02-20 00:00:00+00:00,2023-02-24 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2023-02-24 16:00:00+00:00,2023-02-24 16:00:00+00:00,23337.1,23772.085714285713,22832.102985714286,0.018639235992720358,0.020139235992720328,TP
development,H4,CONF3_FORCED,2023-W09,2023-02-27 00:00:00+00:00,2023-03-03 12:00:00+00:00,SHORT,FALLBACK,1,,FVG,"{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2023-03-03 16:00:00+00:00,2023-03-04 12:00:00+00:00,22324.0,22695.850000000002,21885.178,0.016656961118079225,-0.0007071313384697229,TIME
development,H4,CONF3_FORCED,2023-W10,2023-03-06 00:00:00+00:00,2023-03-10 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-03-10 16:00:00+00:00,2023-03-11 00:00:00+00:00,19995.0,19573.335714285713,20476.649285714284,0.021088486407316136,0.02258848640731609,TP
development,H4,CONF3_FORCED,2023-W11,2023-03-13 00:00:00+00:00,2023-03-17 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-03-17 16:00:00+00:00,2023-03-17 20:00:00+00:00,26412.7,27066.185714285715,25679.976185714288,0.024741344666986513,-0.02624134466698641,SL
development,H4,CONF3_FORCED,2023-W12,2023-03-20 00:00:00+00:00,2023-03-24 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2023-03-24 16:00:00+00:00,2023-03-24 20:00:00+00:00,27997.2,28726.464285714286,27183.944114285714,0.026047757837008183,0.02754775783700819,TP
development,H4,CONF3_FORCED,2023-W13,2023-03-27 00:00:00+00:00,2023-03-31 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-03-31 16:00:00+00:00,2023-04-01 12:00:00+00:00,28488.6,29006.135714285712,27885.598485714283,0.018166414435448367,0.0020593184642277453,TIME
development,H4,CONF3_FORCED,2023-W14,2023-04-03 00:00:00+00:00,2023-04-07 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-04-07 16:00:00+00:00,2023-04-08 12:00:00+00:00,27930.2,27613.078571428574,28331.112028571428,0.011354069379074572,0.0011530422266937137,TIME
development,H4,CONF3_FORCED,2023-W15,2023-04-10 00:00:00+00:00,2023-04-14 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2023-04-14 16:00:00+00:00,2023-04-15 12:00:00+00:00,30226.7,29833.22857142857,30710.851528571427,0.01301734653704932,0.0015833666923613112,TIME
development,H4,CONF3_FORCED,2023-W16,2023-04-17 00:00:00+00:00,2023-04-21 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2023-04-21 16:00:00+00:00,2023-04-21 16:00:00+00:00,28032.8,28539.385714285712,27442.115885714287,0.01807117784472884,0.019571177844728782,TP
