role,partition,ref_min,hour,dev_block,execution_start,entry_ts,exit_ts,H,L,R,pnl,pnl_5bps,loss_class,mfe_R,mae_R,hold_min,entry_to_break_min,break_to_fail_min,latent_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_entry_eligible,post_exit_reclaim,reclaim_min,target_after_reclaim,reclaim_to_target_min,visit_count
CLOCK_SUPPORT,development,360,16,5.0,2024-12-01 16:00:00+00:00,2024-12-01 16:20:00+00:00,2024-12-01 16:30:00+00:00,239.5,235.63,3.8700000000000045,-0.18789144050107565,-0.43789144050107565,L2_BREAK_FAST_FAIL_5M,0.020671834625326204,0.17054263565891364,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,development,360,16,5.0,2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,2024-12-02 16:15:00+00:00,229.77,221.71,8.060000000000002,-1.218609914262092,-1.468609914262092,L2_BREAK_FAST_FAIL_5M,0.053349875930518396,0.2307692307692324,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,development,360,16,5.0,2024-12-03 16:00:00+00:00,2024-12-03 18:40:00+00:00,2024-12-03 19:10:00+00:00,226.55,215.11,11.439999999999998,-0.728316045023214,-0.978316045023214,L4_BREAK_FAIL_30M,0.11013986013985937,0.10751748251748412,30.0,0.0,25.0,LATENT_RECOVERABLE,True,120.0,2.0,True,True,15.0,True,105.0,2
CLOCK_SUPPORT,development,360,16,5.0,2024-12-04 16:00:00+00:00,2024-12-05 03:20:00+00:00,2024-12-05 03:30:00+00:00,238.2,230.07,8.129999999999995,-3.736356003358532,-3.986356003358532,L2_BREAK_FAST_FAIL_5M,0.09225092250922515,0.3468634686346857,10.0,0.0,5.0,LATENT_RECOVERABLE,True,505.0,4.0,True,True,410.0,True,95.0,4
CLOCK_SUPPORT,development,360,16,5.0,2024-12-05 16:00:00+00:00,2024-12-06 01:25:00+00:00,2024-12-06 01:45:00+00:00,245.12,236.29,8.830000000000013,-0.6527415143602888,-0.9027415143602888,L4_BREAK_FAIL_30M,0.24915062287655554,0.1619479048697627,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,1
CLOCK_SUPPORT,development,360,16,5.0,2024-12-06 16:00:00+00:00,2024-12-06 17:10:00+00:00,2024-12-07 03:55:00+00:00,240.0,231.03,8.969999999999999,-10.249999999999982,-10.499999999999982,L1_NEVER_BREAK_TIME,0.11036789297658965,0.6454849498327752,645.0,,,TRUE_FAILURE_PROXY,False,,,False,True,635.0,False,,6
CLOCK_SUPPORT,development,360,16,5.0,2024-12-07 16:00:00+00:00,2024-12-07 22:00:00+00:00,2024-12-08 03:55:00+00:00,243.47,237.31,6.159999999999997,-5.339466874768939,-5.589466874768939,L1_NEVER_BREAK_TIME,0.06818181818181619,0.920454545454544,355.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,development,360,16,5.0,2024-12-08 16:00:00+00:00,2024-12-08 16:00:00+00:00,2024-12-09 00:40:00+00:00,237.84,234.0,3.8400000000000034,-8.74537504204509,-8.99537504204509,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.03906250000000144,1.2578125000000022,520.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CLOCK_SUPPORT,development,360,16,5.0,2024-12-12 16:00:00+00:00,2024-12-12 16:05:00+00:00,2024-12-12 19:40:00+00:00,233.3,228.29,5.010000000000019,-12.8375482211745,-13.0875482211745,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.27145708582833933,1.3532934131736476,215.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3
CLOCK_SUPPORT,development,360,16,5.0,2024-12-15 16:00:00+00:00,2024-12-15 16:05:00+00:00,2024-12-15 17:20:00+00:00,221.44,217.25,4.189999999999998,-0.474169075144526,-0.724169075144526,L5_BREAK_FAIL_LATE,0.22673031026252724,0.1503579952267293,75.0,0.0,70.0,LATENT_RECOVERABLE,True,365.0,5.0,True,True,10.0,True,355.0,8
CLOCK_SUPPORT,development,360,16,5.0,2024-12-16 16:00:00+00:00,2024-12-16 16:35:00+00:00,2024-12-16 16:50:00+00:00,218.58,213.12,5.460000000000008,-0.8006221978223427,-1.0506221978223427,L3_BREAK_FAST_FAIL_10M,0.16849816849816596,0.13186813186813146,15.0,0.0,10.0,LATENT_RECOVERABLE,True,50.0,1.0,False,True,0.0,True,50.0,4
CLOCK_SUPPORT,development,360,16,5.0,2024-12-17 16:00:00+00:00,2024-12-17 17:05:00+00:00,2024-12-17 17:15:00+00:00,227.5,216.95,10.550000000000011,-3.0329670329670155,-3.282967032967016,L2_BREAK_FAST_FAIL_5M,0.07488151658767689,0.1725118483412314,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,45.0,False,,5
CLOCK_SUPPORT,development,360,16,5.0,2024-12-20 16:00:00+00:00,2024-12-20 16:35:00+00:00,2024-12-20 16:50:00+00:00,191.12,175.2,15.920000000000016,-2.9824194223525002,-3.2324194223525007,L3_BREAK_FAST_FAIL_10M,0.10050251256281362,0.14635678391959864,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,35.0,False,,6
CLOCK_SUPPORT,development,360,16,5.0,2024-12-26 16:00:00+00:00,2024-12-26 16:55:00+00:00,2024-12-26 21:15:00+00:00,190.8,187.44,3.3600000000000136,-10.246331236897333,-10.496331236897333,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.03571428571427846,1.2708333333333313,260.0,,,LATENT_RECOVERABLE,True,710.0,3.0,True,True,580.0,True,130.0,3
CLOCK_SUPPORT,development,360,16,5.0,2024-12-30 16:00:00+00:00,2024-12-30 19:00:00+00:00,2024-12-30 19:20:00+00:00,194.77,185.87,8.900000000000006,-0.3080556553884395,-0.5580556553884395,L3_BREAK_FAST_FAIL_10M,0.06853932584269493,0.06292134831460695,20.0,5.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,1
CLOCK_SUPPORT,external,360,16,,2020-09-16 16:00:00+00:00,2020-09-17 01:10:00+00:00,2020-09-17 03:55:00+00:00,2.682,2.4316,0.25039999999999996,-36.98732289336315,-37.23732289336315,L1_NEVER_BREAK_TIME,0.07188498402556007,0.8482428115015982,165.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3
CLOCK_SUPPORT,external,360,16,,2020-09-18 16:00:00+00:00,2020-09-19 01:20:00+00:00,2020-09-19 02:55:00+00:00,3.15,2.7989,0.35109999999999975,-2.1269841269840883,-2.3769841269840883,L5_BREAK_FAIL_LATE,0.28738251210481425,0.04329250925662237,95.0,0.0,90.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,4
CLOCK_SUPPORT,external,360,16,,2020-09-21 16:00:00+00:00,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,2.7324,2.4576,0.2748000000000004,-0.27448397013613013,-0.5244839701361301,L4_BREAK_FAIL_30M,0.09425036390101892,0.02729257641921497,30.0,0.0,25.0,LATENT_RECOVERABLE,True,90.0,1.0,False,True,5.0,True,85.0,1
CLOCK_SUPPORT,external,360,16,,2020-09-22 16:00:00+00:00,2020-09-23 00:15:00+00:00,2020-09-23 00:40:00+00:00,3.01,2.74,0.2699999999999996,-0.780730897009918,-1.030730897009918,L4_BREAK_FAIL_30M,0.30925925925926107,0.2096296296296299,25.0,5.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2
CLOCK_SUPPORT,external,360,16,,2020-09-23 16:00:00+00:00,2020-09-23 17:35:00+00:00,2020-09-23 19:10:00+00:00,3.0,2.8488,0.15119999999999978,-29.75,-30.0,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.10714285714285725,1.4384920634920644,95.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CLOCK_SUPPORT,external,360,16,,2020-09-26 16:00:00+00:00,2020-09-27 00:20:00+00:00,2020-09-27 00:35:00+00:00,3.1562,3.017,0.1392000000000002,-0.7287244154362549,-0.9787244154362549,L2_BREAK_FAST_FAIL_5M,0.06824712643678196,0.08189655172413836,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,2
CLOCK_SUPPORT,external,360,16,,2020-09-28 16:00:00+00:00,2020-09-28 16:00:00+00:00,2020-09-28 19:40:00+00:00,3.0822,3.01,0.07220000000000004,-12.24774511712412,-12.49774511712412,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.07479224376731704,1.3116343490304703,220.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2020-09-30 16:00:00+00:00,2020-10-01 01:20:00+00:00,2020-10-01 03:10:00+00:00,2.9264,2.8285,0.0979000000000001,-1.2814379442318558,-1.5314379442318558,L5_BREAK_FAIL_LATE,0.21859039836567765,0.1562819203268672,110.0,0.0,105.0,LATENT_RECOVERABLE,True,155.0,3.0,True,True,50.0,True,105.0,3
CLOCK_SUPPORT,external,360,16,,2020-10-02 16:00:00+00:00,2020-10-02 16:40:00+00:00,2020-10-02 17:15:00+00:00,2.6598,2.4224,0.23740000000000006,-1.109105947815603,-1.359105947815603,L4_BREAK_FAIL_30M,0.03791069924178557,0.026958719460826376,35.0,10.0,20.0,TRUE_FAILURE_PROXY,False,,,False,True,5.0,False,,3
CLOCK_SUPPORT,external,360,16,,2020-10-04 16:00:00+00:00,2020-10-05 00:05:00+00:00,2020-10-05 03:55:00+00:00,2.562,2.4548,0.10719999999999974,-8.196721311475363,-8.446721311475363,L1_NEVER_BREAK_TIME,0.09048507462686628,0.4533582089552248,230.0,,,LATENT_RECOVERABLE,True,545.0,4.0,True,True,530.0,True,15.0,4
CLOCK_SUPPORT,external,360,16,,2020-10-05 16:00:00+00:00,2020-10-05 16:00:00+00:00,2020-10-05 18:00:00+00:00,2.6291,2.4798,0.1493000000000002,-0.6466091057776291,-0.8966091057776291,L5_BREAK_FAIL_LATE,0.22237106496985834,0.0843938379102503,120.0,0.0,115.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,6
CLOCK_SUPPORT,external,360,16,,2020-10-08 16:00:00+00:00,2020-10-08 16:00:00+00:00,2020-10-09 03:55:00+00:00,2.4301,2.1322,0.29789999999999983,-9.382329945269719,-9.632329945269719,L1_NEVER_BREAK_TIME,0.11010406176569305,0.46827794561933545,715.0,,,LATENT_RECOVERABLE,True,385.0,2.0,True,True,250.0,True,135.0,2
CLOCK_SUPPORT,external,360,16,,2020-10-12 16:00:00+00:00,2020-10-12 16:10:00+00:00,2020-10-12 17:10:00+00:00,2.5714,2.4523,0.11909999999999998,-0.1555572839698205,-0.4055572839698205,L5_BREAK_FAIL_LATE,0.31318219983207113,0.1167086481947945,60.0,0.0,55.0,LATENT_RECOVERABLE,True,40.0,1.0,False,True,0.0,True,40.0,1
CLOCK_SUPPORT,external,360,16,,2020-10-15 16:00:00+00:00,2020-10-15 16:20:00+00:00,2020-10-16 03:30:00+00:00,2.297,2.2259,0.07109999999999994,-16.67392250761862,-16.92392250761862,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.11251758087201144,1.18706047819972,670.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,6
CLOCK_SUPPORT,external,360,16,,2020-10-17 16:00:00+00:00,2020-10-18 02:00:00+00:00,2020-10-18 03:55:00+00:00,2.2278,2.1602,0.06759999999999966,-3.7032049555614788,-3.953204955561479,L1_NEVER_BREAK_TIME,0.031065088757403037,0.3091715976331332,115.0,,,TRUE_FAILURE_PROXY,False,,,False,True,165.0,False,,8
CLOCK_SUPPORT,external,360,16,,2020-10-18 16:00:00+00:00,2020-10-18 16:00:00+00:00,2020-10-18 16:25:00+00:00,2.2435,2.1939,0.049599999999999866,-0.6017383552484601,-0.8517383552484601,L2_BREAK_FAST_FAIL_5M,0.04032258064515696,0.20161290322581166,25.0,15.0,5.0,LATENT_RECOVERABLE,True,90.0,4.0,True,True,10.0,True,80.0,4
CLOCK_SUPPORT,external,360,16,,2020-10-24 16:00:00+00:00,2020-10-24 17:35:00+00:00,2020-10-24 20:45:00+00:00,1.9664,1.9196,0.04679999999999995,-12.255899104963387,-12.505899104963387,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.14957264957265223,1.1581196581196598,190.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2020-10-30 16:00:00+00:00,2020-10-30 17:35:00+00:00,2020-10-30 17:45:00+00:00,1.4489,1.344,0.1049,-0.44861619159364263,-0.6986161915936426,L2_BREAK_FAST_FAIL_5M,0.038131553860819865,0.025738798856054783,10.0,0.0,5.0,LATENT_RECOVERABLE,True,625.0,2.0,True,True,0.0,True,625.0,2
CLOCK_SUPPORT,external,360,16,,2020-10-31 16:00:00+00:00,2020-10-31 16:00:00+00:00,2020-10-31 17:10:00+00:00,1.5215,1.4605,0.061000000000000165,-0.32862306933950647,-0.5786230693395065,L5_BREAK_FAIL_LATE,0.19672131147540947,0.07868852459016598,70.0,0.0,65.0,LATENT_RECOVERABLE,True,235.0,3.0,True,True,0.0,True,235.0,3
CLOCK_SUPPORT,external,360,16,,2020-11-04 16:00:00+00:00,2020-11-04 18:35:00+00:00,2020-11-04 18:45:00+00:00,1.4001,1.2928,0.10729999999999995,-0.5713877580172388,-0.8213877580172388,L2_BREAK_FAST_FAIL_5M,0.07362534948741865,0.044734389561975,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,160.0,False,,6
CLOCK_SUPPORT,external,360,16,,2020-11-08 16:00:00+00:00,2020-11-08 18:00:00+00:00,2020-11-09 03:55:00+00:00,2.2768,1.9955,0.2813000000000001,-38.2334855938159,-38.4834855938159,L1_NEVER_BREAK_TIME,0.03554923569143186,0.8261642374688947,595.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2020-11-10 16:00:00+00:00,2020-11-10 16:25:00+00:00,2020-11-10 16:35:00+00:00,2.2455,2.1059,0.13959999999999972,-1.6922734357603941,-1.9422734357603941,L2_BREAK_FAST_FAIL_5M,0.07091690544412636,0.1002865329512881,10.0,0.0,5.0,LATENT_RECOVERABLE,True,365.0,4.0,True,True,10.0,True,355.0,4
CLOCK_SUPPORT,external,360,16,,2020-11-15 16:00:00+00:00,2020-11-15 16:00:00+00:00,2020-11-15 16:10:00+00:00,2.2059,2.1018,0.1041000000000003,-3.921301962917678,-4.171301962917679,L2_BREAK_FAST_FAIL_5M,0.18539865513928738,0.5148895292987528,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2020-11-18 16:00:00+00:00,2020-11-18 17:05:00+00:00,2020-11-18 17:30:00+00:00,2.1158,1.9977,0.1181000000000001,-0.7325834199830572,-0.9825834199830572,L2_BREAK_FAST_FAIL_5M,0.07535986452158915,0.25402201524132284,25.0,15.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,5
CLOCK_SUPPORT,external,360,16,,2020-11-21 16:00:00+00:00,2020-11-21 16:00:00+00:00,2020-11-22 03:55:00+00:00,2.4122,2.14,0.2721999999999998,-40.33662217063261,-40.58662217063261,L1_NEVER_BREAK_TIME,0.39750183688464424,1.0734753857457753,715.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,7
CLOCK_SUPPORT,external,360,16,,2020-11-22 16:00:00+00:00,2020-11-22 17:50:00+00:00,2020-11-22 18:30:00+00:00,2.2331,2.0302,0.20290000000000008,-1.097129550848508,-1.347129550848508,L4_BREAK_FAIL_30M,0.23903400689995166,0.08033514046328119,40.0,5.0,30.0,LATENT_RECOVERABLE,True,655.0,5.0,True,True,0.0,True,655.0,5
CLOCK_SUPPORT,external,360,16,,2020-11-23 16:00:00+00:00,2020-11-24 01:50:00+00:00,2020-11-24 02:05:00+00:00,2.3611,2.1815,0.17959999999999976,-3.93884206513917,-4.18884206513917,L3_BREAK_FAST_FAIL_10M,0.1302895322939873,0.2845211581291759,15.0,0.0,10.0,LATENT_RECOVERABLE,True,85.0,4.0,True,True,10.0,True,75.0,6
CLOCK_SUPPORT,external,360,16,,2020-11-25 16:00:00+00:00,2020-11-25 16:05:00+00:00,2020-11-25 22:25:00+00:00,2.4738,2.2664,0.20740000000000025,-44.9510873959092,-45.2010873959092,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.056894889103180205,1.115718418514947,380.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,4
CLOCK_SUPPORT,external,360,16,,2020-11-28 16:00:00+00:00,2020-11-28 16:00:00+00:00,2020-11-28 16:20:00+00:00,1.928,1.8347,0.09329999999999994,-1.167012448132776,-1.417012448132776,L2_BREAK_FAST_FAIL_5M,0.10932475884244366,0.19078242229367684,20.0,10.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,2
CLOCK_SUPPORT,external,360,16,,2020-12-02 16:00:00+00:00,2020-12-02 17:10:00+00:00,2020-12-02 17:40:00+00:00,2.1379,2.0324,0.10550000000000015,-0.23387436269245443,-0.48387436269245443,L4_BREAK_FAIL_30M,0.22559241706161146,0.21706161137440652,30.0,5.0,20.0,LATENT_RECOVERABLE,True,50.0,1.0,False,True,5.0,True,45.0,3
CLOCK_SUPPORT,external,360,16,,2020-12-05 16:00:00+00:00,2020-12-05 16:15:00+00:00,2020-12-05 18:55:00+00:00,1.9424,1.8848,0.057599999999999874,-0.33463756177920523,-0.5846375617792052,L5_BREAK_FAIL_LATE,0.3559027777777818,0.21180555555555583,160.0,15.0,140.0,LATENT_RECOVERABLE,True,50.0,2.0,True,True,10.0,True,40.0,3
CLOCK_SUPPORT,external,360,16,,2020-12-07 16:00:00+00:00,2020-12-07 16:00:00+00:00,2020-12-07 19:00:00+00:00,1.8958,1.8221,0.07369999999999988,-19.56957484966765,-19.81957484966765,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.06512890094979845,1.0434192672998657,180.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CLOCK_SUPPORT,external,360,16,,2020-12-09 16:00:00+00:00,2020-12-09 21:05:00+00:00,2020-12-10 03:55:00+00:00,1.6519,1.5667,0.08519999999999994,-10.260911677462236,-10.510911677462238,L1_NEVER_BREAK_TIME,0.2406103286385,0.4225352112676063,410.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,4
CLOCK_SUPPORT,external,360,16,,2020-12-10 16:00:00+00:00,2020-12-10 16:40:00+00:00,2020-12-11 00:45:00+00:00,1.6137,1.5409,0.07279999999999998,-24.261015058561043,-24.511015058561043,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.1030219780219789,1.4107142857142865,485.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,5
CLOCK_SUPPORT,external,360,16,,2020-12-11 16:00:00+00:00,2020-12-11 20:00:00+00:00,2020-12-12 03:55:00+00:00,1.4973,1.4316,0.06570000000000009,-4.107393307954288,-4.357393307954288,L1_NEVER_BREAK_TIME,0.3059360730593604,0.9299847792998488,475.0,,,LATENT_RECOVERABLE,True,430.0,6.0,True,True,65.0,True,365.0,6
CLOCK_SUPPORT,external,360,16,,2020-12-16 16:00:00+00:00,2020-12-16 23:35:00+00:00,2020-12-17 00:40:00+00:00,1.7682,1.6144,0.15379999999999994,-0.5089921954530285,-0.7589921954530285,L5_BREAK_FAIL_LATE,0.31534460338101433,0.12938881664499374,65.0,5.0,55.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,4
CLOCK_SUPPORT,external,360,16,,2020-12-24 16:00:00+00:00,2020-12-24 16:10:00+00:00,2020-12-24 16:20:00+00:00,1.3195,1.2513,0.06819999999999982,-1.0231148162182513,-1.2731148162182513,L2_BREAK_FAST_FAIL_5M,0.08064516129032369,0.18035190615835792,10.0,0.0,5.0,LATENT_RECOVERABLE,True,330.0,4.0,True,True,160.0,True,170.0,4
CLOCK_SUPPORT,external,360,16,,2020-12-26 16:00:00+00:00,2020-12-26 16:20:00+00:00,2020-12-26 17:10:00+00:00,1.3801,1.3362,0.04390000000000005,-1.557858126222833,-1.807858126222833,L5_BREAK_FAIL_LATE,0.3189066059225461,0.32346241457859215,50.0,0.0,45.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2020-12-27 16:00:00+00:00,2020-12-27 16:00:00+00:00,2020-12-27 16:20:00+00:00,1.3992,1.2544,0.14480000000000004,-0.7504288164665307,-1.0004288164665307,L4_BREAK_FAIL_30M,0.10773480662983463,0.20441988950276285,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2020-12-28 16:00:00+00:00,2020-12-28 16:05:00+00:00,2020-12-28 16:25:00+00:00,1.4129,1.3413,0.07160000000000011,-1.6632458064973488,-1.9132458064973488,L3_BREAK_FAST_FAIL_10M,0.09916201117318259,0.12569832402234785,20.0,5.0,10.0,LATENT_RECOVERABLE,True,110.0,1.0,False,True,5.0,True,105.0,1
CLOCK_SUPPORT,external,360,16,,2020-12-31 16:00:00+00:00,2020-12-31 17:10:00+00:00,2020-12-31 18:25:00+00:00,1.5117,1.412,0.09970000000000012,-0.7276576040219362,-0.9776576040219362,L5_BREAK_FAIL_LATE,0.2407221664994984,0.20060180541624867,75.0,5.0,65.0,LATENT_RECOVERABLE,True,400.0,8.0,True,True,0.0,True,400.0,8
CLOCK_SUPPORT,external,360,16,,2021-01-03 16:00:00+00:00,2021-01-04 02:05:00+00:00,2021-01-04 02:15:00+00:00,2.3589,1.939,0.41990000000000016,-4.345245665352548,-4.595245665352548,L2_BREAK_FAST_FAIL_5M,0.09764229578471043,0.09002143367468507,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2
CLOCK_SUPPORT,external,360,16,,2021-01-04 16:00:00+00:00,2021-01-04 19:25:00+00:00,2021-01-04 20:35:00+00:00,2.329,1.8182,0.5108000000000001,-5.495920996135717,-5.745920996135717,L5_BREAK_FAIL_LATE,0.2321848081440873,0.11413469068128426,70.0,10.0,55.0,TRUE_FAILURE_PROXY,False,,,False,True,125.0,False,,2
CLOCK_SUPPORT,external,360,16,,2021-01-12 16:00:00+00:00,2021-01-12 16:10:00+00:00,2021-01-12 16:35:00+00:00,3.4844,3.1507,0.3336999999999999,-5.869016186430986,-6.119016186430986,L4_BREAK_FAIL_30M,0.15762661072819897,0.2244531015882529,25.0,5.0,15.0,LATENT_RECOVERABLE,True,85.0,2.0,True,True,85.0,True,5.0,3
CLOCK_SUPPORT,external,360,16,,2021-01-13 16:00:00+00:00,2021-01-13 20:15:00+00:00,2021-01-13 20:25:00+00:00,3.5753,3.2472,0.32810000000000006,-2.083741224512603,-2.333741224512603,L2_BREAK_FAST_FAIL_5M,0.15117342273697001,0.2752209692167023,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2021-01-15 16:00:00+00:00,2021-01-16 03:15:00+00:00,2021-01-16 03:35:00+00:00,3.4326,3.0958,0.33679999999999977,-0.1019635261900187,-0.3519635261900187,L4_BREAK_FAIL_30M,0.02315914489311174,0.021080760095011548,20.0,0.0,15.0,LATENT_RECOVERABLE,True,385.0,4.0,True,True,0.0,True,385.0,6
CLOCK_SUPPORT,external,360,16,,2021-01-20 16:00:00+00:00,2021-01-20 16:50:00+00:00,2021-01-20 17:00:00+00:00,3.623,3.324,0.2990000000000004,-0.04140215291198457,-0.29140215291198457,L2_BREAK_FAST_FAIL_5M,0.03946488294314239,0.0842809364548505,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,140.0,False,,5
CLOCK_SUPPORT,external,360,16,,2021-01-22 16:00:00+00:00,2021-01-22 16:30:00+00:00,2021-01-23 03:55:00+00:00,3.4342,3.1364,0.29780000000000006,-2.096558150369854,-2.3465581503698543,L1_NEVER_BREAK_TIME,0.21155137676292715,0.45063801208865106,685.0,,,LATENT_RECOVERABLE,True,235.0,3.0,True,True,15.0,True,220.0,3
CLOCK_SUPPORT,external,360,16,,2021-01-23 16:00:00+00:00,2021-01-24 01:10:00+00:00,2021-01-24 01:35:00+00:00,3.5724,3.4324,0.14000000000000012,-0.2099428955324445,-0.4599428955324445,L4_BREAK_FAIL_30M,0.0707142857142858,0.14000000000000032,25.0,5.0,15.0,LATENT_RECOVERABLE,True,230.0,2.0,True,True,0.0,True,230.0,2
CLOCK_SUPPORT,external,360,16,,2021-01-26 16:00:00+00:00,2021-01-26 20:00:00+00:00,2021-01-26 20:20:00+00:00,4.0645,3.6623,0.40219999999999967,-1.7099274203468684,-1.9599274203468686,L4_BREAK_FAIL_30M,0.10641471904525274,0.0837891596220777,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,185.0,False,,3
CLOCK_SUPPORT,external,360,16,,2021-01-27 16:00:00+00:00,2021-01-27 16:05:00+00:00,2021-01-27 16:20:00+00:00,3.7466,3.5183,0.22829999999999995,-0.7740351251801503,-1.0240351251801503,L3_BREAK_FAST_FAIL_10M,0.03241349102058728,0.1292159439334213,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,5.0,False,,6
CLOCK_SUPPORT,external,360,16,,2021-01-30 16:00:00+00:00,2021-01-30 16:50:00+00:00,2021-01-30 17:00:00+00:00,4.0938,3.8443,0.24949999999999983,-0.21984464311891605,-0.46984464311891605,L2_BREAK_FAST_FAIL_5M,0.5547094188376751,0.14709418837675253,10.0,0.0,5.0,LATENT_RECOVERABLE,True,0.0,1.0,False,True,0.0,True,270.0,2
CLOCK_SUPPORT,external,360,16,,2021-02-02 16:00:00+00:00,2021-02-02 22:25:00+00:00,2021-02-02 22:35:00+00:00,5.3747,5.03,0.34469999999999956,-1.7489348242692437,-1.998934824269244,L2_BREAK_FAST_FAIL_5M,0.23643748186829194,0.1476646359152874,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CLOCK_SUPPORT,external,360,16,,2021-02-05 16:00:00+00:00,2021-02-05 16:00:00+00:00,2021-02-05 16:45:00+00:00,7.0587,6.619,0.4397000000000002,-0.5666765835068976,-0.8166765835068976,L5_BREAK_FAIL_LATE,0.2758699113031605,0.22856493063452402,45.0,5.0,35.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CLOCK_SUPPORT,external,360,16,,2021-02-08 16:00:00+00:00,2021-02-08 16:00:00+00:00,2021-02-08 16:20:00+00:00,7.8637,7.0749,0.7887999999999993,-2.8612485216882866,-3.111248521688287,L4_BREAK_FAIL_30M,0.1977687626774857,0.1272819472616629,20.0,0.0,15.0,LATENT_RECOVERABLE,True,595.0,5.0,True,True,25.0,True,570.0,5
CLOCK_SUPPORT,external,360,16,,2021-02-15 16:00:00+00:00,2021-02-15 16:15:00+00:00,2021-02-16 03:55:00+00:00,9.1384,8.3273,0.8111000000000015,-12.32710321281627,-12.57710321281627,L1_NEVER_BREAK_TIME,0.2568117371470831,0.692146467759832,700.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3
CLOCK_SUPPORT,external,360,16,,2021-02-17 16:00:00+00:00,2021-02-17 19:05:00+00:00,2021-02-17 19:35:00+00:00,8.3582,7.8926,0.46560000000000024,-0.6939293149242354,-0.9439293149242354,L4_BREAK_FAIL_30M,0.24463058419243808,0.07130584192440027,30.0,0.0,25.0,LATENT_RECOVERABLE,True,450.0,2.0,True,True,0.0,True,450.0,2
