partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start,window_id
reference_validation,2025-12-17,2025-12-17 13:45:00+00:00,2025-12-17 13:50:00+00:00,2025-12-17 20:00:00+00:00,2946.59,2905.29,41.30000000000018,1,H2_ARRIVAL,2025-12-17 13:50:00+00:00,2025-12-17 13:55:00+00:00,2025-12-17 13:55:00+00:00,2025-12-17 13:55:00+00:00,2025-12-17 14:00:00+00:00,,,2025-12-17 13:55:00+00:00,reference_validation|2025-12-17|2025-12-17T13:50:00+00:00
reference_validation,2025-12-18,2025-12-18 13:30:00+00:00,2025-12-18 13:35:00+00:00,2025-12-18 20:00:00+00:00,2910.0,2830.26,79.73999999999978,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-12-18|2025-12-18T13:35:00+00:00
reference_validation,2025-12-30,2025-12-30 14:50:00+00:00,2025-12-30 14:55:00+00:00,2025-12-30 20:00:00+00:00,3003.0,2948.81,54.190000000000055,2,NO_H2_BY_SESSION_END,2025-12-30 15:00:00+00:00,2025-12-30 15:05:00+00:00,2025-12-30 15:05:00+00:00,,,,,,reference_validation|2025-12-30|2025-12-30T14:55:00+00:00
reference_validation,2026-01-09,2026-01-09 13:30:00+00:00,2026-01-09 13:35:00+00:00,2026-01-09 20:00:00+00:00,3114.32,3066.0,48.320000000000164,1,OPPOSITE_BREAK_BEFORE_H2,2026-01-09 13:35:00+00:00,2026-01-09 13:40:00+00:00,2026-01-09 13:40:00+00:00,,,2026-01-09 14:45:00+00:00,2026-01-09 14:50:00+00:00,2026-01-09 14:45:00+00:00,reference_validation|2026-01-09|2026-01-09T13:35:00+00:00
reference_validation,2026-01-21,2026-01-21 14:10:00+00:00,2026-01-21 14:15:00+00:00,2026-01-21 20:00:00+00:00,2973.62,2900.31,73.30999999999995,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-01-21|2026-01-21T14:15:00+00:00
reference_validation,2026-01-27,2026-01-27 14:15:00+00:00,2026-01-27 14:20:00+00:00,2026-01-27 20:00:00+00:00,2931.46,2898.89,32.570000000000164,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-01-27|2026-01-27T14:20:00+00:00
reference_validation,2026-02-02,2026-02-02 13:50:00+00:00,2026-02-02 13:55:00+00:00,2026-02-02 20:00:00+00:00,2328.0,2227.56,100.44000000000005,3,H2_ARRIVAL,2026-02-02 14:05:00+00:00,2026-02-02 14:10:00+00:00,2026-02-02 14:10:00+00:00,2026-02-02 14:30:00+00:00,2026-02-02 14:35:00+00:00,,,2026-02-02 14:30:00+00:00,reference_validation|2026-02-02|2026-02-02T13:55:00+00:00
reference_validation,2026-02-11,2026-02-11 13:30:00+00:00,2026-02-11 13:35:00+00:00,2026-02-11 20:00:00+00:00,1966.73,1930.39,36.33999999999992,1,H2_ARRIVAL,2026-02-11 13:35:00+00:00,2026-02-11 13:40:00+00:00,2026-02-11 13:40:00+00:00,2026-02-11 14:00:00+00:00,2026-02-11 14:05:00+00:00,,,2026-02-11 14:00:00+00:00,reference_validation|2026-02-11|2026-02-11T13:35:00+00:00
reference_validation,2026-02-25,2026-02-25 13:40:00+00:00,2026-02-25 13:45:00+00:00,2026-02-25 20:00:00+00:00,1966.46,1889.24,77.22000000000003,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-02-25|2026-02-25T13:45:00+00:00
reference_validation,2026-03-12,2026-03-12 13:35:00+00:00,2026-03-12 13:40:00+00:00,2026-03-12 20:00:00+00:00,2075.65,2036.75,38.90000000000009,1,H2_ARRIVAL,2026-03-12 13:40:00+00:00,2026-03-12 13:45:00+00:00,2026-03-12 13:45:00+00:00,2026-03-12 14:00:00+00:00,2026-03-12 14:05:00+00:00,,,2026-03-12 14:00:00+00:00,reference_validation|2026-03-12|2026-03-12T13:40:00+00:00
reference_validation,2026-03-13,2026-03-13 14:25:00+00:00,2026-03-13 14:30:00+00:00,2026-03-13 20:00:00+00:00,2205.58,2090.09,115.48999999999978,1,NO_H2_BY_SESSION_END,2026-03-13 14:30:00+00:00,2026-03-13 14:35:00+00:00,2026-03-13 14:35:00+00:00,,,,,,reference_validation|2026-03-13|2026-03-13T14:30:00+00:00
reference_validation,2026-03-16,2026-03-16 13:40:00+00:00,2026-03-16 13:45:00+00:00,2026-03-16 20:00:00+00:00,2302.99,2233.0,69.98999999999978,1,H2_ARRIVAL,2026-03-16 13:45:00+00:00,2026-03-16 13:50:00+00:00,2026-03-16 13:50:00+00:00,2026-03-16 14:10:00+00:00,2026-03-16 14:15:00+00:00,,,2026-03-16 14:10:00+00:00,reference_validation|2026-03-16|2026-03-16T13:45:00+00:00
reference_validation,2026-03-17,2026-03-17 13:30:00+00:00,2026-03-17 13:35:00+00:00,2026-03-17 20:00:00+00:00,2334.73,2301.04,33.690000000000055,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-03-17|2026-03-17T13:35:00+00:00
reference_validation,2026-03-31,2026-03-31 13:30:00+00:00,2026-03-31 13:35:00+00:00,2026-03-31 20:00:00+00:00,2064.31,2011.25,53.059999999999945,3,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-03-31|2026-03-31T13:35:00+00:00
reference_validation,2026-04-10,2026-04-10 14:05:00+00:00,2026-04-10 14:10:00+00:00,2026-04-10 20:00:00+00:00,2227.85,2176.04,51.809999999999945,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-04-10|2026-04-10T14:10:00+00:00
reference_validation,2026-04-14,2026-04-14 14:30:00+00:00,2026-04-14 14:35:00+00:00,2026-04-14 20:00:00+00:00,2395.3,2366.62,28.68000000000029,1,OPPOSITE_BREAK_BEFORE_H2,2026-04-14 14:35:00+00:00,2026-04-14 14:40:00+00:00,2026-04-14 14:40:00+00:00,,,2026-04-14 14:45:00+00:00,2026-04-14 14:50:00+00:00,2026-04-14 14:45:00+00:00,reference_validation|2026-04-14|2026-04-14T14:35:00+00:00
reference_validation,2026-04-15,2026-04-15 14:15:00+00:00,2026-04-15 14:20:00+00:00,2026-04-15 20:00:00+00:00,2340.0,2310.93,29.070000000000164,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-04-15|2026-04-15T14:20:00+00:00
reference_validation,2026-04-22,2026-04-22 13:30:00+00:00,2026-04-22 13:35:00+00:00,2026-04-22 20:00:00+00:00,2414.99,2382.15,32.83999999999969,1,H2_ARRIVAL,2026-04-22 13:35:00+00:00,2026-04-22 13:40:00+00:00,2026-04-22 13:40:00+00:00,2026-04-22 13:45:00+00:00,2026-04-22 13:50:00+00:00,,,2026-04-22 13:45:00+00:00,reference_validation|2026-04-22|2026-04-22T13:35:00+00:00
reference_validation,2026-04-28,2026-04-28 17:35:00+00:00,2026-04-28 17:40:00+00:00,2026-04-28 20:00:00+00:00,2290.32,2256.03,34.289999999999964,4,H2_ARRIVAL,2026-04-28 17:55:00+00:00,2026-04-28 18:00:00+00:00,2026-04-28 18:00:00+00:00,2026-04-28 18:00:00+00:00,2026-04-28 18:05:00+00:00,,,2026-04-28 18:00:00+00:00,reference_validation|2026-04-28|2026-04-28T17:40:00+00:00
reference_validation,2026-05-01,2026-05-01 13:30:00+00:00,2026-05-01 13:35:00+00:00,2026-05-01 20:00:00+00:00,2314.68,2275.68,39.0,2,H2_ARRIVAL,2026-05-01 13:40:00+00:00,2026-05-01 13:45:00+00:00,2026-05-01 13:45:00+00:00,2026-05-01 13:50:00+00:00,2026-05-01 13:55:00+00:00,,,2026-05-01 13:50:00+00:00,reference_validation|2026-05-01|2026-05-01T13:35:00+00:00
reference_validation,2026-05-04,2026-05-04 14:45:00+00:00,2026-05-04 14:50:00+00:00,2026-05-04 20:00:00+00:00,2369.82,2313.05,56.76999999999998,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-05-04|2026-05-04T14:50:00+00:00
reference_validation,2026-05-26,2026-05-26 14:15:00+00:00,2026-05-26 14:20:00+00:00,2026-05-26 20:00:00+00:00,2136.84,2092.94,43.90000000000009,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-05-26|2026-05-26T14:20:00+00:00
reference_validation,2026-06-08,2026-06-08 15:00:00+00:00,2026-06-08 15:05:00+00:00,2026-06-08 20:00:00+00:00,1698.0,1656.07,41.930000000000064,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-06-08|2026-06-08T15:05:00+00:00
reference_validation,2026-06-26,2026-06-26 15:25:00+00:00,2026-06-26 15:30:00+00:00,2026-06-26 20:00:00+00:00,1581.34,1520.34,61.0,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-06-26|2026-06-26T15:30:00+00:00
reference_validation,2026-07-03,2026-07-03 13:40:00+00:00,2026-07-03 13:45:00+00:00,2026-07-03 20:00:00+00:00,1748.67,1714.9,33.76999999999998,3,H2_ARRIVAL,2026-07-03 13:55:00+00:00,2026-07-03 14:00:00+00:00,2026-07-03 14:00:00+00:00,2026-07-03 19:30:00+00:00,2026-07-03 19:35:00+00:00,,,2026-07-03 19:30:00+00:00,reference_validation|2026-07-03|2026-07-03T13:45:00+00:00
reference_validation,2026-07-10,2026-07-10 13:50:00+00:00,2026-07-10 13:55:00+00:00,2026-07-10 20:00:00+00:00,1806.82,1771.66,35.159999999999854,1,NO_H2_BY_SESSION_END,2026-07-10 13:55:00+00:00,2026-07-10 14:00:00+00:00,2026-07-10 14:00:00+00:00,,,,,,reference_validation|2026-07-10|2026-07-10T13:55:00+00:00
reference_validation,2026-07-14,2026-07-14 14:55:00+00:00,2026-07-14 15:00:00+00:00,2026-07-14 20:00:00+00:00,1882.65,1777.61,105.04000000000019,1,H2_ARRIVAL,2026-07-14 15:00:00+00:00,2026-07-14 15:05:00+00:00,2026-07-14 15:05:00+00:00,2026-07-14 15:25:00+00:00,2026-07-14 15:30:00+00:00,,,2026-07-14 15:25:00+00:00,reference_validation|2026-07-14|2026-07-14T15:00:00+00:00
reference_validation,2026-07-22,2026-07-22 13:35:00+00:00,2026-07-22 13:40:00+00:00,2026-07-22 20:00:00+00:00,1932.9,1912.28,20.62000000000012,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2026-07-22|2026-07-22T13:40:00+00:00
