role,partition,dev_block,execution_start,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,loss_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_start,latent_target_visit_entry_eligible,visit_count_through_watch
CENTRAL,external,,2021-03-25 18:00:00+00:00,2021-03-25 18:30:00+00:00,2021-03-25 18:55:00+00:00,-0.0535876962649561,-0.3035876962649562,L4_BREAK_FAIL_30M,True,365.0,7.0,2021-03-26 00:00:00+00:00,True,8
CENTRAL,external,,2021-03-31 18:00:00+00:00,2021-03-31 19:05:00+00:00,2021-03-31 19:50:00+00:00,-0.8404470873811243,-1.0904470873811245,L5_BREAK_FAIL_LATE,True,495.0,7.0,2021-04-01 03:45:00+00:00,True,7
CENTRAL,external,,2021-04-03 18:00:00+00:00,2021-04-03 19:05:00+00:00,2021-04-03 19:15:00+00:00,-1.3594515532743825,-1.6094515532743825,L2_BREAK_FAST_FAIL_5M,True,155.0,2.0,2021-04-03 21:25:00+00:00,True,2
CENTRAL,external,,2021-04-06 18:00:00+00:00,2021-04-06 18:15:00+00:00,2021-04-06 18:25:00+00:00,-0.4278374053306444,-0.6778374053306444,L2_BREAK_FAST_FAIL_5M,True,335.0,4.0,2021-04-06 20:20:00+00:00,True,4
CENTRAL,external,,2021-04-12 18:00:00+00:00,2021-04-12 21:50:00+00:00,2021-04-12 22:00:00+00:00,-0.8221706720228927,-1.0721706720228927,L2_BREAK_FAST_FAIL_5M,True,130.0,2.0,2021-04-12 23:00:00+00:00,True,2
CENTRAL,external,,2021-04-13 18:00:00+00:00,2021-04-13 18:00:00+00:00,2021-04-13 18:10:00+00:00,-3.39475205014661,-3.64475205014661,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,external,,2021-04-15 18:00:00+00:00,2021-04-15 20:35:00+00:00,2021-04-15 20:50:00+00:00,-0.1278196842313117,-0.3778196842313117,L2_BREAK_FAST_FAIL_5M,True,80.0,1.0,2021-04-15 20:35:00+00:00,False,2
CENTRAL,external,,2021-04-16 18:00:00+00:00,2021-04-17 04:25:00+00:00,2021-04-17 04:35:00+00:00,-2.137839958659571,-2.387839958659571,L2_BREAK_FAST_FAIL_5M,True,270.0,2.0,2021-04-17 07:50:00+00:00,True,5
CENTRAL,external,,2021-04-19 18:00:00+00:00,2021-04-19 19:10:00+00:00,2021-04-20 00:40:00+00:00,-89.97636262513903,-90.22636262513905,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CENTRAL,external,,2021-04-21 18:00:00+00:00,2021-04-22 01:05:00+00:00,2021-04-22 01:50:00+00:00,-0.81582994351731,-1.06582994351731,L5_BREAK_FAIL_LATE,True,100.0,2.0,2021-04-22 02:30:00+00:00,True,2
CENTRAL,external,,2021-04-22 18:00:00+00:00,2021-04-22 18:10:00+00:00,2021-04-22 18:25:00+00:00,-2.7880010083186635,-3.0380010083186635,L2_BREAK_FAST_FAIL_5M,True,345.0,5.0,2021-04-23 00:00:00+00:00,True,5
CENTRAL,external,,2021-04-23 18:00:00+00:00,2021-04-23 19:15:00+00:00,2021-04-23 19:45:00+00:00,-1.0052742087294786,-1.2552742087294786,L4_BREAK_FAIL_30M,True,25.0,1.0,2021-04-23 19:15:00+00:00,False,9
CENTRAL,external,,2021-04-27 18:00:00+00:00,2021-04-27 21:35:00+00:00,2021-04-27 21:50:00+00:00,-0.6700498939836708,-0.9200498939836708,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
CENTRAL,external,,2021-04-30 18:00:00+00:00,2021-04-30 18:00:00+00:00,2021-04-30 18:15:00+00:00,-0.7998443793482135,-1.0498443793482135,L3_BREAK_FAST_FAIL_10M,False,,,,False,6
CENTRAL,external,,2021-05-01 18:00:00+00:00,2021-05-01 19:10:00+00:00,2021-05-02 05:55:00+00:00,-17.302116940842605,-17.552116940842605,L1_NEVER_BREAK_TIME,False,,,,False,6
CENTRAL,external,,2021-05-02 18:00:00+00:00,2021-05-02 18:00:00+00:00,2021-05-02 18:25:00+00:00,-0.8036741773545519,-1.053674177354552,L4_BREAK_FAIL_30M,True,665.0,5.0,2021-05-03 04:20:00+00:00,True,5
CENTRAL,external,,2021-05-05 18:00:00+00:00,2021-05-05 18:50:00+00:00,2021-05-06 01:05:00+00:00,-17.979904812268632,-18.229904812268632,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,3
CENTRAL,external,,2021-05-08 18:00:00+00:00,2021-05-08 22:20:00+00:00,2021-05-08 22:40:00+00:00,-0.725276319288537,-0.975276319288537,L4_BREAK_FAIL_30M,True,10.0,1.0,2021-05-08 22:20:00+00:00,False,3
CENTRAL,external,,2021-05-09 18:00:00+00:00,2021-05-09 18:00:00+00:00,2021-05-09 18:45:00+00:00,-1.236816960019982,-1.486816960019982,L5_BREAK_FAIL_LATE,True,435.0,4.0,2021-05-10 01:10:00+00:00,True,4
CENTRAL,external,,2021-05-11 18:00:00+00:00,2021-05-11 18:10:00+00:00,2021-05-11 19:00:00+00:00,-0.2251931920542182,-0.4751931920542183,L5_BREAK_FAIL_LATE,True,45.0,1.0,2021-05-11 18:10:00+00:00,False,1
CENTRAL,external,,2021-05-12 18:00:00+00:00,2021-05-12 21:50:00+00:00,2021-05-12 22:10:00+00:00,-23.236514522821604,-23.486514522821604,L3_BREAK_FAST_FAIL_10M,False,,,,False,2
CENTRAL,external,,2021-05-23 18:00:00+00:00,2021-05-23 21:10:00+00:00,2021-05-23 21:25:00+00:00,-5.540109575598917,-5.790109575598917,L3_BREAK_FAST_FAIL_10M,True,330.0,2.0,2021-05-23 23:00:00+00:00,True,2
CENTRAL,external,,2021-05-24 18:00:00+00:00,2021-05-24 18:25:00+00:00,2021-05-24 18:40:00+00:00,-6.899114586699451,-7.149114586699451,L3_BREAK_FAST_FAIL_10M,True,70.0,4.0,2021-05-24 19:40:00+00:00,True,6
CENTRAL,external,,2021-05-26 18:00:00+00:00,2021-05-26 22:20:00+00:00,2021-05-26 22:35:00+00:00,-3.148578884665576,-3.398578884665576,L2_BREAK_FAST_FAIL_5M,False,,,,False,4
CENTRAL,external,,2021-05-27 18:00:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:45:00+00:00,-0.2856408352138739,-0.535640835213874,L3_BREAK_FAST_FAIL_10M,False,,,,False,2
CENTRAL,external,,2021-05-29 18:00:00+00:00,2021-05-29 23:30:00+00:00,2021-05-30 00:40:00+00:00,-26.636307781271466,-26.886307781271466,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,310.0,2.0,2021-05-30 05:25:00+00:00,True,2
CENTRAL,external,,2021-06-02 18:00:00+00:00,2021-06-03 02:15:00+00:00,2021-06-03 03:15:00+00:00,-0.6999999999999784,-0.9499999999999784,L5_BREAK_FAIL_LATE,True,30.0,1.0,2021-06-03 02:15:00+00:00,False,1
CENTRAL,external,,2021-06-05 18:00:00+00:00,2021-06-06 02:15:00+00:00,2021-06-06 02:25:00+00:00,-4.085449891711002,-4.335449891711002,L2_BREAK_FAST_FAIL_5M,True,445.0,2.0,2021-06-06 08:55:00+00:00,True,3
CENTRAL,external,,2021-06-06 18:00:00+00:00,2021-06-07 01:30:00+00:00,2021-06-07 01:40:00+00:00,-1.0121923165401503,-1.2621923165401503,L2_BREAK_FAST_FAIL_5M,False,,,,False,6
CENTRAL,external,,2021-06-12 18:00:00+00:00,2021-06-12 21:10:00+00:00,2021-06-12 21:25:00+00:00,-0.2949457031773406,-0.5449457031773406,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
CENTRAL,external,,2021-06-15 18:00:00+00:00,2021-06-15 18:00:00+00:00,2021-06-15 18:10:00+00:00,-0.7024002712718302,-0.9524002712718302,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,external,,2021-06-18 18:00:00+00:00,2021-06-19 00:05:00+00:00,2021-06-19 03:30:00+00:00,-26.74537435456109,-26.99537435456109,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,2
CENTRAL,external,,2021-06-20 18:00:00+00:00,2021-06-20 19:00:00+00:00,2021-06-20 19:10:00+00:00,-2.5116144018582087,-2.7616144018582087,L2_BREAK_FAST_FAIL_5M,True,25.0,2.0,2021-06-20 19:15:00+00:00,True,3
CENTRAL,external,,2021-06-24 18:00:00+00:00,2021-06-25 04:10:00+00:00,2021-06-25 05:55:00+00:00,-19.916269757000283,-20.166269757000283,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,external,,2021-06-28 18:00:00+00:00,2021-06-28 21:50:00+00:00,2021-06-29 05:55:00+00:00,-11.568914956011756,-11.818914956011756,L1_NEVER_BREAK_TIME,True,465.0,4.0,2021-06-29 10:35:00+00:00,True,4
CENTRAL,external,,2021-07-01 18:00:00+00:00,2021-07-01 18:05:00+00:00,2021-07-01 18:15:00+00:00,-2.574981711777557,-2.824981711777558,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CENTRAL,external,,2021-07-02 18:00:00+00:00,2021-07-02 19:50:00+00:00,2021-07-02 20:05:00+00:00,-1.3403614457832005,-1.5903614457832005,L3_BREAK_FAST_FAIL_10M,True,170.0,2.0,2021-07-02 22:45:00+00:00,True,2
CENTRAL,external,,2021-07-04 18:00:00+00:00,2021-07-04 21:50:00+00:00,2021-07-04 22:50:00+00:00,-11.2014274385408,-11.4514274385408,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CENTRAL,external,,2021-07-11 18:00:00+00:00,2021-07-12 03:40:00+00:00,2021-07-12 03:50:00+00:00,-0.1688670555726745,-0.4188670555726745,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CENTRAL,external,,2021-07-14 18:00:00+00:00,2021-07-14 18:30:00+00:00,2021-07-14 18:50:00+00:00,-5.259781911481687,-5.509781911481687,L4_BREAK_FAIL_30M,False,,,,False,4
CENTRAL,external,,2021-07-18 18:00:00+00:00,2021-07-18 22:00:00+00:00,2021-07-18 22:10:00+00:00,-0.2944098921723315,-0.5444098921723315,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,external,,2021-07-19 18:00:00+00:00,2021-07-19 23:40:00+00:00,2021-07-20 01:15:00+00:00,-18.653100775193774,-18.903100775193774,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,2
CENTRAL,external,,2021-07-20 18:00:00+00:00,2021-07-20 20:05:00+00:00,2021-07-20 21:15:00+00:00,-1.5663506119209525,-1.8163506119209525,L5_BREAK_FAIL_LATE,True,415.0,2.0,2021-07-21 03:30:00+00:00,True,2
CENTRAL,external,,2021-07-26 18:00:00+00:00,2021-07-26 18:05:00+00:00,2021-07-26 18:35:00+00:00,-0.3113733202229074,-0.5613733202229074,L4_BREAK_FAIL_30M,True,45.0,2.0,2021-07-26 19:10:00+00:00,True,2
CENTRAL,external,,2021-07-29 18:00:00+00:00,2021-07-29 18:55:00+00:00,2021-07-29 19:10:00+00:00,-0.8245110649385268,-1.0745110649385268,L3_BREAK_FAST_FAIL_10M,True,35.0,1.0,2021-07-29 18:55:00+00:00,False,1
CENTRAL,external,,2021-07-31 18:00:00+00:00,2021-07-31 18:45:00+00:00,2021-07-31 18:55:00+00:00,-1.729056799515849,-1.9790567995158488,L2_BREAK_FAST_FAIL_5M,True,135.0,2.0,2021-07-31 20:25:00+00:00,True,2
CENTRAL,external,,2021-08-01 18:00:00+00:00,2021-08-01 20:15:00+00:00,2021-08-01 20:30:00+00:00,-0.1805555555555171,-0.4305555555555171,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CENTRAL,external,,2021-08-04 18:00:00+00:00,2021-08-04 19:40:00+00:00,2021-08-04 20:00:00+00:00,-0.9638952383575484,-1.2138952383575483,L4_BREAK_FAIL_30M,True,440.0,7.0,2021-08-05 02:50:00+00:00,True,7
CENTRAL,external,,2021-08-07 18:00:00+00:00,2021-08-07 21:15:00+00:00,2021-08-07 21:35:00+00:00,-0.9835227998468145,-1.2335227998468143,L4_BREAK_FAIL_30M,False,,,,False,8
CENTRAL,external,,2021-08-10 18:00:00+00:00,2021-08-10 21:35:00+00:00,2021-08-10 21:45:00+00:00,-2.471349308264481,-2.721349308264481,L2_BREAK_FAST_FAIL_5M,True,435.0,6.0,2021-08-11 01:10:00+00:00,True,6
CENTRAL,external,,2021-08-11 18:00:00+00:00,2021-08-11 20:00:00+00:00,2021-08-11 20:15:00+00:00,-1.7593082354023235,-2.009308235402324,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CENTRAL,external,,2021-08-12 18:00:00+00:00,2021-08-12 18:00:00+00:00,2021-08-12 18:10:00+00:00,-0.0244965949733333,-0.2744965949733333,L2_BREAK_FAST_FAIL_5M,True,355.0,2.0,2021-08-12 23:10:00+00:00,True,2
CENTRAL,external,,2021-08-13 18:00:00+00:00,2021-08-13 20:05:00+00:00,2021-08-13 20:20:00+00:00,-1.1328363957677223,-1.3828363957677223,L2_BREAK_FAST_FAIL_5M,True,205.0,6.0,2021-08-13 23:10:00+00:00,True,10
CENTRAL,external,,2021-08-14 18:00:00+00:00,2021-08-14 23:40:00+00:00,2021-08-14 23:50:00+00:00,-0.972168840858212,-1.222168840858212,L2_BREAK_FAST_FAIL_5M,True,60.0,3.0,2021-08-15 00:45:00+00:00,True,4
CENTRAL,external,,2021-08-15 18:00:00+00:00,2021-08-15 19:25:00+00:00,2021-08-15 20:10:00+00:00,-0.8143939393939204,-1.0643939393939204,L5_BREAK_FAIL_LATE,True,270.0,5.0,2021-08-15 22:10:00+00:00,True,5
CENTRAL,external,,2021-08-19 18:00:00+00:00,2021-08-19 21:50:00+00:00,2021-08-19 22:00:00+00:00,-0.3691027447821904,-0.6191027447821904,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CENTRAL,external,,2021-08-20 18:00:00+00:00,2021-08-20 18:15:00+00:00,2021-08-20 18:25:00+00:00,-2.7609305693853115,-3.0109305693853115,L2_BREAK_FAST_FAIL_5M,True,185.0,3.0,2021-08-20 19:40:00+00:00,True,3
CENTRAL,external,,2021-08-22 18:00:00+00:00,2021-08-23 03:50:00+00:00,2021-08-23 05:55:00+00:00,-14.087848077911524,-14.337848077911524,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,external,,2021-08-23 18:00:00+00:00,2021-08-23 18:30:00+00:00,2021-08-23 19:05:00+00:00,-1.8840619282963769,-2.1340619282963766,L4_BREAK_FAIL_30M,True,150.0,3.0,2021-08-23 20:40:00+00:00,True,3
CENTRAL,external,,2021-08-25 18:00:00+00:00,2021-08-25 22:30:00+00:00,2021-08-25 22:45:00+00:00,-1.53682798703475,-1.78682798703475,L3_BREAK_FAST_FAIL_10M,True,135.0,2.0,2021-08-25 23:15:00+00:00,True,2
CENTRAL,external,,2021-08-27 18:00:00+00:00,2021-08-27 18:40:00+00:00,2021-08-27 19:05:00+00:00,-3.7911435160381535,-4.0411435160381535,L4_BREAK_FAIL_30M,True,200.0,3.0,2021-08-27 20:20:00+00:00,True,3
CENTRAL,external,,2021-08-28 18:00:00+00:00,2021-08-28 22:05:00+00:00,2021-08-28 22:15:00+00:00,-0.06210730071321,-0.31210730071321,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CENTRAL,external,,2021-09-02 18:00:00+00:00,2021-09-02 21:00:00+00:00,2021-09-02 21:35:00+00:00,-0.4616411147663202,-0.7116411147663202,L4_BREAK_FAIL_30M,True,205.0,5.0,2021-09-03 00:00:00+00:00,True,5
CENTRAL,external,,2021-09-03 18:00:00+00:00,2021-09-03 20:00:00+00:00,2021-09-03 20:30:00+00:00,-2.686170397845577,-2.936170397845577,L4_BREAK_FAIL_30M,True,70.0,2.0,2021-09-03 21:30:00+00:00,True,2
CENTRAL,external,,2021-09-04 18:00:00+00:00,2021-09-05 01:05:00+00:00,2021-09-05 01:35:00+00:00,-3.468501690764181,-3.718501690764181,L4_BREAK_FAIL_30M,False,,,,False,2
CENTRAL,external,,2021-09-10 18:00:00+00:00,2021-09-10 18:40:00+00:00,2021-09-10 19:00:00+00:00,-0.0692302153889601,-0.3192302153889601,L4_BREAK_FAIL_30M,True,380.0,3.0,2021-09-11 00:00:00+00:00,True,6
CENTRAL,external,,2021-09-14 18:00:00+00:00,2021-09-15 01:05:00+00:00,2021-09-15 04:10:00+00:00,-24.81817959203664,-25.06817959203664,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,115.0,3.0,2021-09-15 06:05:00+00:00,True,7
CENTRAL,external,,2021-09-17 18:00:00+00:00,2021-09-17 22:15:00+00:00,2021-09-17 22:50:00+00:00,-0.6062059045141011,-0.8562059045141011,L4_BREAK_FAIL_30M,True,55.0,2.0,2021-09-17 23:10:00+00:00,True,6
CENTRAL,external,,2021-09-29 18:00:00+00:00,2021-09-30 01:10:00+00:00,2021-09-30 01:55:00+00:00,-1.0138548131043423,-1.2638548131043423,L5_BREAK_FAIL_LATE,True,125.0,4.0,2021-09-30 03:40:00+00:00,True,7
CENTRAL,external,,2021-10-01 18:00:00+00:00,2021-10-01 18:05:00+00:00,2021-10-01 18:50:00+00:00,-0.0277563608326314,-0.2777563608326314,L5_BREAK_FAIL_LATE,False,,,,False,3
CENTRAL,external,,2021-10-10 18:00:00+00:00,2021-10-10 20:30:00+00:00,2021-10-10 21:05:00+00:00,-13.625703413209678,-13.875703413209678,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CENTRAL,external,,2021-10-12 18:00:00+00:00,2021-10-12 18:35:00+00:00,2021-10-12 19:55:00+00:00,-0.0066720042701251,-0.2566720042701251,L5_BREAK_FAIL_LATE,True,255.0,4.0,2021-10-12 22:10:00+00:00,True,8
CENTRAL,external,,2021-10-13 18:00:00+00:00,2021-10-13 22:20:00+00:00,2021-10-13 22:35:00+00:00,-0.0912205307007085,-0.3412205307007085,L3_BREAK_FAST_FAIL_10M,True,200.0,2.0,2021-10-14 00:45:00+00:00,True,2
CENTRAL,external,,2021-10-14 18:00:00+00:00,2021-10-15 04:30:00+00:00,2021-10-15 05:55:00+00:00,-3.1745217374574697,-3.4245217374574697,L1_NEVER_BREAK_TIME,True,15.0,2.0,2021-10-15 06:00:00+00:00,True,2
CENTRAL,external,,2021-10-15 18:00:00+00:00,2021-10-15 23:30:00+00:00,2021-10-15 23:40:00+00:00,-1.5836840718753686,-1.8336840718753689,L2_BREAK_FAST_FAIL_5M,False,,,,False,4
CENTRAL,external,,2021-10-19 18:00:00+00:00,2021-10-19 22:35:00+00:00,2021-10-20 05:55:00+00:00,-4.330946698488436,-4.580946698488436,L1_NEVER_BREAK_TIME,True,200.0,8.0,2021-10-20 09:00:00+00:00,True,8
CENTRAL,external,,2021-10-21 18:00:00+00:00,2021-10-21 19:05:00+00:00,2021-10-21 19:15:00+00:00,-2.773325123937076,-3.0233251239370764,L2_BREAK_FAST_FAIL_5M,True,305.0,5.0,2021-10-21 23:35:00+00:00,True,5
CENTRAL,external,,2021-10-24 18:00:00+00:00,2021-10-24 19:10:00+00:00,2021-10-24 19:20:00+00:00,-2.415143603133163,-2.6651436031331635,L2_BREAK_FAST_FAIL_5M,True,85.0,4.0,2021-10-24 20:30:00+00:00,True,4
CENTRAL,external,,2021-10-26 18:00:00+00:00,2021-10-26 18:00:00+00:00,2021-10-26 18:20:00+00:00,-0.922093847598282,-1.172093847598282,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
CENTRAL,external,,2021-10-28 18:00:00+00:00,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,-2.331927561399161,-2.581927561399161,L2_BREAK_FAST_FAIL_5M,True,10.0,1.0,2021-10-29 01:25:00+00:00,False,1
CENTRAL,external,,2021-10-30 18:00:00+00:00,2021-10-30 19:30:00+00:00,2021-10-30 19:40:00+00:00,-0.8453802155333756,-1.0953802155333756,L2_BREAK_FAST_FAIL_5M,True,260.0,3.0,2021-10-30 23:55:00+00:00,True,3
CENTRAL,external,,2021-10-31 18:00:00+00:00,2021-10-31 21:15:00+00:00,2021-10-31 23:00:00+00:00,-0.0717274948801582,-0.3217274948801583,L5_BREAK_FAIL_LATE,True,75.0,2.0,2021-10-31 23:10:00+00:00,True,7
CENTRAL,external,,2021-11-01 18:00:00+00:00,2021-11-01 20:00:00+00:00,2021-11-01 20:20:00+00:00,-1.491213535930458,-1.741213535930458,L4_BREAK_FAIL_30M,False,,,,False,4
CENTRAL,external,,2021-11-02 18:00:00+00:00,2021-11-02 18:00:00+00:00,2021-11-02 18:20:00+00:00,-0.9546961737640358,-1.2046961737640358,L4_BREAK_FAIL_30M,True,320.0,5.0,2021-11-02 23:25:00+00:00,True,5
CENTRAL,external,,2021-11-05 18:00:00+00:00,2021-11-05 18:10:00+00:00,2021-11-05 18:20:00+00:00,-2.5666101438813205,-2.816610143881321,L2_BREAK_FAST_FAIL_5M,True,395.0,2.0,2021-11-06 00:35:00+00:00,True,2
CENTRAL,external,,2021-11-12 18:00:00+00:00,2021-11-12 18:00:00+00:00,2021-11-12 18:45:00+00:00,-1.848196273238012,-2.0981962732380124,L5_BREAK_FAIL_LATE,False,,,,False,6
CENTRAL,external,,2021-11-13 18:00:00+00:00,2021-11-13 20:35:00+00:00,2021-11-14 05:55:00+00:00,-3.317941539040137,-3.567941539040137,L1_NEVER_BREAK_TIME,False,,,,False,5
CENTRAL,external,,2021-11-17 18:00:00+00:00,2021-11-18 00:00:00+00:00,2021-11-18 00:15:00+00:00,-0.4833054444814411,-0.7333054444814411,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CENTRAL,external,,2021-11-19 18:00:00+00:00,2021-11-20 01:10:00+00:00,2021-11-20 02:30:00+00:00,-0.3143780099416626,-0.5643780099416627,L5_BREAK_FAIL_LATE,False,,,,False,1
CENTRAL,external,,2021-11-20 18:00:00+00:00,2021-11-20 18:25:00+00:00,2021-11-20 18:35:00+00:00,-1.6103995092115464,-1.8603995092115464,L2_BREAK_FAST_FAIL_5M,True,270.0,2.0,2021-11-20 19:50:00+00:00,True,2
CENTRAL,external,,2021-11-23 18:00:00+00:00,2021-11-23 20:05:00+00:00,2021-11-23 20:15:00+00:00,-0.3226524254561491,-0.5726524254561491,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CENTRAL,external,,2021-11-26 18:00:00+00:00,2021-11-26 19:45:00+00:00,2021-11-27 05:55:00+00:00,-10.961890774751293,-11.211890774751293,L1_NEVER_BREAK_TIME,False,,,,False,19
CENTRAL,external,,2021-12-01 18:00:00+00:00,2021-12-01 19:45:00+00:00,2021-12-01 19:55:00+00:00,-2.1194580058101486,-2.3694580058101486,L2_BREAK_FAST_FAIL_5M,True,325.0,2.0,2021-12-02 01:15:00+00:00,True,2
CENTRAL,external,,2021-12-04 18:00:00+00:00,2021-12-04 19:35:00+00:00,2021-12-04 19:50:00+00:00,-0.5371837120116685,-0.7871837120116685,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
CENTRAL,external,,2021-12-05 18:00:00+00:00,2021-12-05 23:10:00+00:00,2021-12-05 23:25:00+00:00,-4.694499193692914,-4.944499193692914,L3_BREAK_FAST_FAIL_10M,False,,,,False,4
CENTRAL,external,,2021-12-08 18:00:00+00:00,2021-12-09 00:05:00+00:00,2021-12-09 00:20:00+00:00,-0.489189423317049,-0.7391894233170491,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,external,,2021-12-12 18:00:00+00:00,2021-12-12 18:00:00+00:00,2021-12-12 18:50:00+00:00,-0.7973073790797924,-1.0473073790797924,L5_BREAK_FAIL_LATE,False,,,,False,3
CENTRAL,external,,2021-12-14 18:00:00+00:00,2021-12-14 21:35:00+00:00,2021-12-14 21:55:00+00:00,-2.7217617221328427,-2.971761722132843,L4_BREAK_FAIL_30M,True,500.0,7.0,2021-12-15 05:25:00+00:00,True,7
CENTRAL,external,,2021-12-18 18:00:00+00:00,2021-12-18 21:45:00+00:00,2021-12-18 22:05:00+00:00,-1.388737610282076,-1.638737610282076,L3_BREAK_FAST_FAIL_10M,True,375.0,6.0,2021-12-19 03:20:00+00:00,True,6
CENTRAL,external,,2021-12-25 18:00:00+00:00,2021-12-25 21:30:00+00:00,2021-12-25 22:00:00+00:00,-0.5182958432672913,-0.7682958432672913,L4_BREAK_FAIL_30M,True,130.0,2.0,2021-12-25 23:25:00+00:00,True,7
CENTRAL,external,,2021-12-26 18:00:00+00:00,2021-12-27 03:50:00+00:00,2021-12-27 04:05:00+00:00,-1.2210316471468197,-1.4710316471468197,L3_BREAK_FAST_FAIL_10M,True,585.0,6.0,2021-12-27 12:30:00+00:00,True,6
CENTRAL,external,,2021-12-29 18:00:00+00:00,2021-12-29 18:25:00+00:00,2021-12-29 18:45:00+00:00,-1.1030035635499202,-1.3530035635499202,L4_BREAK_FAIL_30M,False,,,,False,1
CENTRAL,reference_validation,,2025-01-01 18:00:00+00:00,2025-01-01 19:10:00+00:00,2025-01-01 19:25:00+00:00,-0.1300660735654157,-0.3800660735654158,L3_BREAK_FAST_FAIL_10M,True,20.0,1.0,2025-01-01 19:10:00+00:00,False,1
CENTRAL,reference_validation,,2025-01-04 18:00:00+00:00,2025-01-04 22:55:00+00:00,2025-01-04 23:05:00+00:00,-0.4607445632141549,-0.7107445632141549,L2_BREAK_FAST_FAIL_5M,True,270.0,7.0,2025-01-05 03:25:00+00:00,True,7
CENTRAL,reference_validation,,2025-01-05 18:00:00+00:00,2025-01-05 22:20:00+00:00,2025-01-06 01:15:00+00:00,-6.255543625414306,-6.505543625414306,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,45.0,4.0,2025-01-06 01:50:00+00:00,True,8
CENTRAL,reference_validation,,2025-01-12 18:00:00+00:00,2025-01-13 00:25:00+00:00,2025-01-13 00:45:00+00:00,-0.1309037595559337,-0.3809037595559337,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CENTRAL,reference_validation,,2025-01-18 18:00:00+00:00,2025-01-19 04:40:00+00:00,2025-01-19 05:15:00+00:00,-2.45659401551529,-2.7065940155152903,L4_BREAK_FAIL_30M,True,325.0,3.0,2025-01-19 06:25:00+00:00,True,5
CENTRAL,reference_validation,,2025-01-23 18:00:00+00:00,2025-01-23 20:25:00+00:00,2025-01-23 20:50:00+00:00,-4.782540798001056,-5.032540798001056,L4_BREAK_FAIL_30M,True,545.0,3.0,2025-01-24 05:05:00+00:00,True,3
CENTRAL,reference_validation,,2025-01-25 18:00:00+00:00,2025-01-25 18:00:00+00:00,2025-01-25 18:15:00+00:00,-0.3487290762554385,-0.5987290762554385,L3_BREAK_FAST_FAIL_10M,False,,,,False,5
CENTRAL,reference_validation,,2025-01-26 18:00:00+00:00,2025-01-26 18:00:00+00:00,2025-01-26 18:10:00+00:00,-0.0584453535943385,-0.3084453535943385,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CENTRAL,reference_validation,,2025-01-29 18:00:00+00:00,2025-01-29 18:55:00+00:00,2025-01-29 19:05:00+00:00,-7.539321461068504,-7.789321461068504,L2_BREAK_FAST_FAIL_5M,True,35.0,2.0,2025-01-29 19:40:00+00:00,True,3
CENTRAL,reference_validation,,2025-02-04 18:00:00+00:00,2025-02-04 19:15:00+00:00,2025-02-04 20:00:00+00:00,-22.306880249690188,-22.556880249690188,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CENTRAL,reference_validation,,2025-02-08 18:00:00+00:00,2025-02-08 18:00:00+00:00,2025-02-08 18:10:00+00:00,-0.0508155902230189,-0.3008155902230189,L2_BREAK_FAST_FAIL_5M,True,210.0,3.0,2025-02-08 19:00:00+00:00,True,3
CENTRAL,reference_validation,,2025-02-12 18:00:00+00:00,2025-02-12 22:20:00+00:00,2025-02-12 22:55:00+00:00,-0.2543364362378453,-0.5043364362378453,L4_BREAK_FAIL_30M,False,,,,False,5
