partition,date_utc,signal_ts,variant,H,L,range,F85,F35,E20,touch_bar_start,frozen_h2_bar_start,session_end,confirmation_status,confirmation_kind,confirmation_bar_start,confirmation_ts,confirmation_close,minutes_touch_to_confirmation,entry_executed,entry_bar_start,entry_px,entry_fraction,entry_on_frozen_h2_bar_open,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,h2_before_exit,accepted_close_above_H_before_exit
reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,SAME_BAR_REJECTION,113121.8,112356.4,765.4000000000087,113006.99,112624.29,113274.88,2025-09-24 14:00:00+00:00,2025-09-24 14:10:00+00:00,2025-09-24 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-09-26,2025-09-26 13:50:00+00:00,EARLY_RECLAIM,109653.6,108566.0,1087.6000000000058,109490.46,108946.66,109871.12000000001,2025-09-26 14:10:00+00:00,2025-09-26 17:25:00+00:00,2025-09-26 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2025-09-26 17:10:00+00:00,2025-09-26 17:15:00+00:00,109521.7,185.0,True,2025-09-26 17:15:00+00:00,109521.6,0.8786318499448333,False,0.6079243051448893,2025-09-26 17:25:00+00:00,2025-09-26 17:25:00+00:00,109871.12000000001,TP_E20,0.003191333946910957,1.1956669734554786,10.0,True,False
reference_validation,2025-09-26,2025-09-26 13:50:00+00:00,SAME_BAR_REJECTION,109653.6,108566.0,1087.6000000000058,109490.46,108946.66,109871.12000000001,2025-09-26 14:10:00+00:00,2025-09-26 17:25:00+00:00,2025-09-26 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-10-03,2025-10-03 13:35:00+00:00,EARLY_RECLAIM,120540.0,119200.0,1340.0,120339.0,119669.0,120808.0,2025-10-03 13:40:00+00:00,2025-10-03 14:35:00+00:00,2025-10-03 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2025-10-03 13:45:00+00:00,2025-10-03 13:50:00+00:00,120428.0,10.0,True,2025-10-03 13:50:00+00:00,120428.0,0.9164179104477612,False,0.5006587615283268,2025-10-03 14:45:00+00:00,2025-10-03 14:45:00+00:00,120808.0,TP_E20,0.00315541236257344,1.17770618128672,55.0,True,True
reference_validation,2025-10-03,2025-10-03 13:35:00+00:00,SAME_BAR_REJECTION,120540.0,119200.0,1340.0,120339.0,119669.0,120808.0,2025-10-03 13:40:00+00:00,2025-10-03 14:35:00+00:00,2025-10-03 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-10-06,2025-10-06 13:45:00+00:00,EARLY_RECLAIM,124898.8,123332.3,1566.5,124663.825,123880.575,125212.1,2025-10-06 13:50:00+00:00,2025-10-06 13:55:00+00:00,2025-10-06 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2025-10-06,2025-10-06 13:45:00+00:00,SAME_BAR_REJECTION,124898.8,123332.3,1566.5,124663.825,123880.575,125212.1,2025-10-06 13:50:00+00:00,2025-10-06 13:55:00+00:00,2025-10-06 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-10-08,2025-10-08 14:05:00+00:00,EARLY_RECLAIM,123150.0,121468.5,1681.5,122897.775,122057.025,123486.3,2025-10-08 14:10:00+00:00,2025-10-08 17:05:00+00:00,2025-10-08 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2025-10-08 14:15:00+00:00,2025-10-08 14:20:00+00:00,123017.6,10.0,True,2025-10-08 14:20:00+00:00,123017.7,0.9213202497769831,False,0.4877820282613833,2025-10-08 15:45:00+00:00,2025-10-08 15:50:00+00:00,122011.1,CLOSE_INVALIDATION_F35,-0.008182562346719102,-4.4912811733595515,90.0,False,False
reference_validation,2025-10-08,2025-10-08 14:05:00+00:00,SAME_BAR_REJECTION,123150.0,121468.5,1681.5,122897.775,122057.025,123486.3,2025-10-08 14:10:00+00:00,2025-10-08 17:05:00+00:00,2025-10-08 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,EARLY_RECLAIM,115376.3,113600.5,1775.800000000003,115109.93000000001,114222.03,115731.46,2025-10-13 13:50:00+00:00,2025-10-13 14:00:00+00:00,2025-10-13 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2025-10-13 13:55:00+00:00,2025-10-13 14:00:00+00:00,115291.5,10.0,True,2025-10-13 14:00:00+00:00,115291.4,0.9521905620002205,True,0.41151332092728815,2025-10-13 14:45:00+00:00,2025-10-13 14:50:00+00:00,114117.1,CLOSE_INVALIDATION_F35,-0.010185495188713034,-5.492747594356517,50.0,True,False
reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,SAME_BAR_REJECTION,115376.3,113600.5,1775.800000000003,115109.93000000001,114222.03,115731.46,2025-10-13 13:50:00+00:00,2025-10-13 14:00:00+00:00,2025-10-13 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,EARLY_RECLAIM,115140.3,114058.0,1082.300000000003,114977.955,114436.80500000001,115356.76000000001,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,2025-10-28 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,115080.0,5.0,True,2025-10-28 13:45:00+00:00,115079.9,0.944192922479896,True,0.4305118217371009,2025-10-28 13:45:00+00:00,2025-10-28 13:45:00+00:00,115356.76000000001,TP_E20,0.0024058067481811385,0.8029033740905692,0.0,True,False
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,SAME_BAR_REJECTION,115140.3,114058.0,1082.300000000003,114977.955,114436.80500000001,115356.76000000001,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,2025-10-28 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-10-28 13:40:00+00:00,2025-10-28 13:45:00+00:00,115080.0,5.0,True,2025-10-28 13:45:00+00:00,115079.9,0.944192922479896,True,0.4305118217371009,2025-10-28 13:45:00+00:00,2025-10-28 13:45:00+00:00,115356.76000000001,TP_E20,0.0024058067481811385,0.8029033740905692,0.0,True,False
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,EARLY_RECLAIM,108216.9,106618.7,1598.199999999997,107977.17,107178.06999999999,108536.54,2025-11-03 14:50:00+00:00,,2025-11-03 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2025-11-03 14:55:00+00:00,2025-11-03 15:00:00+00:00,108016.5,10.0,True,2025-11-03 15:00:00+00:00,108016.5,0.8746089350519368,False,0.6202545233352682,2025-11-03 15:20:00+00:00,2025-11-03 15:25:00+00:00,107067.2,CLOSE_INVALIDATION_F35,-0.008788472131572522,-4.7942360657862615,25.0,False,False
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,SAME_BAR_REJECTION,108216.9,106618.7,1598.199999999997,107977.17,107178.06999999999,108536.54,2025-11-03 14:50:00+00:00,,2025-11-03 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,EARLY_RECLAIM,87909.2,86260.9,1648.300000000003,87661.955,86837.805,88238.86,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,2025-11-26 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2025-11-26 16:55:00+00:00,2025-11-26 17:00:00+00:00,87778.9,15.0,True,2025-11-26 17:00:00+00:00,87778.9,0.9209488563974988,False,0.48874980740520974,2025-11-26 17:25:00+00:00,2025-11-26 17:25:00+00:00,88238.86,TP_E20,0.00523998364071554,2.21999182035777,25.0,True,True
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,SAME_BAR_REJECTION,87909.2,86260.9,1648.300000000003,87661.955,86837.805,88238.86,2025-11-26 16:45:00+00:00,2025-11-26 17:10:00+00:00,2025-11-26 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,EARLY_RECLAIM,90701.9,89868.0,833.8999999999942,90576.815,90159.86499999999,90868.68,2025-12-09 14:00:00+00:00,2025-12-09 15:00:00+00:00,2025-12-09 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,SAME_BAR_REJECTION,90701.9,89868.0,833.8999999999942,90576.815,90159.86499999999,90868.68,2025-12-09 14:00:00+00:00,2025-12-09 15:00:00+00:00,2025-12-09 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,EARLY_RECLAIM,87530.2,85874.6,1655.5999999999913,87281.86,86454.06,87861.31999999999,2025-12-16 14:30:00+00:00,2025-12-16 14:50:00+00:00,2025-12-16 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,SAME_BAR_REJECTION,87530.2,85874.6,1655.5999999999913,87281.86,86454.06,87861.31999999999,2025-12-16 14:30:00+00:00,2025-12-16 14:50:00+00:00,2025-12-16 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,EARLY_RECLAIM,88190.6,87455.5,735.1000000000058,88080.335,87712.785,88337.62000000001,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,2025-12-30 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,SAME_BAR_REJECTION,88190.6,87455.5,735.1000000000058,88080.335,87712.785,88337.62000000001,2025-12-30 14:30:00+00:00,2025-12-30 14:35:00+00:00,2025-12-30 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,EARLY_RECLAIM,88000.0,87590.0,410.0,87938.5,87733.5,88082.0,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,2026-01-01 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-01-01 15:25:00+00:00,2026-01-01 15:30:00+00:00,87965.9,5.0,True,2026-01-01 15:30:00+00:00,87965.9,0.9168292682926688,False,0.49956970740107026,2026-01-01 17:20:00+00:00,2026-01-01 17:20:00+00:00,88082.0,TP_E20,0.0013198296157943545,0.25991480789717725,110.0,True,True
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,SAME_BAR_REJECTION,88000.0,87590.0,410.0,87938.5,87733.5,88082.0,2026-01-01 15:25:00+00:00,2026-01-01 15:40:00+00:00,2026-01-01 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-01-01 15:25:00+00:00,2026-01-01 15:30:00+00:00,87965.9,5.0,True,2026-01-01 15:30:00+00:00,87965.9,0.9168292682926688,False,0.49956970740107026,2026-01-01 17:20:00+00:00,2026-01-01 17:20:00+00:00,88082.0,TP_E20,0.0013198296157943545,0.25991480789717725,110.0,True,True
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,EARLY_RECLAIM,90812.0,89632.8,1179.199999999997,90635.12,90045.52,91047.84,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,2026-01-09 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2026-01-09 13:50:00+00:00,2026-01-09 13:55:00+00:00,90667.6,15.0,True,2026-01-09 13:55:00+00:00,90667.6,0.8775440976933561,False,0.6112397119341397,2026-01-09 14:45:00+00:00,2026-01-09 14:50:00+00:00,89970.2,CLOSE_INVALIDATION_F35,-0.007691832584076463,-4.245916292038232,55.0,False,False
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,SAME_BAR_REJECTION,90812.0,89632.8,1179.199999999997,90635.12,90045.52,91047.84,2026-01-09 13:40:00+00:00,2026-01-09 15:20:00+00:00,2026-01-09 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,EARLY_RECLAIM,88365.6,87707.1,658.5,88266.82500000001,87937.57500000001,88497.3,2026-01-27 14:25:00+00:00,,2026-01-27 20:00:00+00:00,LOW_CLOSE_BREAK_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,LOW_CLOSE_BREAK_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,SAME_BAR_REJECTION,88365.6,87707.1,658.5,88266.82500000001,87937.57500000001,88497.3,2026-01-27 14:25:00+00:00,,2026-01-27 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2026-03-13,2026-03-13 13:35:00+00:00,EARLY_RECLAIM,73269.1,71347.1,1922.0,72980.8,72019.8,73653.5,2026-03-13 13:40:00+00:00,2026-03-13 13:45:00+00:00,2026-03-13 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-03-13 13:40:00+00:00,2026-03-13 13:45:00+00:00,73243.7,5.0,True,2026-03-13 13:45:00+00:00,73243.7,0.9867845993756458,True,0.33483127706512367,2026-03-13 14:20:00+00:00,2026-03-13 14:20:00+00:00,73653.5,TP_E20,0.005595020459097544,2.397510229548772,35.0,True,True
reference_validation,2026-03-13,2026-03-13 13:35:00+00:00,SAME_BAR_REJECTION,73269.1,71347.1,1922.0,72980.8,72019.8,73653.5,2026-03-13 13:40:00+00:00,2026-03-13 13:45:00+00:00,2026-03-13 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-03-13 13:40:00+00:00,2026-03-13 13:45:00+00:00,73243.7,5.0,True,2026-03-13 13:45:00+00:00,73243.7,0.9867845993756458,True,0.33483127706512367,2026-03-13 14:20:00+00:00,2026-03-13 14:20:00+00:00,73653.5,TP_E20,0.005595020459097544,2.397510229548772,35.0,True,True
reference_validation,2026-03-31,2026-03-31 14:05:00+00:00,EARLY_RECLAIM,67476.9,65938.0,1538.8999999999942,67246.065,66476.61499999999,67784.68,2026-03-31 14:10:00+00:00,2026-03-31 14:15:00+00:00,2026-03-31 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-03-31 14:10:00+00:00,2026-03-31 14:15:00+00:00,67300.4,5.0,True,2026-03-31 14:15:00+00:00,67300.0,0.8850477613880078,True,0.5886432227936962,2026-03-31 16:40:00+00:00,2026-03-31 16:40:00+00:00,67784.68,TP_E20,0.00720178306092123,3.200891530460615,145.0,True,True
reference_validation,2026-03-31,2026-03-31 14:05:00+00:00,SAME_BAR_REJECTION,67476.9,65938.0,1538.8999999999942,67246.065,66476.61499999999,67784.68,2026-03-31 14:10:00+00:00,2026-03-31 14:15:00+00:00,2026-03-31 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-03-31 14:10:00+00:00,2026-03-31 14:15:00+00:00,67300.4,5.0,True,2026-03-31 14:15:00+00:00,67300.0,0.8850477613880078,True,0.5886432227936962,2026-03-31 16:40:00+00:00,2026-03-31 16:40:00+00:00,67784.68,TP_E20,0.00720178306092123,3.200891530460615,145.0,True,True
reference_validation,2026-04-20,2026-04-20 14:30:00+00:00,EARLY_RECLAIM,75633.0,74563.2,1069.800000000003,75472.53,74937.63,75846.96,2026-04-20 15:20:00+00:00,2026-04-20 15:25:00+00:00,2026-04-20 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2026-04-20,2026-04-20 14:30:00+00:00,SAME_BAR_REJECTION,75633.0,74563.2,1069.800000000003,75472.53,74937.63,75846.96,2026-04-20 15:20:00+00:00,2026-04-20 15:25:00+00:00,2026-04-20 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2026-05-01,2026-05-01 13:35:00+00:00,EARLY_RECLAIM,78400.0,77010.5,1389.5,78191.575,77496.825,78677.9,2026-05-01 13:45:00+00:00,2026-05-01 13:50:00+00:00,2026-05-01 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-05-01 13:45:00+00:00,2026-05-01 13:50:00+00:00,78302.6,5.0,True,2026-05-01 13:50:00+00:00,78302.7,0.9299748110831213,True,0.46558089033658706,2026-05-01 13:50:00+00:00,2026-05-01 13:50:00+00:00,78677.9,TP_E20,0.004791661079375231,1.9958305396876157,0.0,True,False
reference_validation,2026-05-01,2026-05-01 13:35:00+00:00,SAME_BAR_REJECTION,78400.0,77010.5,1389.5,78191.575,77496.825,78677.9,2026-05-01 13:45:00+00:00,2026-05-01 13:50:00+00:00,2026-05-01 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2026-05-01 13:45:00+00:00,2026-05-01 13:50:00+00:00,78302.6,5.0,True,2026-05-01 13:50:00+00:00,78302.7,0.9299748110831213,True,0.46558089033658706,2026-05-01 13:50:00+00:00,2026-05-01 13:50:00+00:00,78677.9,TP_E20,0.004791661079375231,1.9958305396876157,0.0,True,False
reference_validation,2026-06-26,2026-06-26 16:05:00+00:00,EARLY_RECLAIM,60542.6,58388.0,2154.5999999999985,60219.409999999996,59142.11,60973.52,2026-06-26 16:10:00+00:00,,2026-06-26 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2026-06-26 16:30:00+00:00,2026-06-26 16:35:00+00:00,60275.7,25.0,True,2026-06-26 16:35:00+00:00,60275.8,0.8761719112596325,False,0.6154416110224069,2026-06-26 20:00:00+00:00,2026-06-26 20:00:00+00:00,59719.9,TIME_EXIT_SESSION_END,-0.009222606750968088,-5.011303375484044,205.0,False,False
reference_validation,2026-06-26,2026-06-26 16:05:00+00:00,SAME_BAR_REJECTION,60542.6,58388.0,2154.5999999999985,60219.409999999996,59142.11,60973.52,2026-06-26 16:10:00+00:00,,2026-06-26 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2026-07-15,2026-07-15 15:55:00+00:00,EARLY_RECLAIM,65550.5,64528.0,1022.5,65397.125,64885.875,65755.0,2026-07-15 16:00:00+00:00,,2026-07-15 20:00:00+00:00,NO_CONFIRMATION_BY_SESSION_END,,,,,,False,,,,False,,,,,NO_CONFIRMATION_BY_SESSION_END,,,,False,False
reference_validation,2026-07-15,2026-07-15 15:55:00+00:00,SAME_BAR_REJECTION,65550.5,64528.0,1022.5,65397.125,64885.875,65755.0,2026-07-15 16:00:00+00:00,,2026-07-15 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2026-07-22,2026-07-22 14:10:00+00:00,EARLY_RECLAIM,66140.5,65505.0,635.5,66045.175,65727.425,66267.6,2026-07-22 15:20:00+00:00,2026-07-22 16:30:00+00:00,2026-07-22 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2026-07-22 16:05:00+00:00,2026-07-22 16:10:00+00:00,66115.5,50.0,True,2026-07-22 16:10:00+00:00,66115.6,0.960818253343833,False,0.3915759644490213,2026-07-22 16:35:00+00:00,2026-07-22 16:35:00+00:00,66267.6,TP_E20,0.0022990035634555817,0.7495017817277908,25.0,True,True
reference_validation,2026-07-22,2026-07-22 14:10:00+00:00,SAME_BAR_REJECTION,66140.5,65505.0,635.5,66045.175,65727.425,66267.6,2026-07-22 15:20:00+00:00,2026-07-22 16:30:00+00:00,2026-07-22 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
